t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
10.775510204081632,0.0005,0.0,34.67164778786021,0.0141863859625612,0.01607477936708801,99.0009172849394,-1.3491413530344843e-14,1.3868659115144085e-13,1.2800131943243336e-16,5.674554385024481e-17,6.429911746835204e-17,5.537761229366431e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
11.26530612244898,0.0005,0.0,33.05950533518509,0.014037012071186903,0.01590608008580484,99.0009172849394,-1.2846334543845229e-14,1.3223802134074035e-13,1.2666089661112374e-16,5.614804828474762e-17,6.362432034321936e-17,5.7471107709870136e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
11.755102040816325,0.0005,0.0,31.5244489709296,0.013863740178221062,0.015710278659680933,99.0009172849394,-1.2232050931241962e-14,1.2609779588371842e-13,1.2510431066683728e-16,5.545496071288426e-17,6.284111463872373e-17,5.953033689618126e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
12.244897959183673,0.0005,0.0,30.062798503704958,0.013669677952715262,0.015490894468293413,99.0009172849394,-1.1647095540385215e-14,1.2025119401481982e-13,1.233596175580425e-16,5.467871181086106e-17,6.196357787317366e-17,6.155571004540029e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
12.73469387755102,0.0005,0.0,28.67104905269397,0.01345766515230206,0.015251143830186532,99.0009172849394,-1.109007092948904e-14,1.1468419621077588e-13,1.2145245750801284e-16,5.3830660609208246e-17,6.100457532074613e-17,6.3547643896526645e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
13.224489795918368,0.0005,0.0,27.345862780132563,0.01323029317838877,0.014993962093648141,99.0009172849394,-1.0559646089411483e-14,1.0938345112053026e-13,1.1940623109160148e-16,5.2921172713555084e-17,5.997584837459257e-17,6.5506560664906006e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
13.714285714285714,0.0005,0.0,26.08406091880986,0.012989923395337,0.014722024333944464,99.0009172849394,-1.0054553282169889e-14,1.0433624367523944e-13,1.1724226421400495e-16,5.1959693581348e-17,5.888809733577786e-17,6.743288709386704e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
14.204081632653061,0.0005,0.0,24.882616238270973,0.012738704240249674,0.014437764686508998,99.0009172849394,-9.573585053195927e-15,9.95304649530839e-14,1.1497996221634648e-16,5.09548169609987e-17,5.7751058746036e-17,6.932705354654541e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
14.693877551020408,0.0005,0.0,23.738645772926215,0.01247858722206013,0.014143394427421884,99.0009172849394,-9.115591346748601e-15,9.495458309170486e-14,1.126369539958586e-16,4.991434888824052e-17,5.657357770968755e-17,7.118949321639045e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
15.183673469387754,0.0005,0.0,22.649403990056697,0.012211341837033396,0.013840918831284606,99.0009172849394,-8.67947679571003e-15,9.05976159602268e-14,1.1022922638027374e-16,4.8845367348133586e-17,5.536367532513843e-17,7.302064135031499e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
15.673469387755102,0.0005,0.0,21.612276284304073,0.011938569487189184,0.013532152904070031,99.0009172849394,-8.264198140520348e-15,8.64491051372163e-14,1.077712495344279e-16,4.775427794875674e-17,5.4128611616280125e-17,7.482093452673757e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
16.163265306122447,0.0005,0.0,20.624772729349527,0.011661716463622261,0.01321873606075884,99.0009172849394,-7.868761749624831e-15,8.249909091739812e-14,1.0527609395568072e-16,4.664686585448904e-17,5.2874944243035367e-17,7.659081001857618e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
16.653061224489797,0.0005,0.0,19.684522172519276,0.011382086038560725,0.012902145796976329,99.0009172849394,-7.492221275781507e-15,7.873808869007711e-14,1.0275553945025169e-16,4.552834415424291e-17,5.160858318790532e-17,7.83307051795861e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
17.142857142857142,0.0005,0.0,18.78926651584882,0.0111008497292274,0.012583710425790226,99.0009172849394,-7.133675385734925e-15,7.515706606339528e-14,1.0022017665802726e-16,4.44033989169096e-17,5.03348417031609e-17,8.004105694028376e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
17.632653061224488,0.0005,0.0,17.93685538124051,0.010819057771374388,0.012264620922116777,99.0009172849394,-6.792265642355891e-15,7.174742152496203e-14,9.767950146374678e-17,4.327623108549755e-17,4.905848368846711e-17,8.172230127727843e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
18.122448979591837,0.0005,0.0,17.125240992476527,0.010537648864338849,0.011945941944583208,99.0009172849394,-6.4671744724458196e-15,6.850096396990611e-14,9.514200285167672e-17,4.21505954573554e-17,4.7783767778332834e-17,8.337487274681726e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
18.612244897959183,0.0005,0.0,16.352473279091033,0.010257459228184988,0.011628622080513426,99.0009172849394,-6.157623222260425e-15,6.540989311636414e-14,9.26152445677763e-17,4.102983691273996e-17,4.65144883220537e-17,8.49992040729411e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
19.10204081632653,0.0005,0.0,15.616695248267709,0.009979231017408764,0.011313503364135667,99.0009172849394,-5.862870319284546e-15,6.246678099307084e-14,9.010594098857357e-17,3.991692406963506e-17,4.525401345654267e-17,8.659572574647518e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
19.591836734693878,0.0005,0.0,14.916138488144814,0.009703620125717464,0.011001330106948794,99.0009172849394,-5.58220948565783e-15,5.966455395257926e-14,8.762002750744209e-17,3.881448050286985e-17,4.4005320427795174e-17,8.816486572689148e-15,PROTAC 1,8.54,36000.0,360,180,360,180,3.2
