t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
12.0,0.001,0.0,99.09422399646019,0.9057760035398071,0.07375626475508833,0.30598972023847026,99.11637759381235,-2.5365627650924007e-18,-1.398982951201783e-19,-1.7796359869145605e-21,3.9451240418295126e-20,4.74626625854859e-16,1.256330179967274e-16,3.8648282731666284e-17,1.6033861340495841e-16,7.366417704617085e-14,1.4430760833832232e-17,3.964324266619372e-17,ACBI1,9.26,36000.0,360,180,360,0,33.93221771895326,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.20487015508301,0.7951298449169913,0.06382546391234424,0.3029706297766504,99.20811009425593,-1.96678748424079e-18,-1.082606258311965e-19,-1.3805530188562347e-21,4.9052214543033264e-20,4.1664803873650346e-16,1.0586275851153366e-16,3.3444543090068385e-17,1.5875661000296482e-16,7.366080393686666e-14,1.4445283287807204e-17,4.788910465790766e-17,ACBI1,9.26,36000.0,360,180,360,0,40.94915062380423,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.27846009511173,0.721539904888272,0.056465207141224265,0.3075291105004059,99.22640231114322,-1.5620976783452794e-18,-8.544147553631872e-20,-1.0978279809510944e-21,6.042450119631494e-20,3.7808691016145454e-16,9.067435478319513e-17,2.958776854200152e-17,1.611452539022127e-16,7.366188456971205e-14,1.445487057406168e-17,5.783038673029668e-17,ACBI1,9.26,36000.0,360,180,360,0,49.417133613238335,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.3246473598273,0.6753526401727026,0.050931885636510854,0.319207847932393,99.24583018715147,-1.266139144396972e-18,-6.870005522840491e-20,-8.915952083298913e-22,7.398991027110572e-20,3.5388478345049616e-16,7.887772366911167e-17,2.668830807353169e-17,1.6726491231657395e-16,7.366705683719967e-14,1.4460771279998194e-17,6.981760900232684e-17,ACBI1,9.26,36000.0,360,180,360,0,59.63623316594643,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.34944024328392,0.6505597567160847,0.046717212683444816,0.3380097336267807,99.35069699017718,-1.043006064171023e-18,-5.622470806479946e-20,-7.3654265996631825e-22,9.024151074704988e-20,3.408933125192284e-16,6.962573128798298e-17,2.4479819446125087e-17,1.7711710042043312e-16,7.36762394557826e-14,1.4463760207811806e-17,8.427265071103501e-17,ACBI1,9.26,36000.0,360,180,360,0,71.96856730011514,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.35646744669185,0.6435325533081478,0.04346870715844719,0.3643243544337902,99.3667321880334,-8.691604313053044e-19,-4.6795457337629076e-20,-6.161294341353849e-22,1.0976356846038548e-19,3.372110579334695e-16,6.230680499926115e-17,2.2777602551026328e-17,1.9090596172330608e-16,7.368958110130478e-14,1.4464300151772118e-17,1.0170329763393425e-16,ACBI1,9.26,36000.0,360,180,360,0,86.85113737513521,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.34773275623076,0.6522672437692435,0.04093828592300855,0.3988933865735258,99.32204170511841,-7.286868354375644e-19,-3.957629621834875e-20,-5.1920737850122235e-22,1.3325379037692844e-19,3.417880357350836e-16,5.647316504571401e-17,2.145166182365648e-17,2.0902013456452752e-16,7.37074345094265e-14,1.4462638564616484e-17,1.2272061213471913e-16,ACBI1,9.26,36000.0,360,180,360,0,104.81131341546853,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.32406419180862,0.6759358081913764,0.038948728567962394,0.4428044002055098,99.32697384625592,-6.10438390340576e-19,-3.3984700732397154e-20,-4.379972485320767e-22,1.6154902985501664e-19,3.5419036349228124e-16,5.179241774189394e-17,2.0409133769612297e-17,2.3202950570768715e-16,7.373034838027669e-14,1.445886500566978e-17,1.4805965507085588e-16,ACBI1,9.26,36000.0,360,180,360,0,126.48552168552958,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.28537579347018,0.7146242065298131,0.0373715696106772,0.49750674266394923,99.28267482255438,-5.062769686597585e-19,-2.960819020891288e-20,-3.66845286008838e-22,1.9565556354672624e-19,3.744630842216221e-16,4.8014548089106364e-17,1.958270247599485e-17,2.606935331559094e-16,7.375907280942417e-14,1.4452944357073607e-17,1.7860416446137765e-16,ACBI1,9.26,36000.0,360,180,360,0,152.6417967175232,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.23081062756141,0.7691893724385865,0.03611235495752128,0.5648459382737478,99.22809181275072,-4.0995811208443296e-19,-2.6150104230638772e-20,-3.0143811073114544e-22,2.367851087120999e-19,4.030552311578194e-16,4.494914151428369e-17,1.892287399774115e-17,2.959792716554439e-16,7.379457582443968e-14,1.44447345416564e-17,2.1541587543582054e-16,ACBI1,9.26,36000.0,360,180,360,0,184.20699693267144,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.15880510836226,0.841194891637743,0.035100688644603445,0.6471148830102954,99.15665323916392,-3.164014061109846e-19,-2.3393829723001622e-20,-2.3829124440568634e-22,2.8639786877601414e-19,4.407861232181773e-16,4.2449463924266846e-17,1.8392760849772206e-17,3.390881986973948e-16,7.383806982437361e-14,1.4433993858567487e-17,2.597692444506325e-16,ACBI1,9.26,36000.0,360,180,360,0,222.29964825261933,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,99.06709814654153,0.9329018534584687,0.034283427775531214,0.7471213341199893,99.0554771062361,-2.211936465484032e-19,-2.1178853394749597e-20,-1.7440279597563883e-22,3.4625405491306094e-19,4.888405712122376e-16,4.040118786358952e-17,1.7964516154378358e-17,3.914915790788744e-16,7.389104753511816e-14,1.4420380934792572e-17,3.131924097582452e-16,ACBI1,9.26,36000.0,360,180,360,0,268.26957952797244,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,98.95269885746094,1.0473011425390542,0.033619969186021025,0.8682719886788984,98.95294540979494,-1.2023284634936375e-19,-1.938449860361829e-20,-1.0700741038230705e-22,4.1847550104933614e-19,5.487857986904644e-16,3.871430085311589e-17,1.7616863853475018e-17,4.549745220677428e-16,7.395532764920848e-14,1.440344903604806e-17,3.7751526668179656e-16,ACBI1,9.26,36000.0,360,180,360,0,323.74575428176433,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,98.81182076092304,1.188179239076966,0.033078941713223176,1.0146739121132706,98.8071313959797,-9.456368409467773e-21,-1.7918719758354882e-20,-3.3390621195130013e-23,5.056191332979315e-19,6.226059212763302e-16,3.731721806183036e-17,1.7333365457728945e-17,5.316891299473538e-16,7.40331106954762e-14,1.4382635734002158e-17,4.549255407637439e-16,ACBI1,9.26,36000.0,360,180,360,0,390.6939937054613,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,98.63978701372478,1.360212986275211,0.03263585399189101,1.1912542511954685,98.64177848184795,1.1538266105464644e-19,-1.6710267218101128e-20,4.926136349302963e-23,6.107640966719108e-19,7.127516048082107e-16,3.6152439566950243e-17,1.710118749175089e-17,6.242172276264255e-16,7.412704592417778e-14,1.4357248491272577e-17,5.480336754212335e-16,ACBI1,9.26,36000.0,360,180,360,0,471.486636345739,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,98.43090938901264,1.5690906109873572,0.03227139946201297,1.403899023079091,98.42755750428765,2.589137481835267e-19,-1.570311695069295e-20,1.4399210789403387e-22,7.376141377266376e-19,8.222034801573752e-16,3.517330243308795e-17,1.6910213318094795e-17,7.356430880934437e-16,7.424031011177329e-14,1.4326446495100222e-17,6.599471718970619e-16,ACBI1,9.26,36000.0,360,180,360,0,568.9866029018293,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,98.17834302468665,1.8216569753133387,0.0319702187608513,1.659611237937423,98.17785373766215,4.263369644428709e-19,-1.485244102878998e-20,2.5419539417406116e-22,8.906161169637242e-19,9.545482550641896e-16,3.434151777477158e-17,1.6752394630686082e-17,8.696362886792096e-16,7.437669918420966e-14,1.4289218993136492e-17,7.943546701674567e-16,ACBI1,9.26,36000.0,360,180,360,0,686.6488450042998,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,97.87391924039986,2.1260807596001405,0.03171998421185733,1.9666875611598214,97.91429154835949,6.236086657251608e-19,-1.4121627510590875e-20,3.8373033855892267e-22,1.07509372792679e-18,1.1140663180304737e-15,3.36252772191106e-17,1.6621271727013242e-17,1.0305442820477464e-15,7.454073341770526e-14,1.4244360443142307e-17,9.55619461713546e-16,ACBI1,9.26,36000.0,360,180,360,0,828.6427728546843,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,97.50795997542058,2.49204002457943,0.03151071384145567,2.3349109717986782,97.51906460157083,8.576264262912362e-19,-1.348001469562943e-20,5.370309081046731e-22,1.2973915399526471e-18,1.3058289728796213e-15,3.299777745072789e-17,1.651161405292277e-17,1.2234933492225074e-15,7.473777669746506e-14,1.4190442989682633e-17,1.148881176585034e-15,ACBI1,9.26,36000.0,360,180,360,0,1000.0,2.49e-11,0.1,5.240000000000001e-15
12.0,0.001,0.0,7.448863065917521e-05,99.99992551136934,0.1489037401205887,0.15000844351926576,0.00018151716383307814,-3.5590183534202254e-20,4.8906639997644514e-18,2.8918576745219205e-24,2.532995463439522e-26,5.239996096795753e-13,1.5711484077921213e-15,7.802555982318847e-16,7.860442440409526e-16,7.425945903080918e-14,2.0728399501761904e-22,1.6778321994330068e-24,ACBI1,9.26,36000.0,360,180,360,0,0.1,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.0001570553679925979,99.99984294463201,0.17933087742827808,0.1809373116371097,0.0002524744034282378,-7.51201751725008e-20,5.922922745299229e-18,6.136163917420072e-24,6.487574053018497e-26,5.239991770298717e-13,1.8950845530963725e-15,9.396937977241771e-16,9.481115129784547e-16,7.440711086237979e-14,4.372699521654653e-22,4.271193842249913e-24,ACBI1,9.26,36000.0,360,180,360,0,0.12067926406393285,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.0003307399788212706,99.99966926002118,0.215884672733061,0.2182199904799152,0.00034757503374338583,-1.583969277860977e-19,7.177865284274547e-18,1.302066519595675e-23,1.661617242823546e-25,5.239982669225109e-13,2.2855648120757592e-15,1.1312356851212396e-15,1.1434727501147555e-15,7.45850297846633e-14,9.214018678598302e-22,1.0860812521536414e-23,ACBI1,9.26,36000.0,360,180,360,0,0.14563484775012436,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.0006954776361425274,99.99930452236386,0.25975731402508584,0.26315096151420375,3.289144141493949e-05,-3.335877761034423e-19,8.70544281790989e-18,2.762977106878715e-23,4.255740450139708e-25,5.239963556971866e-13,2.7561439465022952e-15,1.3611283254914497e-15,1.3789110383344275e-15,7.479935293297708e-14,1.9389390705402533e-21,2.757953600625547e-23,ACBI1,9.26,36000.0,360,180,360,0,0.1757510624854792,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.0014598609332097112,99.99854013906679,0.3123537893767729,0.3172831540031938,0.0029377184200485296,-7.015144135200189e-19,1.0567390730452232e-17,5.86290268592042e-23,1.0899358446151987e-24,5.2399235032871e-13,3.3230806709443054e-15,1.6367338563342898e-15,1.6625637269767356e-15,7.505743000002545e-14,4.073559817928962e-21,6.992002531337615e-23,ACBI1,9.26,36000.0,360,180,360,0,0.21209508879201905,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.003057835409578047,99.99694216459042,0.3753205226938766,0.3824766246684923,0.0035266737608341536,-1.4726245397721714e-18,1.283994209055204e-17,1.2439653845528824e-22,2.7911308129808063e-24,5.239839769424538e-13,4.005844623717974e-15,1.9666795389159133e-15,2.0041775132628997e-15,7.536804651302934e-14,8.541473082716811e-21,1.7691269932520308e-22,ACBI1,9.26,36000.0,360,180,360,0,0.2559547922699536,2.49e-11,1.0,5.24e-14
12.0,0.001,0.0,0.006388530382892554,99.99361146961711,0.45057256508429544,0.4609543263546225,0.009737709740376133,-3.084696143575287e-18,1.5616733821098497e-17,2.6388076306689267e-22,7.145950704072427e-24,5.239665241007936e-13,4.82769465918567e-15,2.361000241041708e-15,2.4154006700982223e-15,7.574167812116493e-14,1.7867461288460713e-20,4.465608231654809e-22,ACBI1,9.26,36000.0,360,180,360,0,0.3088843596477481,2.49e-11,1.0,5.24e-14
