,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
111,11.146443514644352,51.214042316492545,1.0580942615608304,1.3203369607205073,76.50407702424968,PROTAC 1
112,11.246861924686192,50.90522506960621,1.0517083968290022,1.312367983689303,76.50407702424968,PROTAC 1
113,11.347280334728033,50.59827271661863,1.0453611628746062,1.3044472192965726,76.50407702424968,PROTAC 1
114,11.447698744769875,50.29317400971388,1.039052325889009,1.29657437568101,76.50407702424968,PROTAC 1
115,11.548117154811715,49.98991766054206,1.0327816512386945,1.288749159952911,76.50407702424968,PROTAC 1
116,11.648535564853557,49.68849257222659,1.0265489082708785,1.2809712841917245,76.50407702424968,PROTAC 1
117,11.748953974895397,49.388887608842026,1.0203538655383235,1.2732404594864506,76.50407702424968,PROTAC 1
118,11.849372384937238,49.091091764145254,1.0141962942941414,1.265556400297253,76.50407702424968,PROTAC 1
119,11.94979079497908,48.795094095818556,1.0080759671295336,1.257918822755298,76.50407702424968,PROTAC 1
120,12.05020920502092,48.500883673250996,1.001992656892081,1.2503274433127372,76.50407702424968,PROTAC 1
121,12.150627615062762,48.208449744661294,0.9959461401469147,1.2427819830623286,76.50407702424968,PROTAC 1
122,12.251046025104602,47.91778148162994,0.9899361918854442,1.2352821611337768,76.50407702424968,PROTAC 1
123,12.351464435146443,47.628868239494324,0.9839625909182508,1.227827701424185,76.50407702424968,PROTAC 1
124,12.451882845188285,47.341699373110266,0.9780251160591401,1.2204183278356473,76.50407702424968,PROTAC 1
125,12.552301255230125,47.056264312352184,0.9721235476886408,1.2130537662265184,76.50407702424968,PROTAC 1
126,12.652719665271967,46.77255259723417,0.9662576684811212,1.2057337453188524,76.50407702424968,PROTAC 1
127,12.753138075313807,46.49055374077554,0.9604272605646702,1.1984579931538724,76.50407702424968,PROTAC 1
128,12.853556485355648,46.21025743384673,0.9546321097630541,1.1912262423859887,76.50407702424968,PROTAC 1
129,12.95397489539749,45.93165332038317,0.9488720009405281,1.1840382244730374,76.50407702424968,PROTAC 1
130,13.05439330543933,45.65473117885522,0.9431467217596103,1.1768936743660272,76.50407702424968,PROTAC 1
