,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,99.99997366468327,0.11172889057852915,0.11251756141206846,9.374429807973428e-05,PROTAC 1,100.0,1.3657981878354069
0,6.0,0.1,0.0,99.99994997147783,0.1313705070523226,0.13246286025379103,0.00017871304404115662,PROTAC 1,100.0,1.6082301155625904
0,6.0,0.1,0.0,99.99990470519037,0.15442543333427022,0.15593812271603513,0.1130470329169797,PROTAC 1,100.0,1.8936941984829694
0,6.0,0.1,0.0,99.9998182328318,0.18147158123727034,0.18356589407818724,0.14556557225613442,PROTAC 1,100.0,2.229828730768157
0,6.0,0.1,0.0,99.99965312824312,0.2131788064744555,0.2160776294334959,0.36380086499544495,PROTAC 1,100.0,2.6256278191813047
0,6.0,0.1,0.0,99.99933815139454,0.2503211984307274,0.2543323617816428,0.516061771305476,PROTAC 1,100.0,3.091682042541392
0,6.0,0.1,0.0,99.99873793705298,0.29379001358643675,0.29933836605246616,0.5763180508484123,PROTAC 1,100.0,3.64046182872687
0,6.0,0.1,0.0,99.99759581447984,0.34460674902522825,0.3522781521005237,0.5085176302161432,PROTAC 1,100.0,4.2866511316679
0,6.0,0.1,0.0,99.99542632091016,0.4039354683585722,0.41453700992971565,0.36369323413393273,PROTAC 1,100.0,5.047540336676421
0,6.0,0.1,0.0,99.99131400715598,0.4730928455911966,0.4877350268507677,0.34225185449812123,PROTAC 1,100.0,5.943488907263226
0,6.0,0.1,0.0,99.98353877155928,0.5535532629460024,0.573761771892897,0.4425456088314017,PROTAC 1,100.0,6.99847015269639
0,6.0,0.1,0.0,99.96888252384653,0.6469442536977558,0.6748112178112382,0.29154980346225434,PROTAC 1,100.0,8.240712692897953
0,6.0,0.1,0.0,99.94135607536955,0.7550237684661321,0.7934109443756295,0.39525581866911574,PROTAC 1,100.0,9.703455784651036
0,6.0,0.1,0.0,99.88988425449156,0.8796235082517383,0.9324321868653892,0.45232289025145533,PROTAC 1,100.0,11.42583871972924
0,6.0,0.1,0.0,99.79414981837238,1.022528793402282,1.0950517667638713,0.6554600649585351,PROTAC 1,100.0,13.453948092984373
0,6.0,0.1,0.0,99.61725732092383,1.18523957553755,1.2846055241454506,0.7783389325856094,PROTAC 1,100.0,15.842050962627892
0,6.0,0.1,0.0,99.29308776479343,1.3685103521939,1.50421153469553,1.4633941620836088,PROTAC 1,100.0,18.654046898944813
0,6.0,0.1,0.0,98.70525520986642,1.5714877138779522,1.755928185749581,2.458508301878326,PROTAC 1,100.0,21.96517777457714
0,6.0,0.1,0.0,97.653994994949,1.7901491503904874,2.0390230412846413,3.7454571392094738,PROTAC 1,100.0,25.864041046024628
0,6.0,0.1,0.0,95.8089592607058,2.0146356135905354,2.3466737520200303,5.351342675417903,PROTAC 1,100.0,30.45496039666474
0,6.0,0.1,0.0,92.65459636678132,2.2251508441030508,2.660275786135058,8.747035999089437,PROTAC 1,100.0,35.86077717368055
