t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
5.877551020408163,0.001,0.0,92.93088678579765,0.008814649737423788,0.014246521960291835,15.400460414151718,-3.683187110210629e-15,-3.4944504006407315e-19,-1.7926977408450354e-19,-1.1841394419958816e-20,3.7172354714319063e-13,1.4040531116515117e-15,3.5258598949695157e-17,5.698608784116735e-17,9.719170775920757e-15,1.8085645544146046e-17,1.1947146704061212e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
6.36734693877551,0.001,0.0,92.49263506096044,0.008773069003572722,0.014179317210007413,15.400460414151718,-3.477165458061699e-15,-3.299155124958751e-19,-1.6925109867054212e-19,-1.1179624495463088e-20,3.6997054024384174e-13,1.3974242298358828e-15,3.5092276014290886e-17,5.671726884002965e-17,9.718965849769929e-15,1.80003095379944e-17,1.1890785985047681e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
6.857142857142857,0.001,0.0,92.07889731244272,0.008733812989358615,0.014115869774298326,15.400460414151718,-3.2826669410815235e-15,-3.114655626597064e-19,-1.5978609088461136e-19,-1.0554427309537162e-20,3.683155892497709e-13,1.3911659550523826e-15,3.493525195743446e-17,5.646347909719331e-17,9.71877100345723e-15,1.791974448918041e-17,1.1837576280067954e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
7.346938775510204,0.001,0.0,91.68830239004372,0.008696752547557779,0.014055970925412522,15.400460414151718,-3.0990476986379324e-15,-2.9404405570816635e-19,-1.5084863906708355e-19,-9.96407734412456e-21,3.6675320956017487e-13,1.3852577017601816e-15,3.4787010190231117e-17,5.62238837016501e-17,9.71858666119842e-15,1.784368539617103e-17,1.1787342564022335e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
7.836734693877551,0.001,0.0,91.3195557933031,0.008661765111472052,0.013999422566892019,15.400460414151718,-2.925699379560675e-15,-2.7759608904270973e-19,-1.4241061175808043e-19,-9.406716202282483e-21,3.652782231732124e-13,1.3796799310740629e-15,3.4647060445888206e-17,5.599769026756808e-17,9.718412517902648e-15,1.777188072844393e-17,1.1739918711038838e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
8.326530612244898,0.001,0.0,90.97143539901072,0.00862873478631725,0.013946037384482936,15.400460414151718,-2.762047509487463e-15,-2.6206794257359906e-19,-1.3444446110806544e-19,-8.8805241854287e-21,3.638857415960429e-13,1.3744141670701588e-15,3.4514939145268997e-17,5.578414953793175e-17,9.71824808378202e-15,1.77040926385676e-17,1.1695147632963963e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
8.816326530612244,0.001,0.0,90.6427874549316,0.008597552110239359,0.013895638460788761,15.400460414151718,-2.607549714306959e-15,-2.474083686147698e-19,-1.2692389935368013e-19,-8.383764884493076e-21,3.6257114981972637e-13,1.3694429591804442e-15,3.439020844095744e-17,5.558255384315505e-17,9.718092838769361e-15,1.7640096478704452e-17,1.165288095958457e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
9.306122448979592,0.001,0.0,90.33252274509826,0.008568113730471267,0.013848058752117445,15.400460414151718,-2.461693947704485e-15,-2.3356883543359087e-19,-1.1982402955802856e-19,-7.914793754835608e-21,3.6133009098039306e-13,1.3647498307053552e-15,3.4272454921885066e-17,5.539223500846978e-17,9.717946275401484e-15,1.757968013796459e-17,1.161297860085062e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
9.795918367346939,0.001,0.0,90.0396129861534,0.008540322072654422,0.013803140554095945,15.400460414151718,-2.3239968056136664e-15,-2.2050348423585696e-19,-1.1312132519495702e-19,-7.472056790960109e-21,3.6015845194461364e-13,1.3603192261362418e-15,3.4161288290617685e-17,5.521256221638378e-17,9.717807909894763e-15,1.7522643364312383e-17,1.1575308298987172e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
10.285714285714285,0.001,0.0,89.76308740998671,0.008514085019668865,0.0137607349825999,15.400460414151718,-2.194001922004262e-15,-2.0816900870357314e-19,-1.0679356959056902e-19,-7.054086504901311e-21,3.5905234963994683e-13,1.3561364599650624e-15,3.405634007867546e-17,5.50429399303996e-17,9.71767728418287e-15,1.7468797105583692e-17,1.1539745193254092e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
