,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,0.7163396134904616,0.04599407139039921,0.16180672998400497,96.98084535361802,ACBI1,0.1,1.6082301155625904
0,6.0,0.1,0.0,0.6494468211313581,0.04272808086353515,0.1555020886883376,97.25246598199601,ACBI1,0.1,1.8936941984829694
0,6.0,0.1,0.0,0.5963445650253792,0.04010390194650124,0.15034934722720408,96.69157320680861,ACBI1,0.1,2.229828730768157
0,6.0,0.1,0.0,0.5537967907223226,0.037980228177746746,0.14611614369309464,99.10771580273183,ACBI1,0.1,2.6256278191813047
0,6.0,0.1,0.0,0.5194273721351466,0.036250576115039256,0.14262246532750616,97.91032096371663,ACBI1,0.1,3.091682042541392
0,6.0,0.1,0.0,0.4914668546711527,0.03483384934805255,0.13972757635443725,97.65429437503559,ACBI1,0.1,3.64046182872687
0,6.0,0.1,0.0,0.4685798731630878,0.03366764860679062,0.13732048812874342,96.5281451267641,ACBI1,0.1,4.2866511316679
0,6.0,0.1,0.0,0.4497459751059273,0.03270348707747191,0.13531295469798046,98.34582722941259,ACBI1,0.1,5.047540336676421
0,6.0,0.1,0.0,0.43417623199182176,0.031903336765614354,0.1336342796902743,98.52595752475081,ACBI1,0.1,5.943488907263226
0,6.0,0.1,0.0,0.4212541297732529,0.03123711194607644,0.13222743144627105,98.40204359516646,ACBI1,0.1,6.99847015269639
0,6.0,0.1,0.0,0.41049313330402337,0.030680817747152023,0.13104611026462104,98.64787896003804,ACBI1,0.1,8.240712692897953
0,6.0,0.1,0.0,0.4015058409483603,0.030215174857435297,0.13005251418057806,98.81542992814451,ACBI1,0.1,9.703455784651036
0,6.0,0.1,0.0,0.3939812917678747,0.02982458802910803,0.12921562153356936,98.82941976133255,ACBI1,0.1,11.42583871972924
0,6.0,0.1,0.0,0.3876680743863993,0.029496365029149867,0.12850985914662208,99.04047349269575,ACBI1,0.1,13.453948092984373
0,6.0,0.1,0.0,0.3823616118465776,0.029220119669812226,0.1279140607358643,99.09209768726696,ACBI1,0.1,15.842050962627892
0,6.0,0.1,0.0,0.37789448598832315,0.02898731135569133,0.12741064566397484,99.13981747682968,ACBI1,0.1,18.654046898944813
0,6.0,0.1,0.0,0.37412899839099945,0.028790886786108045,0.12698496642783655,99.18287670559658,ACBI1,0.1,21.96517777457714
0,6.0,0.1,0.0,0.3709513946318192,0.028624998786373763,0.126624786461264,99.22573105733626,ACBI1,0.1,25.864041046024628
0,6.0,0.1,0.0,0.3682673384178706,0.02848478389048876,0.12631985941960916,99.25604762848624,ACBI1,0.1,30.45496039666474
0,6.0,0.1,0.0,0.3659983344083333,0.028366185068239094,0.1260615881292623,99.15623128456612,ACBI1,0.1,35.86077717368055
0,6.0,0.1,0.0,0.3640788781536852,0.028265809437811484,0.12584274655785496,99.06246434077237,ACBI1,0.1,42.22613731066302
0,6.0,0.1,0.0,0.36245416856086016,0.028180813316069517,0.12565725200342415,99.22179849880621,ACBI1,0.1,49.721361685591305
