t,initial_BPD_ec_conc,initial_BPD_ic_conc,t,BPD_ec,BPD_ic,T,E3,BPD_T,BPD_E3,Ternary,T_Ub_1,T_Ub_2,T_Ub_3,T_Ub_4,BPD_T_Ub_1,BPD_T_Ub_2,BPD_T_Ub_3,BPD_T_Ub_4,Ternary_Ub_1,Ternary_Ub_2,Ternary_Ub_3,Ternary_Ub_4,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
0.0,0.001,0.0,0.0,2.0000000000000002e-07,0.0,6.8119999999999995e-15,1.7816e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8119999999999995e-15,0.0,0.0,0.0,0.0,0.0,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.12244897959183673,0.001,0.0,0.12244897959183673,1.9999696555197206e-07,5.198061133271645e-16,6.779024319500513e-15,1.7732656677225695e-14,3.73432828829002e-18,7.033958436119023e-17,5.799538977108448e-19,2.064987017749568e-18,1.9663389019562698e-18,1.87151498113859e-18,1.779087078028293e-18,1.209390791771714e-21,1.1519207687459854e-21,1.1039734184038136e-21,2.3759215233811315e-21,5.543852548216816e-19,5.299400912978919e-19,5.065692060477882e-19,1.0832889963244834e-17,0.12551151809597627,99.87448848190402,0.008513709596459848,0.19089457447332708,-1.060327955117874e-16,1.841979540882248e-19,1.5962832961166635e-18,8.78163066758273e-18,6.803450155387301e-15,7.687769185375025e-18,1.300373841312304e-17,6.068896055962701e-16,1.7814629995516744e-18,1.0832889963244834e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.24489795918367346,0.001,0.0,0.24489795918367346,1.9999694064251418e-07,5.239618031932048e-16,6.765459200039652e-15,1.773185298323757e-14,3.756669223374631e-18,7.092229504442067e-17,5.836878522651094e-19,2.122342115727016e-18,2.0163977585883925e-18,1.9150816673758466e-18,1.8168556559886995e-18,1.2508144276010105e-21,1.188854117965095e-21,1.1370221173268387e-21,2.4312803240109034e-21,5.5808056377743235e-19,5.335955741133426e-19,5.101838357778451e-19,1.1039173892083945e-17,0.3183018768392287,99.68169812316077,0.008568523961613467,0.19413860419873277,-1.0698894379370954e-16,-7.545178980531361e-21,-1.4515436070748224e-20,-9.609023133982612e-20,6.790317276149712e-15,7.876685168666857e-18,1.3224721718017675e-17,6.118714971500046e-16,1.8192869363127105e-18,1.1039173892083945e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.36734693877551017,0.001,0.0,0.36734693877551017,1.9999694059097058e-07,5.239972349733004e-16,6.752493106477263e-15,1.7731871150293658e-14,3.749723208315059e-18,7.092736234721318e-17,5.826116018884702e-19,2.1188008227500876e-18,2.0129948249553013e-18,1.9118154600387173e-18,1.8137264578852265e-18,1.2487943780385113e-21,1.1869128226966366e-21,1.1351457001731348e-21,2.42713532779193e-21,5.570525272491687e-19,5.326136167786899e-19,5.09245917032392e-19,1.1019963696179737e-17,0.5092828450005129,99.49071715499949,0.008552724631363333,0.1937975243559668,-1.0549998085269632e-16,-9.049916392722524e-21,-2.8186857502312157e-20,-1.7105847231678779e-19,6.777307652598565e-15,7.863335553858034e-18,1.3201487359128458e-17,6.118818058761856e-16,1.8161535932130183e-18,1.1019963696179737e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.4897959183673469,0.001,0.0,0.4897959183673469,1.9999694074965876e-07,5.239974606991849e-16,6.739713552777145e-15,1.7731896007310806e-14,3.742628201648349e-18,7.092749192803768e-17,5.815099705468436e-19,2.114788017244574e-18,2.0091827156065224e-18,1.9081953143834286e-18,1.810292446061424e-18,1.2464299993209412e-21,1.1846657718945447e-21,1.1329968459959606e-21,2.4225407688186445e-21,5.559991652866577e-19,5.316064115758415e-19,5.082828481672609e-19,1.0999102365591437e-17,0.6975759414761455,99.30242405852385,0.008536552709143328,0.19343072168479217,-1.0401101189642941e-16,-8.935952863675963e-21,-2.790760374856246e-20,-1.6929634930416678e-19,6.764481126866644e-15,7.848445126681979e-18,1.3176500761168041e-17,6.118500682234249e-16,1.8127149868302426e-18,1.0999102365591437e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.6122448979591837,0.001,0.0,0.6122448979591837,1.9999694090789923e-07,5.239973863892863e-16,6.727114415354728e-15,1.7731920572911276e-14,3.735631235706522e-18,7.092757805839946e-17,5.804235399830932e-19,2.1108273895956796e-18,2.005420500967369e-18,1.9046228426519293e-18,1.806903917440903e-18,1.2440958050139617e-21,1.1824475886778871e-21,1.1308757659945897e-21,2.4180067137292535e-21,5.549603291662256e-19,5.306130870253738e-19,5.073330432052438e-19,1.0978519030949536e-17,0.8832113080256363,99.11678869197436,0.008520603933985514,0.1930688348551009,-1.025428800190054e-16,-8.809958999143225e-21,-2.751476148944407e-20,-1.669126711008977e-19,6.7518356456972936e-15,7.833750076529297e-18,1.3151849030329473e-17,6.118184201395951e-16,1.809321924154632e-18,1.0978519030949536e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.7346938775510203,0.001,0.0,0.7346938775510203,1.9999694106392167e-07,5.239973105904879e-16,6.714693117343213e-15,1.773194479232971e-14,3.728733017256116e-18,7.092766261738173e-17,5.793524390525189e-19,2.1069226194944576e-18,2.001711348398087e-18,1.901100759352599e-18,1.803563185020861e-18,1.2417945261942678e-21,1.180260686567432e-21,1.128784599165436e-21,2.4135366103796823e-21,5.539361510401963e-19,5.296337782252386e-19,5.063966398614069e-19,1.0958226044747222e-17,1.0662263989711533,98.93377360102885,0.008504880197482663,0.19271205303767738,-1.0109546906811454e-16,-8.685626551210314e-21,-2.712645928479717e-20,-1.6455711036370608e-19,6.7393686577020844e-15,7.819262288688312e-18,1.3127545052926583e-17,6.117872156544745e-16,1.8059767216312407e-18,1.0958226044747222e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.8571428571428571,0.001,0.0,0.8571428571428571,1.9999694121774217e-07,5.2399723583962365e-16,6.702447147602039e-15,1.77319686699491e-14,3.721932169880243e-18,7.092774597990587e-17,5.782964543204755e-19,2.103072956245424e-18,1.9980545420117085e-18,1.8976283822024723e-18,1.8002695994151535e-18,1.239525725210855e-21,1.1781046481123755e-21,1.1267229448913448e-21,2.4091295928396377e-21,5.529264269004148e-19,5.28668290179471e-19,5.054734517558194e-19,1.093821944785794e-17,1.2466582089589195,98.75334179104108,0.008489378366419194,0.19236030638599708,-9.96684880210827e-17,-8.563047473843077e-21,-2.674362751324515e-20,-1.6223473980121041e-19,6.727077642805718e-15,7.804978962785813e-18,1.310358407101412e-17,6.117564515433349e-16,1.802678729007993e-18,1.093821944785794e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
0.9795918367346939,0.001,0.0,0.9795918367346939,1.9999694136939174e-07,5.239971621434189e-16,6.69037403326745e-15,1.773199221058438e-14,3.7152273203369e-18,7.092782816585714e-17,5.772553726806516e-19,2.099277623190095e-18,1.9944493440342458e-18,1.8942050106155377e-18,1.7970224960916957e-18,1.2372889443544388e-21,1.1759790383390249e-21,1.1246903872282252e-21,2.4047847719281907e-21,5.519309529770264e-19,5.277164280460656e-19,5.045632925835485e-19,1.0918495203516251e-17,1.4245431730084448,98.57545682699156,0.008474095312399467,0.19201352392547777,-9.82616487572938e-17,-8.442197996295858e-21,-2.636619755594854e-20,-1.5994513828129835e-19,6.714960119054664e-15,7.790897217073426e-18,1.3079961249803543e-17,6.117261216225583e-16,1.799427280863624e-18,1.0918495203516251e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
1.1020408163265305,0.001,0.0,1.1020408163265305,1.9999694151890102e-07,5.239970894871603e-16,6.6784713314990586e-15,1.773201541899627e-14,3.708617111906097e-18,7.092790919188481e-17,5.762289835869643e-19,2.095535852771755e-18,1.9908950253611767e-18,1.8908299522591684e-18,1.7938212183657163e-18,1.2350837312401297e-21,1.1738834273465712e-21,1.122686515094979e-21,2.4005012689398518e-21,5.509495279476003e-19,5.267779993225875e-19,5.036659782761141e-19,1.0899049322747051e-17,1.5999172838146904,98.40008271618531,0.008459027944611926,0.19167163552378624,-9.687466664070967e-17,-8.32305376820745e-21,-2.5994093199187662e-20,-1.5768784342340547e-19,6.703013634626543e-15,7.777014203700437e-18,1.3056671811880317e-17,6.116962197577741e-16,1.7962217196346563e-18,1.0899049322747051e-17,WT,1.8,36000.0,1500,360,60,0,26,2.49e-11,0.013,6.812e-16
