t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
1.0292887029288702,0.1,0.0,99.777251004275,0.8604500478846984,0.9937986684539232,20.928439825950697,PROTAC 1,8.54,3.2
1.0543933054393306,0.1,0.0,99.76528552026058,0.8791570998737641,1.0158729287184294,20.928439825950697,PROTAC 1,8.54,3.2
1.0794979079497908,0.1,0.0,99.75297011513985,0.8977433382091671,1.0378255849510811,20.928439825950697,PROTAC 1,8.54,3.2
1.104602510460251,0.1,0.0,99.74030269244277,0.9162079880013403,1.059655405761467,20.928439825950697,PROTAC 1,8.54,3.2
1.1297071129707112,0.1,0.0,99.7272812254233,0.9345502766541428,1.0813611596394992,20.928439825950697,PROTAC 1,8.54,3.2
1.1548117154811715,0.1,0.0,99.71390375853588,0.9527694344046796,1.1029416156432,20.928439825950697,PROTAC 1,8.54,3.2
1.1799163179916319,0.1,0.0,99.7001684088915,0.9708646948790107,1.1243955441094484,20.928439825950697,PROTAC 1,8.54,3.2
1.205020920502092,0.1,0.0,99.68607335569524,0.9888352915003876,1.1457217131061406,20.928439825950697,PROTAC 1,8.54,3.2
1.2301255230125523,0.1,0.0,99.67161682933023,1.0066804537637684,1.1669188846648728,20.928439825950697,PROTAC 1,8.54,3.2
1.2552301255230125,0.1,0.0,99.65679722118821,1.024399445508535,1.1879858544178536,20.928439825950697,PROTAC 1,8.54,3.2
1.2803347280334727,0.1,0.0,99.6416129531439,1.0419915197891971,1.2089214053831845,20.928439825950697,PROTAC 1,8.54,3.2
1.3054393305439331,0.1,0.0,99.62606252664405,1.0594559360604312,1.2297243257522275,20.928439825950697,PROTAC 1,8.54,3.2
1.3305439330543933,0.1,0.0,99.61014452400217,1.0767919608237835,1.2503934097346692,20.928439825950697,PROTAC 1,8.54,3.2
1.3556485355648535,0.1,0.0,99.59385760966019,1.0939988682883541,1.2709274584248,20.928439825950697,PROTAC 1,8.54,3.2
1.3807531380753137,0.1,0.0,99.57720053141303,1.1110759410449482,1.291325280688439,20.928439825950697,PROTAC 1,8.54,3.2
1.405857740585774,0.1,0.0,99.5601721215959,1.1280224707531599,1.3115856940699102,20.928439825950697,PROTAC 1,8.54,3.2
1.4309623430962344,0.1,0.0,99.54277129823052,1.1448377588407646,1.3317075257183597,20.928439825950697,PROTAC 1,8.54,3.2
1.4560669456066946,0.1,0.0,99.5249970263678,1.1615211031288264,1.35168959836642,20.928439825950697,PROTAC 1,8.54,3.2
1.4811715481171548,0.1,0.0,99.50684841584452,1.1780718327078263,1.371530767464362,20.928439825950697,PROTAC 1,8.54,3.2
1.506276150627615,0.1,0.0,99.48832467054315,1.1944892905084044,1.39122990307155,20.928439825950697,PROTAC 1,8.54,3.2
1.5313807531380752,0.1,0.0,99.46942506186151,1.2107728242530904,1.4107858803845743,20.928439825950697,PROTAC 1,8.54,3.2
1.5564853556485356,0.1,0.0,99.45014895193803,1.226921795088915,1.4301975890968066,20.928439825950697,PROTAC 1,8.54,3.2
1.5815899581589958,0.1,0.0,99.43049579451075,1.2429355783442297,1.449463934421233,20.928439825950697,PROTAC 1,8.54,3.2
1.606694560669456,0.1,0.0,99.41046513572243,1.2588135642917349,1.4685838381252465,20.928439825950697,PROTAC 1,8.54,3.2
1.6317991631799162,0.1,0.0,99.39005661486746,1.2745551589165536,1.4875562395759772,20.928439825950697,PROTAC 1,8.54,3.2
1.6569037656903765,0.1,0.0,99.36926996507968,1.2901597846881656,1.5063800967946428,20.928439825950697,PROTAC 1,8.54,3.2
1.6820083682008369,0.1,0.0,99.34810500893497,1.3056268795015658,1.5250543855190226,20.928439825950697,PROTAC 1,8.54,3.2
1.707112970711297,0.1,0.0,99.3265616163119,1.3209558817762108,1.543578083102249,20.928439825950697,PROTAC 1,8.54,3.2
1.7322175732217573,0.1,0.0,99.30463986318252,1.3361462890955578,1.561950232769658,20.928439825950697,PROTAC 1,8.54,3.2
1.7573221757322175,0.1,0.0,99.28233986371218,1.3511975976267654,1.5801698778360087,20.928439825950697,PROTAC 1,8.54,3.2
1.7824267782426777,0.1,0.0,99.25966182838894,1.3661093238923196,1.5982360856181357,20.928439825950697,PROTAC 1,8.54,3.2
1.8075313807531381,0.1,0.0,99.23660606431686,1.3808810055360723,1.6161479485063475,20.928439825950697,PROTAC 1,8.54,3.2
1.8326359832635983,0.1,0.0,99.21317297543641,1.3955122020829223,1.633904585031708,20.928439825950697,PROTAC 1,8.54,3.2
1.8577405857740585,0.1,0.0,99.18936306267277,1.4100024956904709,1.6515051409269814,20.928439825950697,PROTAC 1,8.54,3.2
1.8828451882845187,0.1,0.0,99.1651769240088,1.4243514918909441,1.6689487901790065,20.928439825950697,PROTAC 1,8.54,3.2
1.907949790794979,0.1,0.0,99.14061525448223,1.438558820321623,1.6862347360701562,20.928439825950697,PROTAC 1,8.54,3.2
1.9330543933054394,0.1,0.0,99.11567881383958,1.452624123157506,1.7033621984659237,20.928439825950697,PROTAC 1,8.54,3.2
1.9581589958158996,0.1,0.0,99.09036849364131,1.4665470812535284,1.7203304431889956,20.928439825950697,PROTAC 1,8.54,3.2
1.9832635983263598,0.1,0.0,99.06468530920239,1.4803274121304115,1.7371387801539424,20.928439825950697,PROTAC 1,8.54,3.2
2.00836820083682,0.1,0.0,99.03863034224774,1.4939648488711548,1.7537865399549324,20.928439825950697,PROTAC 1,8.54,3.2
2.0334728033472804,0.1,0.0,99.01220477037083,1.5074591520810725,1.7702730874416106,20.928439825950697,PROTAC 1,8.54,3.2
2.0585774058577404,0.1,0.0,98.98540986655688,1.5208101105112783,1.786597822644021,20.928439825950697,PROTAC 1,8.54,3.2
2.083682008368201,0.1,0.0,98.95824699862497,1.5340175416579431,1.8027601816693877,20.928439825950697,PROTAC 1,8.54,3.2
2.1087866108786613,0.1,0.0,98.930717628589,1.5470812923355013,1.818759637568231,20.928439825950697,PROTAC 1,8.54,3.2
2.1338912133891212,0.1,0.0,98.9028233119379,1.5600012392220595,1.8345957011673901,20.928439825950697,PROTAC 1,8.54,3.2
2.1589958158995817,0.1,0.0,98.87456569683481,1.5727772893752343,1.8502679218674731,20.928439825950697,PROTAC 1,8.54,3.2
2.1841004184100417,0.1,0.0,98.8459464659156,1.585409357773589,1.8657758621712695,20.928439825950697,PROTAC 1,8.54,3.2
2.209205020920502,0.1,0.0,98.81696750552142,1.5978974356420386,1.8811191758961308,20.928439825950697,PROTAC 1,8.54,3.2
2.2343096234309625,0.1,0.0,98.78763073867539,1.6102415249226603,1.8962975336685366,20.928439825950697,PROTAC 1,8.54,3.2
2.2594142259414225,0.1,0.0,98.75793817467195,1.6224416587161665,1.9113106463859646,20.928439825950697,PROTAC 1,8.54,3.2
2.284518828451883,0.1,0.0,98.7278919102813,1.6344979025813995,1.9261582668924728,20.928439825950697,PROTAC 1,8.54,3.2
2.309623430962343,0.1,0.0,98.69749412847769,1.6464103548402806,1.940840190514966,20.928439825950697,PROTAC 1,8.54,3.2
2.3347280334728033,0.1,0.0,98.66674709709245,1.6581791468427274,1.9553562555487771,20.928439825950697,PROTAC 1,8.54,3.2
2.3598326359832638,0.1,0.0,98.63565316739489,1.6698044431903893,1.9697063436908162,20.928439825950697,PROTAC 1,8.54,3.2
2.3849372384937237,0.1,0.0,98.60421477260125,1.6812864419181566,1.9838903804186756,20.928439825950697,PROTAC 1,8.54,3.2
2.410041841004184,0.1,0.0,98.5724344037843,1.6926253651517649,1.9979083242887274,20.928439825950697,PROTAC 1,8.54,3.2
2.435146443514644,0.1,0.0,98.54031464266026,1.703821473492518,2.0117601837546704,20.928439825950697,PROTAC 1,8.54,3.2
2.4602510460251046,0.1,0.0,98.50785819275096,1.714875080192866,2.025446033911041,20.928439825950697,PROTAC 1,8.54,3.2
2.485355648535565,0.1,0.0,98.47506779883794,1.7257865179782523,2.038965978042569,20.928439825950697,PROTAC 1,8.54,3.2
2.510460251046025,0.1,0.0,98.4419462792004,1.7365561532536107,2.0523201642539033,20.928439825950697,PROTAC 1,8.54,3.2
2.5355648535564854,0.1,0.0,98.40849652374347,1.7471843860165925,2.0655087854993566,20.928439825950697,PROTAC 1,8.54,3.2
2.5606694560669454,0.1,0.0,98.37472149207252,1.75767164972486,2.0785320795518594,20.928439825950697,PROTAC 1,8.54,3.2
2.585774058577406,0.1,0.0,98.34062421151528,1.768018411117476,2.091390328910908,20.928439825950697,PROTAC 1,8.54,3.2
2.6108786610878663,0.1,0.0,98.30620777509563,1.7782251699905665,2.1040838606494443,20.928439825950697,PROTAC 1,8.54,3.2
2.6359832635983262,0.1,0.0,98.27147533946292,1.788292458927583,2.116613046199848,20.928439825950697,PROTAC 1,8.54,3.2
2.6610878661087867,0.1,0.0,98.23643007962504,1.7982208237012323,2.128978278287586,20.928439825950697,PROTAC 1,8.54,3.2
2.6861924686192467,0.1,0.0,98.20107530905092,1.80801087728286,2.141180034783451,20.928439825950697,PROTAC 1,8.54,3.2
2.711297071129707,0.1,0.0,98.16541437076818,1.817663252257612,2.1532188226860134,20.928439825950697,PROTAC 1,8.54,3.2
2.7364016736401675,0.1,0.0,98.12945065445095,1.8271786087874147,2.1650951875443214,20.928439825950697,PROTAC 1,8.54,3.2
2.7615062761506275,0.1,0.0,98.09318760247939,1.836557637812929,2.1768097173018566,20.928439825950697,PROTAC 1,8.54,3.2
2.786610878661088,0.1,0.0,98.05662870766778,1.8458010605262385,2.1883630417311513,20.928439825950697,PROTAC 1,8.54,3.2
2.811715481171548,0.1,0.0,98.0197775109716,1.854909627804361,2.199755831813917,20.928439825950697,PROTAC 1,8.54,3.2
2.8368200836820083,0.1,0.0,97.98263759917783,1.8638841196050207,2.210988799068382,20.928439825950697,PROTAC 1,8.54,3.2
