t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
1.0,0.001,0.0,1.0976678467189913,98.90233215328101,0.7577823175567446,0.974544753487543,18.641124392317277,-9.81183265869277e-15,1.9002802668487706e-15,1.578530215780857e-17,6.813830370795299e-18,5.182482204831925e-13,9.912968590587811e-15,3.9707793439973415e-15,5.106614508274725e-15,1.4349582454146257e-14,2.885280725103782e-17,1.1540158615943444e-17,ACBI1,0.1,36000.0,360,180,360,0,0.1,2.49e-11
1.0,0.001,0.0,1.8504121766978159,98.14958782330218,0.8377822518855718,1.1269373444105466,14.79136030957643,-1.666232945386113e-14,2.1665122181880734e-15,2.758176684727876e-17,1.4353116501064408e-17,5.143038401941035e-13,1.1313926623360244e-14,4.389978999880396e-15,5.905151684711263e-15,1.4816571058880864e-14,4.8977626206808527e-17,2.3621805056826114e-17,ACBI1,0.1,36000.0,360,180,360,0,0.12067926406393285,2.49e-11
1.0,0.001,0.0,3.013181342884579,96.98681865711542,0.9124753771801991,1.2923831684174143,0.025734776635488732,-2.7319379602550774e-14,2.4202763478379593e-15,4.634157544770735e-17,2.907490170140278e-17,5.082109297632848e-13,1.2738643889616843e-14,4.781370976424244e-15,6.772087802507251e-15,1.531694463601199e-14,8.027301840617237e-17,4.6681813804687235e-17,ACBI1,0.1,36000.0,360,180,360,0,0.14563484775012436,2.49e-11
1.0,0.001,0.0,4.725596388199932,95.27440361180007,0.9774974902729381,1.468305388678088,38.070171162714004,-4.310538809708474e-14,2.6385015781115903e-15,7.449436487117049e-17,5.636162162873636e-17,4.992378749258323e-13,1.4113300757008983e-14,5.122086849030196e-15,7.69392023667318e-15,1.584252503933281e-14,1.2661555723472638e-16,8.877837991199484e-17,ACBI1,0.1,36000.0,360,180,360,0,0.1757510624854792,2.49e-11
1.0,0.001,0.0,7.119802783472025,92.88019721652798,1.0285810751131617,1.65123397529925,48.64655356733806,-6.526891816422766e-14,2.7962816561521655e-15,1.140691639164152e-16,1.0411050911545415e-16,4.866922334146066e-13,1.5348604669085047e-14,5.3897648335929665e-15,8.652466030568069e-15,1.6383380054031935e-14,1.916658189521247e-16,1.6203042307109947e-16,ACBI1,0.1,36000.0,360,180,360,0,0.21209508879201905,2.49e-11
1.0,0.001,0.0,10.285617840281873,89.71438215971813,1.0622111119284428,1.8372075845962301,32.584443861169056,-9.464433269156451e-14,2.871677636215852e-15,1.6581170224786932e-16,1.8265644979357595e-16,4.70103362516923e-13,1.635071420891703e-14,5.56598622650504e-15,9.626967743284246e-15,1.6929111492064027e-14,2.778722123329749e-16,2.832238063631269e-16,ACBI1,0.1,36000.0,360,180,360,0,0.2559547922699536,2.49e-11
1.0,0.001,0.0,14.231157631183734,85.76884236881627,1.0762516652396807,2.0223830815616,75.05014142016606,-1.312761904342412e-13,2.8511970558747915e-15,2.28319185455515e-16,3.0377988772675097e-16,4.494287340125972e-13,1.703672448883199e-14,5.6395587258559274e-15,1.0597287347382786e-14,1.747046561187924e-14,3.8537032509161483e-16,4.735940920118827e-16,ACBI1,0.1,36000.0,360,180,360,0,0.3088843596477481,2.49e-11
1.0,0.001,0.0,18.851807794525982,81.14819220547402,1.0703572613392103,2.203726526017959,63.76670659447032,-1.7414515780441028e-13,2.7344483203734897e-15,2.9768726571347263e-16,4.787870715862989e-16,4.252165271566838e-13,1.73508689781493e-14,5.608672049417462e-15,1.1547526996334106e-14,1.8000859564840964e-14,5.111764030242826e-16,7.574574635425786e-16,ACBI1,0.1,36000.0,360,180,360,0,0.372759372031494,2.49e-11
1.0,0.001,0.0,23.921383051344208,76.07861694865579,1.0460350212428506,2.3796170575539253,96.59410591188818,-2.2113539429781914e-13,2.536666601569614e-15,3.6817096779423964e-16,7.164659811506305e-16,3.986519528109563e-13,1.7276324663025012e-14,5.4812235113125365e-15,1.2469193381582568e-14,1.8517383530424507e-14,6.49083886157566e-16,1.1597458359724806e-15,ACBI1,0.1,36000.0,360,180,360,0,0.44984326689694454,2.49e-11
1.0,0.001,0.0,29.113255954705252,70.88674404529475,1.006329159011528,2.5501989987428355,89.78743596121052,-2.693059694402179e-13,2.2883376084065357e-15,4.340366413726275e-16,1.0227723730594765e-15,3.7144653879734446e-13,1.6838345459975254e-14,5.273164793220406e-15,1.3363042753412457e-14,1.902094018546894e-14,7.904480987791199e-16,1.7030066340905286e-15,ACBI1,0.1,36000.0,360,180,360,0,0.5428675439323859,2.49e-11
1.0,0.001,0.0,34.04806577010653,65.95193422989347,0.955206095961356,2.7173398543952154,0.5933350277871563,-3.153950999162905e-13,2.0314731920576144e-15,4.921238218396922e-16,1.4046103882105326e-15,3.4558813536464176e-13,1.6097220276458154e-14,5.005279942837505e-15,1.4238860837030927e-14,1.9515354790789013e-14,9.256563510550729e-16,2.404718233996483e-15,ACBI1,0.1,36000.0,360,180,360,0,0.6551285568595507,2.49e-11
1.0,0.001,0.0,38.354164032647944,61.645835967352056,0.8967892837153139,2.8840760289840244,80.53012279499974,-3.563681089091675e-13,1.8120848958027496e-15,5.438456478276446e-16,1.878649193647856e-15,3.2302418046892477e-13,1.513311664596155e-14,4.699175846668244e-15,1.5112558391876287e-14,2.000549255816309e-14,1.0457380301729884e-15,3.2755065118760277e-15,ACBI1,0.1,36000.0,360,180,360,0,0.7906043210907697,2.49e-11
1.0,0.001,0.0,41.72317926628739,58.27682073371261,0.8346279345355345,3.053501400001317,19.727365102374616,-3.8979975588389405e-13,1.6687863445038482e-15,5.949313902250061e-16,2.4815498645523975e-15,3.0537054064465407e-13,1.4027828678737361e-14,4.3734503769662e-15,1.60003473360069e-14,2.049470368659704e-14,1.1435075050539697e-15,4.3180277555138325e-15,ACBI1,0.1,36000.0,360,180,360,0,0.9540954763499939,2.49e-11
1.0,0.001,0.0,43.94771208844721,56.05228791155279,0.7711964610657424,3.2272771318570466,1.893797292178656,-4.139929957007809e-13,1.6195261954168195e-15,6.519392313575936e-16,3.271807249595847e-15,2.9371398865653663e-13,1.2849696092516179e-14,4.04106945598449e-15,1.6910932170930924e-14,2.0982328445845036e-14,1.213948880097575e-15,5.5255511362581864e-15,ACBI1,0.1,36000.0,360,180,360,0,1.151395399326447,2.49e-11
