t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
6.0,0.001,0.0,99.27056442496014,0.7294355750398518,0.053719841804105,0.32220701881261204,99.00791510326616,-1.2653611707342142e-17,-6.253617899484874e-19,-1.2449918506849255e-20,5.327294741219824e-19,3.822242413208823e-16,8.465877677689494e-17,2.814919710535102e-17,1.688364778578087e-16,6.504915250570784e-14,1.4484531076597924e-17,6.840900264269198e-17,ACBI1,9.26,36000.0,360,180,360,0,59.63623316594643,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.30483150444434,0.6951684955556561,0.048994424296237946,0.3395198438786661,99.2737840137657,-1.0446546843313266e-17,-5.107048241948074e-19,-1.0305841927300712e-20,6.55132174228829e-19,3.642682916711638e-16,7.450620853485215e-17,2.5673078331228683e-17,1.7790839819242107e-16,6.505595417060547e-14,1.448338810465611e-17,8.25485015344966e-17,ACBI1,9.26,36000.0,360,180,360,0,71.96856730011514,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.31917953898257,0.6808204610174268,0.04536069870486408,0.3644296082875441,99.07872289207512,-8.753973516694742e-18,-4.2441992808360198e-19,-8.690613619412594e-21,8.014852854525352e-19,3.5674992157313167e-16,6.649278895453439e-17,2.376900612134878e-17,1.9096111474267313e-16,6.506871305186943e-14,1.448077494822052e-17,9.960089211953929e-17,ACBI1,9.26,36000.0,360,180,360,0,86.85113737513521,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.31630263996509,0.6836973600349081,0.04253583311746299,0.397599055066448,99.31297925113599,-7.411795673514333e-18,-3.585814250631532e-19,-7.436905220809803e-21,9.770470821873229e-19,3.5825741665829187e-16,6.011737174814907e-17,2.228877655355061e-17,2.0834190485481876e-16,6.50876390184692e-14,1.4476627927799127e-17,1.2016369687110864e-16,ACBI1,9.26,36000.0,360,180,360,0,104.81131341546853,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.29750787884616,0.7024921211538351,0.04031850493347393,0.4400472401485793,99.30026761128272,-6.307094934925598e-18,-3.077189493948644e-19,-6.4317967967924875e-21,1.1880718244387271e-18,3.6810587148460963e-16,5.5009635451677155e-17,2.112689658514034e-17,2.3058475383785556e-16,6.511324582241905e-14,1.4470823632740196e-17,1.4495579808748058e-16,ACBI1,9.26,36000.0,360,180,360,0,126.48552168552958,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.26305516035184,0.7369448396481557,0.03856324250324353,0.4931593103781133,99.15924848954405,-5.359163313996532e-18,-2.6798728918902213e-19,-5.596426484334667e-21,1.442038240482736e-18,3.861590959756336e-16,5.089212408787776e-17,2.020713907169961e-17,2.584154786381314e-16,6.514634245919704e-14,1.4463175704767883e-17,1.7484153092152216e-16,ACBI1,9.26,36000.0,360,180,360,0,152.6417967175232,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.2123492692115,0.7876507307884978,0.037163394921125185,0.558716342954732,99.23452865458528,-4.507690044461397e-18,-2.3663684541938647e-19,-4.873559292984763e-21,1.7479144912478837e-18,4.127289829331729e-16,4.755423526568605e-17,1.9473618938669598e-17,2.927673637082796e-16,6.518804481927352e-14,1.4453429977086507e-17,2.1085931479014043e-16,ACBI1,9.26,36000.0,360,180,360,0,184.20699693267144,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.14403596201322,0.855964037986774,0.036039680244152654,0.6389428270151766,99.04362190380593,-3.705176223173062e-18,-2.1166909687865954e-19,-4.21976359419301e-21,2.116469210780131e-18,4.485251559050696e-16,4.483414592331253e-17,1.8884792447935992e-17,3.3480604135595253e-16,6.523980481573775e-14,1.44412573906463e-17,2.5425556189146853e-16,ACBI1,9.26,36000.0,360,180,360,0,222.29964825261933,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,99.05603247734491,0.9439675226550875,0.03513238241578137,0.7365708454377928,99.05204793145718,-2.9118895747410043e-18,-1.9160839758389996e-19,-3.600330700098512e-21,2.5606381311582128e-18,4.946389818712659e-16,4.2606076558451604e-17,1.8409368385869442e-17,3.8596312300940347e-16,6.53034560455825e-14,1.4426244420521156e-17,3.0652466912001515e-16,ACBI1,9.26,36000.0,360,180,360,0,268.26957952797244,2.49e-11,0.1,5.240000000000001e-15
6.0,0.001,0.0,98.94551028885341,1.054489711146591,0.03439596289032497,0.854920955989392,98.94560495805821,-2.0923620038683672e-18,-1.7534828552440268e-19,-2.985858133399329e-21,3.095955738557148e-18,5.525526086408138e-16,4.07711898784971e-17,1.8023484554530286e-17,4.4797858093844145e-16,6.538127646331483e-14,1.440788083649941e-17,3.694559447949423e-16,ACBI1,9.26,36000.0,360,180,360,0,323.74575428176433,2.49e-11,0.1,5.240000000000001e-15
