t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
6.0,0.0007196856730011522,0.0,80.21598178619428,0.10894820022083465,0.23911368644092576,34.4671085412586,ACBI1,9.26,26.0
6.0,0.0009540954763499944,0.0,74.8557138073849,0.13401820715939153,0.29454553021648394,41.55624053596975,ACBI1,9.26,26.0
6.0,0.0012648552168552957,0.0,68.43834150909622,0.1612249131818204,0.35498880777399594,47.690428045151,ACBI1,9.26,26.0
6.0,0.0016768329368110084,0.0,60.99482053594969,0.18862150990120066,0.41630693009694164,54.92559605400251,ACBI1,9.26,26.0
6.0,0.0022229964825261957,0.0,52.70557420566511,0.21329499141682534,0.4722369308466978,65.36111901143325,ACBI1,9.26,26.0
6.0,0.0029470517025518097,0.0,43.939457031451376,0.23177612249203344,0.5152396144257623,66.34255842041856,ACBI1,9.26,26.0
6.0,0.003906939937054617,0.0,35.24574092889938,0.24108908811615207,0.5387519496268726,74.11595127805175,ACBI1,9.26,26.0
6.0,0.005179474679231213,0.0,27.263631943561155,0.24025178546727868,0.5404808618019362,78.54290629462497,ACBI1,9.26,26.0
6.0,0.006866488450042998,0.0,20.546213195365745,0.23133826825844533,0.5248458569030536,82.853060692497,ACBI1,9.26,26.0
6.0,0.009102981779915217,0.0,15.367848181120003,0.21884168328627673,0.5017635140270659,86.02695592088021,ACBI1,9.26,26.0
6.0,0.012067926406393288,0.0,11.643473154231753,0.20711928819346992,0.4810978642711139,88.93290964803727,ACBI1,9.26,26.0
6.0,0.015998587196060572,0.0,9.037753536040373,0.19789592416042068,0.46695154102332104,91.0945722765136,ACBI1,9.26,26.0
6.0,0.021209508879201904,0.0,7.179399555145742,0.19025570815137893,0.4573244688037925,93.08346510641732,ACBI1,9.26,26.0
6.0,0.028117686979742307,0.0,5.804999006858212,0.182685289968168,0.4485544085500385,94.22592539732642,ACBI1,9.26,26.0
6.0,0.03727593720314938,0.0,4.7665344025037575,0.17455143868389458,0.43877905222324803,95.24712999133247,ACBI1,9.26,26.0
6.0,0.04941713361323833,0.0,3.97934698057308,0.16605467929726608,0.42800919293882345,96.01796645881521,ACBI1,9.26,26.0
6.0,0.0655128556859551,0.0,3.385256975740049,0.15767847981745944,0.4169658327769916,96.61632753175749,ACBI1,9.26,26.0
6.0,0.08685113737513521,0.0,2.939463809916642,0.14986809535030252,0.4063845101734335,97.06047776994829,ACBI1,9.26,26.0
6.0,0.1151395399326447,0.0,2.606897292112403,0.14293170716088913,0.3968042227211733,97.39347917461357,ACBI1,9.26,26.0
6.0,0.15264179671752334,0.0,2.3604884393236008,0.13703244855824573,0.38854112897917764,97.6394885313582,ACBI1,9.26,26.0
6.0,0.20235896477251575,0.0,2.1797273543078295,0.13221544554463763,0.38172383211511735,97.82027932757178,ACBI1,9.26,26.0
6.0,0.2682695795279725,0.0,2.0493788621488704,0.1284473972268683,0.3763505396587548,97.95057800221298,ACBI1,9.26,26.0
6.0,0.35564803062231287,0.0,1.9583980223757564,0.12565527620946676,0.3723472730890269,98.04158923086763,ACBI1,9.26,26.0
6.0,0.47148663634573945,0.0,1.8990693907168281,0.12375715339216216,0.36961570840462865,98.1008870883336,ACBI1,9.26,26.0
6.0,0.6250551925273969,0.0,1.8663686709138305,0.12268342090895087,0.36806703662661305,98.13367148453358,ACBI1,9.26,26.0
6.0,0.8286427728546842,0.0,1.8575315432373438,0.12238962922715597,0.3676429554325379,98.14254502530527,ACBI1,9.26,26.0
6.0,1.0985411419875573,0.0,1.8718116578960207,0.12286296546741868,0.368326474218632,98.12828016358313,ACBI1,9.26,26.0
6.0,1.4563484775012443,0.0,1.9104147339452753,0.12412391041692204,0.370144707365139,98.089353024849,ACBI1,9.26,26.0
6.0,1.9306977288832496,0.0,1.9766048259580182,0.1262235396703107,0.37316432877352984,98.02315964806685,ACBI1,9.26,26.0
6.0,2.559547922699533,0.0,2.075989030153812,0.12923572947785264,0.37747862214022876,97.92403947353505,ACBI1,9.26,26.0
6.0,3.39322177189533,0.0,2.2169953511616964,0.13324254348051168,0.3831837134201122,97.78318965964797,ACBI1,9.26,26.0
6.0,4.498432668969444,0.0,2.411561936803475,0.13831081607067874,0.39034144197991166,97.5883770558853,ACBI1,9.26,26.0
6.0,5.963623316594637,0.0,2.6760507636769373,0.14445918741189145,0.398928552935278,97.32722674178399,ACBI1,9.26,26.0
6.0,7.9060432109077015,0.0,3.0323820651223685,0.1516183514329792,0.40877739418340087,96.9689869333235,ACBI1,9.26,26.0
6.0,10.481131341546853,0.0,3.509357222097384,0.15959288448897418,0.41952140875753247,96.47524433264671,ACBI1,9.26,26.0
6.0,13.89495494373136,0.0,4.144110133395579,0.16803871558238845,0.4305665041534017,95.91533861549658,ACBI1,9.26,26.0
6.0,18.420699693267164,0.0,4.983706240703438,0.17647466418704313,0.4411181332207856,95.00772897371397,ACBI1,9.26,26.0
6.0,24.420530945486497,0.0,6.087896191248117,0.18436460459907433,0.4503434603870757,93.91292010338631,ACBI1,9.26,26.0
6.0,32.3745754281764,0.0,7.5380827184450565,0.19135258031074595,0.4578603583057791,92.4717948615651,ACBI1,9.26,26.0
6.0,42.91934260128778,0.0,9.46319409145781,0.19766697379560247,0.46457770594023384,92.99351183833939,ACBI1,9.26,26.0
6.0,56.89866029018293,0.0,12.083285775143517,0.20429578388237316,0.47297018961703674,88.16721401462911,ACBI1,9.26,26.0
6.0,75.43120063354607,0.0,15.70798152562266,0.2119455876526189,0.4846268157438964,85.5731091638434,ACBI1,9.26,26.0
6.0,100.0,0.0,20.644162826505585,0.21967475337295464,0.4972845025031556,83.12787563923814,ACBI1,9.26,26.0
