t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
9.795918367346939,0.001,0.0,99.99999929596055,0.015235829798708645,0.015329440027727,1.1562016899446803e-06,-1.8086803723431688e-22,-2.5546471554677246e-26,-5.348969493981737e-34,-3.5264830524668625e-35,3.999999971838422e-13,1.7022976233759438e-17,6.094331919483459e-17,6.1317760110908e-17,9.721773984481782e-15,1.2846811768008412e-24,8.486594362888313e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
10.285714285714285,0.001,0.0,99.99999927434772,0.015235829795563096,0.015329440024562126,1.1562016899446803e-06,-1.7222302301633756e-22,-2.5647445750545536e-26,-5.4016316408985756e-34,-3.573502826499754e-35,3.999999970973909e-13,1.7022976230245284e-17,6.094331918225238e-17,6.131776009824851e-17,9.721773984566666e-15,1.2846811765358798e-24,8.486594361138107e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
10.775510204081632,0.001,0.0,99.99999925376792,0.015235829792469196,0.015329440021449215,1.1562016899446803e-06,-1.6399002518735835e-22,-2.494062637946751e-26,-5.228598872457535e-34,-3.451251414014236e-35,3.999999970150717e-13,1.7022976226787168e-17,6.094331916987678e-17,6.131776008579687e-17,9.721773984584296e-15,1.2846811762750334e-24,8.486594359415222e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
11.26530612244898,0.001,0.0,99.9999992341718,0.015235829789494629,0.015329440018456373,1.1562016899446803e-06,-1.5615294970970096e-22,-2.3728936029048035e-26,-5.007605934502945e-34,-3.3007881371089833e-35,3.999999969366872e-13,1.702297622346199e-17,6.094331915797851e-17,6.13177600738255e-17,9.721773984582901e-15,1.2846811760241835e-24,8.486594357758394e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
11.755102040816325,0.001,0.0,99.99999921551218,0.015235829786653922,0.015329440015598217,1.1562016899446803e-06,-1.4868898567296406e-22,-2.2416271482760271e-26,-4.775328250780461e-34,-3.169132769816887e-35,3.999999968620487e-13,1.702297622028633e-17,6.094331914661569e-17,6.131776006239287e-17,9.721773984576294e-15,1.2846811757846036e-24,8.486594356176015e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
12.244897959183673,0.001,0.0,99.9999991977445,0.015235829783946797,0.015329440012874458,1.1562016899446803e-06,-1.4158233037129474e-22,-2.1507503719945666e-26,-4.5496333354225816e-34,-3.009265538105056e-35,3.9999999679097797e-13,1.7022976217259937e-17,6.094331913578719e-17,6.131776005149784e-17,9.721773984568599e-15,1.2846811755562837e-24,8.486594354668012e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
12.73469387755102,0.001,0.0,99.99999918082611,0.015235829781368417,0.015329440010280235,1.1562016899446803e-06,-1.3481494761363377e-22,-2.059873595713106e-26,-4.332401979390623e-34,-2.8682062160063815e-35,3.9999999672330446e-13,1.7022976214377492e-17,6.094331912547367e-17,6.131776004112094e-17,9.72177398456085e-15,1.2846811753388207e-24,8.486594353231718e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
13.224489795918368,0.001,0.0,99.9999991647164,0.015235829778912862,0.015329440007809593,1.1562016899446803e-06,-1.2837065504656955e-22,-1.9488019802579876e-26,-4.127395764607216e-34,-2.7177429391011287e-35,3.999999966588656e-13,1.7022976211632324e-17,6.094331911565146e-17,6.131776003123837e-17,9.721773984553213e-15,1.2846811751317162e-24,8.486594351863837e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
13.714285714285714,0.001,0.0,99.99999914937675,0.015235829776574736,0.015329440005457103,1.1562016899446803e-06,-1.2223516299686016e-22,-1.868022623563356e-26,-3.927091527227098e-34,-2.595491526615611e-35,3.99999996597507e-13,1.7022976209018455e-17,6.094331910629895e-17,6.131776002182842e-17,9.721773984545965e-15,1.2846811749345158e-24,8.486594350561374e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
14.204081632653061,0.001,0.0,99.99999913477014,0.015235829774348304,0.01532944000321699,1.1562016899446803e-06,-1.1639356702238103e-22,-1.7569510081082375e-26,-3.7437144084988213e-34,-2.473240114130093e-35,3.9999999653908057e-13,1.7022976206529448e-17,6.094331909739322e-17,6.131776001286796e-17,9.721773984539048e-15,1.2846811747467363e-24,8.486594349321127e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
14.693877551020408,0.001,0.0,99.99999912086169,0.015235829772228225,0.015329440001083884,1.1562016899446803e-06,-1.1082833625710148e-22,-1.6862690710004348e-26,-3.5593968942898866e-34,-2.3603926564511533e-35,3.9999999648344677e-13,1.7022976204159318e-17,6.09433190889129e-17,6.131776000433554e-17,9.721773984532411e-15,1.2846811745679256e-24,8.486594348140128e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
15.183673469387754,0.001,0.0,99.99999910761834,0.015235829770209673,0.015329439999052933,1.1562016899446803e-06,-1.0553144584102011e-22,-1.6054897143058032e-26,-3.3938872896941085e-34,-2.228737289159057e-35,3.999999964304734e-13,1.702297620190271e-17,6.094331908083869e-17,6.131775999621173e-17,9.721773984526187e-15,1.284681174397679e-24,8.486594347015682e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
15.673469387755102,0.001,0.0,99.99999909500794,0.015235829768287528,0.015329439997118976,1.1562016899446803e-06,-1.0048826318127667e-22,-1.5348077771980006e-26,-3.2283776850983304e-34,-2.1252937862866958e-35,3.9999999638003177e-13,1.7022976199753863e-17,6.094331907315012e-17,6.131775998847591e-17,9.721773984520225e-15,1.2846811742355629e-24,8.486594345944945e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
16.163265306122447,0.001,0.0,99.99999908300022,0.015235829766457196,0.015329439995277394,1.1562016899446803e-06,-9.568414399634694e-23,-1.464125840090198e-26,-3.075093221751104e-34,-2.0312542382209128e-35,3.999999963320009e-13,1.7022976197707665e-17,6.094331906582879e-17,6.131775998110958e-17,9.721773984514507e-15,1.2846811740811901e-24,8.486594344925345e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
16.653061224489797,0.001,0.0,99.99999907156632,0.015235829764714272,0.015329439993523762,1.1562016899446803e-06,-9.111108432557793e-23,-1.3833464833955663e-26,-2.925570340326509e-34,-1.9278107353485515e-35,3.9999999628626527e-13,1.7022976195759182e-17,6.094331905885709e-17,6.131775997409505e-17,9.721773984509029e-15,1.2846811739341894e-24,8.486594343954441e-26,ACBI1,9.26,36000.0,50,180,360,0,1,2.49e-11
