t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,alpha
6.0,0.0005,0.0,55.332624654449894,0.004979837558929394,0.005233154329075203,99.0000389796903,2.2133049861779956e-13,4.185252883275522e-17,1.9919350235717575e-17,2.0932617316300813e-17,4.975794447240627e-15,ACBI1,1.0,36000.0,360,0.1321941148466029
6.0,0.0005,0.0,55.3323050718713,0.005439668387728755,0.005743360206210776,99.0000629941592,2.2132922028748521e-13,4.5928895328443486e-17,2.175867355091502e-17,2.2973440824843104e-17,4.975860757992644e-15,ACBI1,1.0,36000.0,360,0.14508287784959398
6.0,0.0005,0.0,55.33185271465532,0.0059393684237093675,0.006303294828641753,99.0000124561582,2.2132741085862128e-13,5.04008930470747e-17,2.375747369483747e-17,2.5213179314567013e-17,4.975933343293592e-15,ACBI1,1.0,36000.0,360,0.1592282793341092
6.0,0.0005,0.0,55.331213871357974,0.006481895372591272,0.006917797257890964,99.00011287688545,2.2132485548543193e-13,5.530633609512825e-17,2.5927581490365087e-17,2.7671189031563855e-17,4.976012738471791e-15,ACBI1,1.0,36000.0,360,0.17475284000076838
6.0,0.0005,0.0,55.33031388353419,0.00707032921941993,0.007592173173192976,99.00003895641628,2.2132125553413675e-13,6.068641559716892e-17,2.828131687767972e-17,3.036869269277191e-17,4.9760995017739634e-15,ACBI1,1.0,36000.0,360,0.19179102616724888
6.0,0.0005,0.0,55.329049388359174,0.0077078564134457185,0.0083322376602431,99.00014177689545,2.2131619755343672e-13,6.658590709070572e-17,3.0831425653782874e-17,3.332895064097241e-17,4.97619420607709e-15,ACBI1,1.0,36000.0,360,0.2104904144512021
6.0,0.0005,0.0,55.32727790061047,0.008397748255527167,0.009144360825999268,99.00021306268188,2.2130911160244187e-13,7.305335257253577e-17,3.359099302210867e-17,3.6577443303997074e-17,4.976297426360586e-15,ACBI1,1.0,36000.0,360,0.23101297000831597
6.0,0.0005,0.0,55.32480392814053,0.009143332299778059,0.010035515883513296,99.00030800452988,2.2129921571256215e-13,8.014119892078851e-17,3.657332919911223e-17,4.014206353405319e-17,4.976409721583619e-15,ACBI1,1.0,36000.0,360,0.2535364493970112
6.0,0.0005,0.0,55.32136062354465,0.009947955357181085,0.011013329042599825,99.00043965160667,2.212854424941786e-13,8.790586779659623e-17,3.979182142872434e-17,4.40533161703993e-17,4.976531609310071e-15,ACBI1,1.0,36000.0,360,0.2782559402207124
6.0,0.0005,0.0,55.316585763925865,0.010814936417846603,0.012086130099451585,99.00053547944741,2.2126634305570346e-13,9.640772371742416e-17,4.3259745671386416e-17,4.834452039780634e-17,4.976663531107972e-15,ACBI1,1.0,36000.0,360,0.30538555088334157
6.0,0.0005,0.0,55.30999063319486,0.011747507483472882,0.013263001996404214,99.0021176422451,2.2123996253277943e-13,1.0571089652643653e-16,4.699002993389153e-17,5.3052007985616866e-17,4.976805806456178e-15,ACBI1,1.0,36000.0,360,0.33516026509388425
6.0,0.0005,0.0,55.300920179674385,0.01274873991905279,0.01455382676840888,99.00106227494207,2.2120368071869755e-13,1.1588290177929677e-16,5.099495967621116e-17,5.821530707363553e-17,4.976958572663567e-15,ACBI1,1.0,36000.0,360,0.36783797718286343
6.0,0.0005,0.0,55.288502671774296,0.013821453498065718,0.0159693241449829,99.00250063651112,2.211540106870972e-13,1.2699398763251556e-16,5.528581399226288e-17,6.38772965799316e-17,4.9771217082329985e-15,ACBI1,1.0,36000.0,360,0.40370172585965547
6.0,0.0005,0.0,55.271587029111814,0.014968104848820649,0.017521077573121754,99.00237755489766,2.2108634811644725e-13,1.3911611996891934e-16,5.98724193952826e-17,7.008431029248702e-17,4.977294737282875e-15,ACBI1,1.0,36000.0,360,0.4430621457583881
6.0,0.0005,0.0,55.24866613927545,0.01619065155745563,0.019221540513486277,99.0027189730195,2.2099466455710182e-13,1.5232149958234428e-16,6.476260622982252e-17,7.68861620539451e-17,4.977476713228742e-15,ACBI1,1.0,36000.0,360,0.4862601580065355
6.0,0.0005,0.0,55.217784877496634,0.017490387830216364,0.021084013509199605,99.00735949646487,2.2087113950998653e-13,1.6668048789811435e-16,6.996155132086546e-17,8.433605403679842e-17,4.9776660810986775e-15,ACBI1,1.0,36000.0,360,0.533669923120631
6.0,0.0005,0.0,55.176432345421155,0.018867747503143583,0.02312257975410263,99.01286633223138,2.207057293816846e-13,1.822588036721949e-16,7.547099001257432e-17,9.249031901641051e-17,4.97786051982308e-15,ACBI1,1.0,36000.0,360,0.5857020818056667
6.0,0.0005,0.0,55.121419168470986,0.02032207051983554,0.025351983802121243,99.0047680415947,2.2048567667388396e-13,1.9911384659762849e-16,8.128828207934216e-17,1.0140793520848497e-16,4.978056768804912e-15,ACBI1,1.0,36000.0,360,0.6428073117284322
6.0,0.0005,0.0,55.048742672073736,0.021851330066592397,0.02778743490237404,99.00498966897476,2.2019497068829494e-13,2.172900107393429e-16,8.740532026636959e-17,1.1114973960949617e-16,4.9782504472205085e-15,ACBI1,1.0,36000.0,360,0.7054802310718644
6.0,0.0005,0.0,54.95344550258652,0.023451819726894335,0.030444313646217056,99.02926995468016,2.1981378201034606e-13,2.3681287913123135e-16,9.380727890757733e-17,1.2177725458486822e-16,4.978435879889077e-15,ACBI1,1.0,36000.0,360,0.7742636826811272
6.0,0.0005,0.0,54.82947681055529,0.025117803716045717,0.03333775884822445,99.00973213455124,2.1931790724222117e-13,2.5768225031614312e-16,1.0047121486418288e-16,1.333510353928978e-16,4.978605950065886e-15,ACBI1,1.0,36000.0,360,0.8497534359086445
6.0,0.0005,0.0,54.66956939188251,0.02684113889713268,0.03648211181285021,99.04271946162217,2.1867827756753005e-13,2.798640485095333e-16,1.0736455558853072e-16,1.4592844725140083e-16,4.978752006726567e-15,ACBI1,1.0,36000.0,360,0.9326033468832199
6.0,0.0005,0.0,54.46515091713056,0.028610885158572418,0.03989019860207164,99.0052635114381,2.1786060366852222e-13,3.032813207463788e-16,1.1444354063428967e-16,1.5956079440828656e-16,4.9788638609702105e-15,ACBI1,1.0,36000.0,360,1.0235310218990263
6.0,0.0005,0.0,54.20631204089412,0.03041293086271805,0.043572439051808,99.00380877171075,2.1682524816357647e-13,3.2780473184290703e-16,1.216517234508722e-16,1.7428975620723202e-16,4.978929911701991e-15,ACBI1,1.0,36000.0,360,1.1233240329780276
6.0,0.0005,0.0,53.88185792864621,0.03222967196201002,0.04753578550901698,99.07714822308846,2.1552743171458487e-13,3.532432273671574e-16,1.289186878480401e-16,1.9014314203606791e-16,4.978937442849608e-15,ACBI1,1.0,36000.0,360,1.2328467394420666
6.0,0.0005,0.0,53.47947140446647,0.034039795795106194,0.05178251561925283,99.07298890412946,2.1391788561786588e-13,3.793358276617446e-16,1.3615918318042478e-16,2.0713006247701132e-16,4.9788731307096654e-15,ACBI1,1.0,36000.0,360,1.3530477745798075
6.0,0.0005,0.0,52.98601410894926,0.035818231376812296,0.056308932113488065,99.04439845934601,2.1194405643579706e-13,4.0574580407569074e-16,1.4327292550724917e-16,2.2523572845395225e-16,4.978723788243061e-15,ACBI1,1.0,36000.0,360,1.484968262254465
6.0,0.0005,0.0,52.387985335627405,0.037536334111052776,0.061104056989598074,99.19066384798798,2.0955194134250965e-13,4.3205871110956777e-16,1.501453364442111e-16,2.444162279583923e-16,4.978477351456649e-15,ACBI1,1.0,36000.0,360,1.6297508346206444
6.0,0.0005,0.0,51.672145495716414,0.03916237056801492,0.06614844415296879,99.0074727758811,2.0668858198286565e-13,4.577858245952931e-16,1.5664948227205969e-16,2.645937766118752e-16,4.978124081076032e-15,ACBI1,1.0,36000.0,360,1.7886495290574351
6.0,0.0005,0.0,50.82629218035716,0.040662354596362756,0.07141326737318705,99.21006129387169,2.0330516872142863e-13,4.823743777438807e-16,1.6264941838545103e-16,2.8565306949274824e-16,4.977657912569405e-15,ACBI1,1.0,36000.0,360,1.9630406500402715
6.0,0.0005,0.0,49.84015263158476,0.04200125705005227,0.0768598610264008,98.98226549675047,1.9936061052633903e-13,5.052255195010762e-16,1.6800502820020909e-16,3.0743944410560324e-16,4.977077844355233e-15,ACBI1,1.0,36000.0,360,2.1544346900318843
6.0,0.0005,0.0,48.70632990984127,0.04314456774788402,0.0824398902081899,98.93402188673309,1.948253196393651e-13,5.257201134669067e-16,1.7257827099153609e-16,3.297595608327596e-16,4.976389215955482e-15,ACBI1,1.0,36000.0,360,2.3644894126454084
6.0,0.0005,0.0,47.42121570037801,0.044060133609743785,0.08809629626965317,99.11650722324796,1.8968486280151204e-13,5.43251397124197e-16,1.7624053443897515e-16,3.5238518507861267e-16,4.975604705243534e-15,ACBI1,1.0,36000.0,360,2.5950242113997373
6.0,0.0005,0.0,45.98576623187582,0.04472013911088856,0.0937650995414769,99.14666011233881,1.839430649275033e-13,5.572622726034634e-16,1.7888055644355425e-16,3.7506039816590757e-16,4.97474487683087e-15,ACBI1,1.0,36000.0,360,2.848035868435802
6.0,0.0005,0.0,44.406034828890256,0.04510304565584966,0.0993780457029148,99.03596433412729,1.7762413931556102e-13,5.672838337081432e-16,1.8041218262339866e-16,3.975121828116592e-16,4.973838148624198e-15,ACBI1,1.0,36000.0,360,3.1257158496882367
6.0,0.0005,0.0,42.69336911142507,0.04519527787806006,0.10486596711580563,99.61645650516984,1.707734764457003e-13,5.7297093004913435e-16,1.8078111151224024e-16,4.194638684632226e-16,4.972920110614281e-15,ACBI1,1.0,36000.0,360,3.4304692863149193
6.0,0.0005,0.0,40.86421337838184,0.04499244779293065,0.11016261446000826,99.53695248716407,1.6345685351352737e-13,5.741303844196507e-16,1.799697911717226e-16,4.406504578400331e-16,4.9720322204429936e-15,ACBI1,1.0,36000.0,360,3.764935806792469
6.0,0.0005,0.0,38.939503562022686,0.04449994700839684,0.11520862050720312,35.04951787755686,1.5575801424809075e-13,5.707380615060528e-16,1.7799978803358736e-16,4.608344820288125e-16,4.971219997797239e-15,ACBI1,1.0,36000.0,360,4.132012400115339
6.0,0.0005,0.0,36.94369557410961,0.04373280942147852,0.11995520884137119,99.0129181256662,1.4777478229643845e-13,5.629423070544698e-16,1.749312376859141e-16,4.798208353654848e-16,4.97053092342907e-15,ACBI1,1.0,36000.0,360,4.5348785081285845
6.0,0.0005,0.0,34.9035177182447,0.042714840152029816,0.12436727008898263,99.5226785791496,1.396140708729788e-13,5.510531169139149e-16,1.7085936060811926e-16,4.974690803559305e-16,4.970012299189087e-15,ACBI1,1.0,36000.0,360,4.977023564332112
6.0,0.0005,0.0,32.8465741307498,0.041477103127849385,0.12842549862789168,97.93748595424522,1.313862965229992e-13,5.355183894621569e-16,1.6590841251139754e-16,5.137019945115668e-16,4.9697093307138404e-15,ACBI1,1.0,36000.0,360,5.462277217684343
6.0,0.0005,0.0,30.79994185180818,0.04005594069059582,0.132127401897359,99.37771883749306,1.231997674072327e-13,5.168903502236432e-16,1.602237627623833e-16,5.28509607589436e-16,4.969663653296451e-15,ACBI1,1.0,36000.0,360,5.994842503189412
6.0,0.0005,0.0,28.788896837640255,0.03849074864649907,0.13548713946191568,99.43792218767533,1.1515558735056103e-13,4.957863708816885e-16,1.5396299458599628e-16,5.419485578476627e-16,4.969912444437268e-15,ACBI1,1.0,36000.0,360,6.5793322465756825
6.0,0.0005,0.0,26.835876928627613,0.03682174187715144,0.13853429211490045,99.70798738898836,1.0734350771451046e-13,4.728487545906589e-16,1.4728696750860576e-16,5.541371684596018e-16,4.970488172168599e-15,ACBI1,1.0,36000.0,360,7.220809018385467
6.0,0.0005,0.0,24.959749466674154,0.03508792056192473,0.14131177709511927,99.67330560772058,9.983899786669663e-14,4.48707640895512e-16,1.403516822476989e-16,5.65247108380477e-16,4.971418937411198e-15,ACBI1,1.0,36000.0,360,7.924828983539178
6.0,0.0005,0.0,23.1754067439698,0.03332539450307062,0.14387319679498545,99.5570915732627,9.27016269758792e-14,4.23950181686282e-16,1.333015780122825e-16,5.754927871799419e-16,4.972729298787989e-15,ACBI1,1.0,36000.0,360,8.697490026177835
6.0,0.0005,0.0,21.49367205479785,0.03156615651851469,0.14627992933332876,99.73080863402986,8.597468821919141e-14,3.990978358203905e-16,1.2626462607405874e-16,5.851197173333151e-16,4.974441429403998e-15,ACBI1,1.0,36000.0,360,9.545484566618342
6.0,0.0005,0.0,19.92146872526762,0.029837329218822185,0.14859824506111727,99.34469287115917,7.968587490107047e-14,3.7459231461068513e-16,1.1934931687528875e-16,5.943929802444691e-16,4.9765764483461515e-15,ACBI1,1.0,36000.0,360,10.476157527896651
6.0,0.0005,0.0,18.462186824065718,0.028160853636806874,0.15089667612651236,99.705755146637,7.384874729626287e-14,3.5078961131075875e-16,1.126434145472275e-16,6.035867045060495e-16,4.979155789189666e-15,ACBI1,1.0,36000.0,360,11.497569953977369
6.0,0.0005,0.0,17.1161770039553,0.026553549409963302,0.15324379255088078,99.11375412340388,6.846470801582121e-14,3.2796079362800894e-16,1.0621419763985322e-16,6.129751702035232e-16,4.982202503778355e-15,ACBI1,1.0,36000.0,360,12.61856883066021
6.0,0.0005,0.0,15.881305637683903,0.025027456042310183,0.15570646288197665,99.69534397826139,6.352522255073561e-14,3.0629785694350247e-16,1.0010982416924074e-16,6.228258515279067e-16,4.985742441528605e-15,ACBI1,1.0,36000.0,360,13.848863713938732
6.0,0.0005,0.0,14.753516621770205,0.023590361000271884,0.15834861173701337,99.62825674993292,5.901406648708082e-14,2.8592287838881737e-16,9.436144400108754e-17,6.333944469480535e-16,4.989805283971451e-15,ACBI1,1.0,36000.0,360,15.199110829529348
6.0,0.0005,0.0,13.72735943627575,0.022246428709857248,0.16123043694934927,90.15559071101488,5.4909437745102996e-14,2.6689888730395807e-16,8.898571483942899e-17,6.449217477973971e-16,4.9944254458491545e-15,ACBI1,1.0,36000.0,360,16.68100537200059
6.0,0.0005,0.0,12.79645742458539,0.020996860008661286,0.1644080175686421,99.88780000871918,5.118582969834156e-14,2.4924117543537694e-16,8.398744003464515e-17,6.576320702745684e-16,4.9996428756723245e-15,ACBI1,1.0,36000.0,360,18.307382802953697
6.0,0.0005,0.0,11.953902890404482,0.01984052987917506,0.16793322922033446,99.87847345934529,4.781561156161793e-14,2.329281233336092e-16,7.936211951670025e-17,6.717329168813378e-16,5.005503800518018e-15,ACBI1,1.0,36000.0,360,20.09233002565048
6.0,0.0005,0.0,11.192575526407524,0.01877456908147898,0.17185388192635637,99.74151786473959,4.4770302105630095e-14,2.179109550582151e-16,7.509827632591592e-17,6.874155277054254e-16,5.012061463703002e-15,ACBI1,1.0,36000.0,360,22.051307399030456
6.0,0.0005,0.0,10.505387660009436,0.01779487060590035,0.176214003364322,99.75102939589812,4.202155064003775e-14,2.0412211496251396e-16,7.117948242360141e-17,7.048560134572879e-16,5.019376901897763e-15,ACBI1,1.0,36000.0,360,24.201282647943835
6.0,0.0005,0.0,9.88546408684387,0.01689651377467752,0.18105420386906348,99.77247355486305,3.9541856347375475e-14,1.914821734671464e-16,6.758605509871007e-17,7.24216815476254e-16,5.027519802055843e-15,ACBI1,1.0,36000.0,360,26.560877829466868
6.0,0.0005,0.0,9.326266375539694,0.016074107236861562,0.18641207515780514,99.90310462668577,3.7305065502158774e-14,1.7990531415082943e-16,6.429642894744626e-17,7.456483006312206e-16,5.036569469308092e-15,ACBI1,1.0,36000.0,360,29.150530628251786
6.0,0.0005,0.0,8.821672055076316,0.01532205741460971,0.19232259056921702,99.79530566343044,3.5286688220305264e-14,1.6930354178198434e-16,6.128822965843884e-17,7.692903622768682e-16,5.046615924970354e-15,ACBI1,1.0,36000.0,360,31.992671377973846
6.0,0.0005,0.0,8.36601858329638,0.0146347717919307,0.19881848912464772,99.79083469621756,3.346407433318552e-14,1.5958979324310804e-16,5.85390871677228e-17,7.952739564985909e-16,5.057761138504657e-15,ACBI1,1.0,36000.0,360,35.111917342151344
6.0,0.0005,0.0,7.954120887733529,0.01400680745313455,0.20593063812270215,99.94016126209907,3.181648355093412e-14,1.5068014391610025e-16,5.60272298125382e-17,8.237225524908086e-16,5.070120377547039e-15,ACBI1,1.0,36000.0,360,38.535285937105314
6.0,0.0005,0.0,7.5812698974990544,0.013432975077051301,0.21368837880129166,99.7008972854659,3.032507958999622e-14,1.4249529245609563e-16,5.3731900308205204e-17,8.547535152051666e-16,5.083823634575017e-15,ACBI1,1.0,36000.0,360,42.29242874389499
6.0,0.0005,0.0,7.243218069640128,0.01290840765988415,0.22211986652900145,99.58063328091325,2.8972872278560514e-14,1.3496148591013494e-16,5.16336306395366e-17,8.88479466116006e-16,5.099017056153652e-15,ACBI1,1.0,36000.0,360,46.41588833612782
6.0,0.0005,0.0,6.936156589258884,0.012428601936090371,0.23125242069752502,99.74348949197206,2.7744626357035534e-14,1.2801102123104498e-16,4.971440774436148e-17,9.250096827901001e-16,5.11586426034859e-15,ACBI1,1.0,36000.0,360,50.9413801481638
6.0,0.0005,0.0,6.65668775887514,0.011989439044044828,0.24111289957193996,102.63414209475489,2.6626751035500565e-14,1.2158243263775018e-16,4.795775617617931e-17,9.644515982877599e-16,5.1345473804867424e-15,ACBI1,1.0,36000.0,360,55.90810182512229
6.0,0.0005,0.0,6.40179511417604,0.011587189604468775,0.25172811133764716,99.86760022044635,2.5607180456704162e-14,1.1562044957459752e-16,4.63487584178751e-17,1.0069124453505887e-15,5.155267621638947e-15,ACBI1,1.0,36000.0,360,61.35907273413176
6.0,0.0005,0.0,6.168813008635353,0.011218507143456381,0.26312526402181474,100.06937973790764,2.4675252034541412e-14,1.1007578865897071e-16,4.487402857382553e-17,1.052501056087259e-15,5.178245065301093e-15,ACBI1,1.0,36000.0,360,67.34150657750828
6.0,0.0005,0.0,5.955396782490981,0.010880412753529892,0.27533244366759246,99.78074131930958,2.3821587129963923e-14,1.0490482565502117e-16,4.352165101411957e-17,1.1013297746703699e-15,5.2037174160977005e-15,ACBI1,1.0,36000.0,360,73.90722033525783
6.0,0.0005,0.0,5.759494150621144,0.010570273072161135,0.28837909243058707,99.8694635444958,2.3037976602484575e-14,1.0006918037349429e-16,4.228109228864454e-17,1.1535163697223483e-15,5.231937363144684e-15,ACBI1,1.0,36000.0,360,81.11308307896873
6.0,0.0005,0.0,5.579318087091647,0.010285773075152974,0.3022964373101012,99.86006201050456,2.2317272348366588e-14,9.553523837063603e-17,4.11430923006119e-17,1.2091857492404049e-15,5.2631682411006544e-15,ACBI1,1.0,36000.0,360,89.02150854450393
6.0,0.0005,0.0,5.413315154051384,0.01002487284079141,0.3171174176507081,99.68632147555056,2.1653260616205536e-14,9.127351852683554e-17,4.009949136316564e-17,1.2684696706028325e-15,5.297677303222702e-15,ACBI1,1.0,36000.0,360,97.70099572992257
6.0,0.0005,0.0,5.260170312932771,0.009785830408635638,0.3328785908217063,99.7751223066732,2.1040681251731083e-14,8.725864527303415e-17,3.9143321634542555e-17,1.3315143632868253e-15,5.335729367810444e-15,ACBI1,1.0,36000.0,360,107.22672220103243
6.0,0.0005,0.0,5.118729170012772,0.009567057712442477,0.34961651943931826,99.88620102561381,2.0474916680051088e-14,8.34678007069703e-17,3.826823084976991e-17,1.398466077757273e-15,5.37757256860791e-15,ACBI1,1.0,36000.0,360,117.68119524349991
6.0,0.0005,0.0,4.988025990894805,0.009367181830747784,0.3673702227369741,99.74133152314866,1.995210396357922e-14,7.988107479674278e-17,3.7468727322991134e-17,1.4694808909478965e-15,5.423429509454362e-15,ACBI1,1.0,36000.0,360,129.1549665014884
6.0,0.0005,0.0,4.86724113617566,0.00918496657292152,0.3861787484611882,99.76918474070642,1.946896454470264e-14,7.648055993975168e-17,3.673986629168608e-17,1.544714993844753e-15,5.47348235646352e-15,ACBI1,1.0,36000.0,360,141.7474162926806
6.0,0.0005,0.0,4.755682341248481,0.009019281366107608,0.4060795719438146,99.93071527368375,1.9022729364993923e-14,7.324991713763196e-17,3.607712546443044e-17,1.6243182877752585e-15,5.5278588982022594e-15,ACBI1,1.0,36000.0,360,155.56761439304722
6.0,0.0005,0.0,4.652765129055108,0.008869070756003468,0.4271063601210869,99.87942406104735,1.8611060516220436e-14,7.017399056998903e-17,3.547628302401387e-17,1.7084254404843476e-15,5.586619078990652e-15,ACBI1,1.0,36000.0,360,170.7352647470692
6.0,0.0005,0.0,4.557993211825047,0.008733327267611734,0.44928618204914933,99.84543414644479,1.8231972847300188e-14,6.723850329496624e-17,3.493330907044694e-17,1.7971447281965975e-15,5.649743118081658e-15,ACBI1,1.0,36000.0,360,187.3817422860385
6.0,0.0005,0.0,4.4709397818282826,0.008611070147003231,0.47263634954598727,99.82407749489856,1.7883759127313132e-14,6.442985914289343e-17,3.4444280588012923e-17,1.890545398183949e-15,5.717122427804e-15,ACBI1,1.0,36000.0,360,205.65123083486534
6.0,0.0005,0.0,4.391229980933802,0.008501330676227891,0.4971610929539496,99.79943497888688,1.7564919923735207e-14,6.173505467099772e-17,3.4005322704911564e-17,1.9886443718157984e-15,5.7885543527304075e-15,ACBI1,1.0,36000.0,360,225.70197196339214
6.0,0.0005,0.0,4.318524958909826,0.008403144358339188,0.5228483397603298,99.86450245316172,1.7274099835639305e-14,5.914169599093844e-17,3.3612577433356757e-17,2.0913933590413195e-15,5.8637414902837665e-15,ACBI1,1.0,36000.0,360,247.70763559917114
6.0,0.0005,0.0,4.252507835959616,0.008315549481997352,0.5496668817727497,99.87536423163144,1.7010031343838464e-14,5.663810350011428e-17,3.3262197927989405e-17,2.198667527090999e-15,5.942295953754471e-15,ACBI1,1.0,36000.0,360,271.85882427329426
6.0,0.0005,0.0,4.19287195722259,0.008237591285125096,0.5775642255535254,99.83005704394503,1.6771487828890363e-14,5.421348071589316e-17,3.2950365140500386e-17,2.3102569022141014e-15,6.023748502581602e-15,ACBI1,1.0,36000.0,360,298.364724028334
6.0,0.0005,0.0,4.139311628926386,0.008168330293753707,0.6064653671532502,99.8008274813736,1.6557246515705543e-14,5.185811598648211e-17,3.267332117501483e-17,2.4258614686130008e-15,6.107561995242429e-15,ACBI1,1.0,36000.0,360,327.4549162877732
6.0,0.0005,0.0,4.091515476876699,0.00810685332861803,0.6362726681870152,99.95733202299627,1.6366061907506797e-14,4.95635850530973e-17,3.242741331447212e-17,2.545090672748061e-15,6.193148236993144e-15,ACBI1,1.0,36000.0,360,359.3813663804629
6.0,0.0005,0.0,4.049162380089387,0.008052285530442889,0.6668669079255035,99.84714333016849,1.6196649520357547e-14,4.7322923864697745e-17,3.220914212177155e-17,2.6674676317020143e-15,6.279887010302115e-15,ACBI1,1.0,36000.0,360,394.420605943766
6.0,0.0005,0.0,4.011919828346808,0.008003801974026297,0.6981094852808895,99.82975719138012,1.604767931338723e-14,4.5130747230459245e-17,3.2015207896105186e-17,2.792437941123558e-15,6.367145948805541e-15,ACBI1,1.0,36000.0,360,432.87612810830615
6.0,0.0005,0.0,3.979444357106047,0.007960637575942243,0.7298456311333995,99.83606850986855,1.5917777428424188e-14,4.2983296275587254e-17,3.1842550303768974e-17,2.9193825245335983e-15,6.454299930534618e-15,ACBI1,1.0,36000.0,360,475.0810162102798
6.0,0.0005,0.0,3.9513837205523856,0.007922094583034263,0.761908423467515,99.83837149678806,1.5805534882209543e-14,4.087840833187107e-17,3.168837833213705e-17,3.04763369387006e-15,6.54074883432355e-15,ACBI1,1.0,36000.0,360,521.400828799969
6.0,0.0005,0.0,3.927380304512123,0.007887547104124619,0.7941233235538395,99.85942568829496,1.5709521218048492e-14,3.881541086791474e-17,3.1550188416498476e-17,3.1764932942153578e-15,6.625932749984806e-15,ACBI1,1.0,36000.0,360,572.236765935022
6.0,0.0005,0.0,3.907075367963422,0.007856442722737866,0.826312943633983,99.91401210359663,1.5628301471853688e-14,3.679494998132187e-17,3.1425770890951466e-17,3.3052517745359324e-15,6.709344051348574e-15,ACBI1,1.0,36000.0,360,628.029144183426
6.0,0.0005,0.0,3.8901136248387966,0.007828301314151895,0.8583017448162563,99.89798412093222,1.5560454499355187e-14,3.481876849319009e-17,3.131320525660758e-17,3.433206979265025e-15,6.790536053137321e-15,ACBI1,1.0,36000.0,360,689.2612104349702
6.0,0.0005,0.0,3.876147819879159,0.007802711581159007,0.8899204128712201,99.94253616550334,1.5504591279516637e-14,3.288945260628299e-17,3.121084632463603e-17,3.559681651484881e-15,6.869128267388223e-15,ACBI1,1.0,36000.0,360,756.463327554629
6.0,0.0005,0.0,3.8648429747425737,0.007779325830645815,0.9210097024850421,99.85281623354088,1.5459371898970294e-14,3.101016609514743e-17,3.111730332258326e-17,3.684038809940168e-15,6.944808505559953e-15,ACBI1,1.0,36000.0,360,830.2175681319752
6.0,0.0005,0.0,3.855880077486286,0.007757853574124701,0.9514236054456395,99.89022110862449,1.5423520309945144e-14,2.918438962572336e-17,3.1031414296498806e-17,3.805694421782558e-15,7.017332239229235e-15,ACBI1,1.0,36000.0,360,911.1627561154896
6.0,0.0005,0.0,3.848959086580134,0.007738054533241785,0.9810317660994846,99.77266935913698,1.5395836346320535e-14,2.7415679901618e-17,3.095221813296714e-17,3.924127064397939e-15,7.086519727319136e-15,ACBI1,1.0,36000.0,360,1000.0
6.0,0.0005,0.0,55.33337877687651,0.0003941148809339499,0.0003957246362049239,99.00000000028022,2.2133351510750602e-13,3.165764725096385e-18,1.5764595237357996e-18,1.5828985448196957e-18,4.871605288729676e-15,ACBI1,10.0,36000.0,360,0.1
6.0,0.0005,0.0,55.333378760945095,0.0004323691831595615,0.00043430737339539434,99.0000000024121,2.2133351504378037e-13,3.474423249008796e-18,1.7294767326382463e-18,1.7372294935815774e-18,4.871610281204988e-15,ACBI1,10.0,36000.0,360,0.10974987654930562
6.0,0.0005,0.0,55.333378737879244,0.0004743183492066535,0.000476651894852308,99.00000000706828,2.21333514951517e-13,3.813175625065826e-18,1.897273396826614e-18,1.906607579409232e-18,4.871615760450979e-15,ACBI1,10.0,36000.0,360,0.12045035402587821
6.0,0.0005,0.0,55.333378704491324,0.0005203155446875359,0.0005231249729413703,99.00000000342305,2.213335148179653e-13,4.1849559503926164e-18,2.0812621787501437e-18,2.0924998917654814e-18,4.871621773929158e-15,ACBI1,10.0,36000.0,360,0.1321941148466029
6.0,0.0005,0.0,55.33337865617257,0.0005707469382169032,0.0005741291404870578,99.00000000356304,2.213335146246903e-13,4.592984379875335e-18,2.2829877528676125e-18,2.2965165619482313e-18,4.871628373728711e-15,ACBI1,10.0,36000.0,360,0.14508287784959398
6.0,0.0005,0.0,55.33337858626258,0.0006260346322457944,0.0006301061774874069,99.0000000149906,2.2133351434505032e-13,5.040795009425478e-18,2.5041385289831773e-18,2.5204247099496277e-18,4.871635617017635e-15,ACBI1,10.0,36000.0,360,0.1592282793341092
6.0,0.0005,0.0,55.33337848514074,0.000686639822735268,0.00069154093779697,99.00000001024252,2.2133351394056297e-13,5.5322664744727535e-18,2.746559290941072e-18,2.76616375118788e-18,4.871643566538201e-15,ACBI1,10.0,36000.0,360,0.17475284000076838
6.0,0.0005,0.0,55.33337833891434,0.0007530661988966386,0.0007589655489245868,99.00000001569529,2.2133351335565737e-13,6.071655526884013e-18,3.012264795586554e-18,3.035862195698347e-18,4.871652291149947e-15,ACBI1,10.0,36000.0,360,0.19179102616724888
6.0,0.0005,0.0,55.33337812753298,0.0008258635932257628,0.0008329640213229525,99.00000003410818,2.2133351251013194e-13,6.663633878487076e-18,3.3034543729030512e-18,3.33185608529181e-18,4.87166186642646e-15,ACBI1,10.0,36000.0,360,0.2104904144512021
6.0,0.0005,0.0,55.33337782207355,0.0009056318905857211,0.0009141773070899673,99.00000003222951,2.213335112882942e-13,7.313328626488733e-18,3.622527562342885e-18,3.6567092283598695e-18,4.87167237530949e-15,ACBI1,10.0,36000.0,360,0.23101297000831597
