t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
6.0,0.0005,0.0,2.4248001760618814,0.004161033943820226,0.01995905673009991,99.86562051071658,9.699200704247525e-15,2.14133834410085e-18,1.66441357752809e-17,7.983622692039964e-17,4.887330133191106e-15,ACBI1,9.26,36000.0,360,500,360,360,1000.0
6.0,0.0005,0.0,55.33337879319485,0.00042547952861922834,0.0004273498314920198,99.00000000046936,2.2133351517277943e-13,6.153825778889784e-19,1.7019181144769135e-18,1.7093993259680795e-18,4.8725285266687246e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.1
6.0,0.0005,0.0,55.33337877171961,0.0005130014797382587,0.0005157228321780272,99.00000000158865,2.2133351508687846e-13,7.426394000576237e-19,2.052005918953035e-18,2.0628913287121086e-18,4.8725399632184705e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.12067926406393285
6.0,0.0005,0.0,55.33337872624507,0.0006184118882528206,0.0006223708103396414,99.00000000226426,2.2133351490498028e-13,8.962120694424702e-19,2.4736475530112826e-18,2.489483241358566e-18,4.872553764828988e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.14563484775012436
6.0,0.0005,0.0,55.33337862998782,0.00074531493414845,0.0007510729381477775,99.00000000438297,2.2133351451995129e-13,1.0815425048846445e-18,2.9812597365937997e-18,3.0042917525911104e-18,4.872570420605312e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.1757510624854792
6.0,0.0005,0.0,55.33337842632513,0.0008980175098862279,0.0009063899110850728,99.00000002488665,2.2133351370530054e-13,1.3051979291877697e-18,3.592070039544912e-18,3.625559644340291e-18,4.8725905208054014e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.21209508879201905
6.0,0.0005,0.0,55.33337799564472,0.0010816556570037432,0.0010938255687378826,99.00000000625349,2.2133351198257887e-13,1.575103505304832e-18,4.326622628014973e-18,4.3753022749515304e-18,4.872614777759342e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.2559547922699536
6.0,0.0005,0.0,55.33337708549787,0.0013023389492491375,0.0013200219397098373,99.00000010174833,2.213335083419915e-13,1.9008229948866435e-18,5.209355796996551e-18,5.280087758839349e-18,4.872644051111386e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.3088843596477481
6.0,0.0005,0.0,55.33337516369231,0.0015673130940892952,0.0015929946214739922,99.00000025260161,2.2133350065476925e-13,2.2938972705338255e-18,6.269252376357181e-18,6.371978485895968e-18,4.872679378274267e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.372759372031494
6.0,0.0005,0.0,55.33337110989278,0.0018851397263405286,0.0019224168314902754,99.0000002191961,2.2133348443957112e-13,2.76825243304851e-18,7.540558905362115e-18,7.689667325961102e-18,4.872722011162637e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.44984326689694454
6.0,0.0005,0.0,55.333362569858146,0.0022658903307414707,0.002319962179778765,99.0000005029617,2.213334502794326e-13,3.340691474883479e-18,9.063561322965883e-18,9.27984871911506e-18,4.872773460480388e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.5428675439323859
6.0,0.0005,0.0,55.333344607575555,0.0027213481819802934,0.0027997182647569586,99.00000107677688,2.213333784303022e-13,4.031485805557366e-18,1.0885392727921174e-17,1.1198873059027835e-17,4.87283554907623e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.6551285568595507
6.0,0.0005,0.0,55.333306903344926,0.0032652078010802317,0.003378685627531061,99.00000223939072,2.213332276133797e-13,4.865085257255406e-18,1.3060831204320927e-17,1.3514742510124245e-17,4.8729104761416376e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.7906043210907697
6.0,0.0005,0.0,55.33322795926693,0.003913255318039796,0.0040773794293414815,99.0000017341265,2.2133291183706774e-13,5.870966792759504e-18,1.5653021272159184e-17,1.6309517717365927e-17,4.873000894296857e-15,ACBI1,9.26,36000.0,360,1000,360,360,0.9540954763499939
6.0,0.0005,0.0,55.3330631947897,0.004683504894271672,0.004920554364827907,99.00001471785748,2.2133225277915883e-13,7.084641645896344e-18,1.873401957708669e-17,1.9682217459311628e-17,4.873110001845871e-15,ACBI1,9.26,36000.0,360,1000,360,360,1.151395399326447
6.0,0.0005,0.0,55.3327206950325,0.00559625557181827,0.0059380764671982614,99.0000217521389,2.2133088278013003e-13,8.548835077324157e-18,2.2385022287273082e-17,2.3752305868793046e-17,4.873241652618798e-15,ACBI1,9.26,36000.0,360,1000,360,360,1.3894954943731375
6.0,0.0005,0.0,55.33201233398467,0.0066740191093641885,0.007165967668753845,99.00008864209123,2.213280493359387e-13,1.0314836298457805e-17,2.6696076437456757e-17,2.8663870675015383e-17,4.873400485749375e-15,ACBI1,9.26,36000.0,360,1000,360,360,1.6768329368110073
6.0,0.0005,0.0,55.33055660927999,0.007941251833148418,0.008647647882435805,99.00003536651579,2.2132222643711997e-13,1.2443976581609338e-17,3.176500733259367e-17,3.459059152974322e-17,4.87359207733945e-15,ACBI1,9.26,36000.0,360,1000,360,360,2.0235896477251565
6.0,0.0005,0.0,55.32758882085772,0.009423800786858035,0.010435389351197213,99.00018658424175,2.213103552834309e-13,1.500910892571481e-17,3.769520314743214e-17,4.1741557404788857e-17,4.8738231152272505e-15,ACBI1,9.26,36000.0,360,1000,360,360,2.442053094548651
6.0,0.0005,0.0,55.32159836214612,0.011147943037240501,0.01259196648968348,99.0005898409755,2.212863934485845e-13,1.8095793424609233e-17,4.459177214896201e-17,5.036786595873392e-17,4.874101597468442e-15,ACBI1,9.26,36000.0,360,1000,360,360,2.9470517025518097
6.0,0.0005,0.0,55.3096548822366,0.01313884941711664,0.015192404841746745,99.00154144815609,2.212386195289464e-13,2.1802573926351116e-17,5.255539766846656e-17,6.076961936698698e-17,4.874437056492962e-15,ACBI1,9.26,36000.0,360,1000,360,360,3.5564803062231287
6.0,0.0005,0.0,55.28620044746108,0.015418226758702455,0.01832555290983852,99.00141152247524,2.211448017898443e-13,2.6239170078635397e-17,6.167290703480983e-17,7.330221163935407e-17,4.8748408192584494e-15,ACBI1,9.26,36000.0,360,1000,360,360,4.291934260128776
6.0,0.0005,0.0,55.24098160200984,0.01800076769107694,0.022094827812539637,99.00359233509216,2.2096392640803936e-13,3.1520499693173704e-17,7.200307076430776e-17,8.837931125015856e-17,4.875326340221373e-15,ACBI1,9.26,36000.0,360,1000,360,360,5.17947467923121
6.0,0.0005,0.0,55.155714380626776,0.020888855880322483,0.02661677969697437,99.0000313909498,2.206228575225071e-13,3.775315019884443e-17,8.355542352128993e-17,1.0646711878789749e-16,4.8759097083925216e-15,ACBI1,9.26,36000.0,360,1000,360,360,6.25055192527397
6.0,0.0005,0.0,54.999122656239564,0.024064782026251754,0.03201492781714707,99.0222693113734,2.1999649062495826e-13,4.500946171306218e-17,9.625912810500702e-17,1.2805971126858828e-16,4.876610556462053e-15,ACBI1,9.26,36000.0,360,1000,360,360,7.543120063354615
6.0,0.0005,0.0,54.720366368889415,0.027479709226404917,0.03840463135887976,99.0021516833529,2.1888146547555767e-13,5.328365644881359e-17,1.0991883690561968e-16,1.5361852543551905e-16,4.8774537897492074e-15,ACBI1,9.26,36000.0,360,1000,360,360,9.102981779915218
6.0,0.0005,0.0,54.24185862600677,0.03103922955639973,0.045863081470223215,99.03529073626302,2.1696743450402707e-13,6.242653937117403e-17,1.2415691822559894e-16,1.8345232588089285e-16,4.878472700252143e-15,ACBI1,9.26,36000.0,360,1000,360,360,10.985411419875584
6.0,0.0005,0.0,53.45425238195314,0.0345872869567506,0.054378511562441,99.05109708285632,2.1381700952781254e-13,7.206367513610687e-17,1.383491478270024e-16,2.17514046249764e-16,4.879713769327708e-15,ACBI1,9.26,36000.0,360,1000,360,360,13.257113655901081
6.0,0.0005,0.0,52.218655149674,0.037894076629975314,0.06377774960502257,99.1221919792446,2.08874620598696e-13,8.15198839859895e-17,1.5157630651990125e-16,2.5511099842009027e-16,4.8812420375971905e-15,ACBI1,9.26,36000.0,360,1000,360,360,15.998587196060573
6.0,0.0005,0.0,50.382510249305476,0.04065855298401629,0.07364522957851428,99.14521047975975,2.015300409972219e-13,8.979813981378743e-17,1.6263421193606518e-16,2.9458091831405715e-16,4.8831425251828724e-15,ACBI1,9.26,36000.0,360,1000,360,360,19.306977288832496
6.0,0.0005,0.0,47.81341861094047,0.04253885306225186,0.0832694673945391,98.90820915193278,1.9125367444376188e-13,9.567749698548676e-17,1.7015541224900744e-16,3.330778695781564e-16,4.88550846068118e-15,ACBI1,9.26,36000.0,360,1000,360,360,23.29951810515372
6.0,0.0005,0.0,44.4470860442188,0.043218105291704355,0.09167287560819157,99.21556947159823,1.7778834417687522e-13,9.797168782816484e-17,1.7287242116681742e-16,3.666915024327663e-16,4.888405542883829e-15,ACBI1,9.26,36000.0,360,1000,360,360,28.11768697974228
6.0,0.0005,0.0,40.33316709544882,0.0424949183310092,0.09777178513005218,99.18434647298749,1.6133266838179528e-13,9.590560403799584e-17,1.699796733240368e-16,3.9108714052020874e-16,4.891811244257978e-15,ACBI1,9.26,36000.0,360,1000,360,360,33.93221771895326
6.0,0.0005,0.0,35.65442362285001,0.040364347818766036,0.10065460427903046,87.345103023933,1.4261769449140006e-13,8.945371383296407e-17,1.6145739127506415e-16,4.026184171161218e-16,4.895552299061641e-15,ACBI1,9.26,36000.0,360,1000,360,360,40.94915062380423
6.0,0.0005,0.0,30.701101596306763,0.03704566643567552,0.09987723847888895,99.28961442904564,1.2280440638522705e-13,7.944093601371776e-17,1.481826657427021e-16,3.9950895391555587e-16,4.899286485626807e-15,ACBI1,9.26,36000.0,360,1000,360,360,49.417133613238335
6.0,0.0005,0.0,25.804928263638605,0.03293376228392019,0.09562674221530684,99.50784646985895,1.0321971305455442e-13,6.731219722576787e-17,1.3173504913568075e-16,3.825069688612274e-16,4.902566353944744e-15,ACBI1,9.26,36000.0,360,1000,360,360,59.63623316594643
6.0,0.0005,0.0,21.26077318894754,0.028492663784835663,0.08865831272732178,99.66840685394378,8.504309275579016e-14,5.467762143407178e-17,1.1397065513934265e-16,3.5463325090928714e-16,4.9049722185820755e-15,ACBI1,9.26,36000.0,360,1000,360,360,71.96856730011514
6.0,0.0005,0.0,17.269752235584598,0.024141048224406072,0.08004077743973576,99.58855669163867,6.90790089423384e-14,4.286999022414511e-17,9.656419289762429e-17,3.20163109758943e-16,4.906247009110448e-15,ACBI1,9.26,36000.0,360,1000,360,360,86.85113737513521
6.0,0.0005,0.0,13.921701162779717,0.020176726263945694,0.07084782367558064,99.72782595941253,5.5686804651118876e-14,3.270534324950435e-17,8.070690505578278e-17,2.8339129470232257e-16,4.9063603116435785e-15,ACBI1,9.26,36000.0,360,1000,360,360,104.81131341546853
6.0,0.0005,0.0,11.212189928595386,0.016757109931183508,0.061931190337490415,99.80802705155372,4.4848759714381545e-14,2.448126653802468e-17,6.702843972473404e-17,2.477247613499617e-16,4.905479369220909e-15,ACBI1,9.26,36000.0,360,1000,360,360,126.48552168552958
6.0,0.0005,0.0,9.07619575170428,0.013922447578006394,0.0538318834505118,99.69175667195653,3.630478300681712e-14,1.812226422327525e-17,5.568979031202557e-17,2.153275338020472e-16,4.9038818786887696e-15,ACBI1,9.26,36000.0,360,1000,360,360,152.6417967175232
6.0,0.0005,0.0,7.421382041053135,0.011636699848752787,0.046804404734137106,99.49401327034664,2.968552816421254e-14,1.3356858262314582e-17,4.6546799395011154e-17,1.8721761893654844e-16,4.9018641051376535e-15,ACBI1,9.26,36000.0,360,1000,360,360,184.20699693267144
6.0,0.0005,0.0,6.152015705529009,0.009826076897226097,0.040895704823813606,99.74377607205113,2.4608062822116038e-14,9.85515778065329e-18,3.9304307588904384e-17,1.6358281929525444e-16,4.8996789630736965e-15,ACBI1,9.26,36000.0,360,1000,360,360,222.29964825261933
6.0,0.0005,0.0,5.182178171318537,0.008406268532011823,0.03602998754628744,99.87980878654867,2.0728712685274146e-14,7.308366889884155e-18,3.3625074128047294e-17,1.4411995018514974e-16,4.897510604337658e-15,ACBI1,9.26,36000.0,360,1000,360,360,268.26957952797244
6.0,0.0005,0.0,4.440844513981152,0.007297811024965216,0.03207478369748697,99.85212989715554,1.7763378055924608e-14,5.461692892761619e-18,2.919124409986086e-17,1.2829913478994785e-16,4.895475219631197e-15,ACBI1,9.26,36000.0,360,1000,360,360,323.74575428176433
6.0,0.0005,0.0,3.87216171131076,0.006432722886056943,0.02888314537646117,99.85125019288692,1.548864684524304e-14,4.1195454241636184e-18,2.5730891544227773e-17,1.1553258150584468e-16,4.89363449537679e-15,ACBI1,9.26,36000.0,360,1000,360,360,390.6939937054613
6.0,0.0005,0.0,3.4335140146822907,0.005755968065616452,0.026316299585242845,99.86834736496999,1.3734056058729164e-14,3.138118716883461e-18,2.3023872262465808e-17,1.0526519834097139e-16,4.892011917396895e-15,ACBI1,9.26,36000.0,360,1000,360,360,471.486636345739
6.0,0.0005,0.0,3.092937635830002,0.0052244051019382535,0.024253373099010718,99.84570173173998,1.2371750543320009e-14,2.4143036215651042e-18,2.0897620407753014e-17,9.701349239604288e-17,4.890606962101495e-15,ACBI1,9.26,36000.0,360,1000,360,360,568.9866029018293
6.0,0.0005,0.0,2.826653041719155,0.004804823945062578,0.02259376805458179,99.87014036021004,1.1306612166876621e-14,1.8751364999506196e-18,1.9219295780250314e-17,9.037507221832716e-17,4.88940562573125e-15,ACBI1,9.26,36000.0,360,1000,360,360,686.6488450042998
6.0,0.0005,0.0,2.6170039212056815,0.004471886749190109,0.021255938558357956,99.85650497563552,1.0468015684822727e-14,1.4692400567428799e-18,1.7887546996760435e-17,8.502375423343182e-17,4.888387471110932e-15,ACBI1,9.26,36000.0,360,1000,360,360,828.6427728546843
6.0,0.0005,0.0,2.4508501920957237,0.004206315621074378,0.02017475518504394,99.85143167105555,9.803400768382896e-15,1.1604090445448147e-18,1.6825262484297514e-17,8.069902074017578e-17,4.887529976016606e-15,ACBI1,9.26,36000.0,360,1000,360,360,1000.0
6.0,0.0005,0.0,55.33337879828058,0.00042547992299328086,0.0004273498315312944,99.00000000052634,2.2133351519312232e-13,4.102553084894156e-19,1.7019196919731236e-18,1.7093993261251776e-18,4.8725285266697785e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.1
6.0,0.0005,0.0,55.33337878245616,0.0005130020536092242,0.000515722832278083,99.00000000097037,2.2133351512982463e-13,4.950932520710642e-19,2.0520082144368968e-18,2.0628913291123323e-18,4.872539963220667e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.12067926406393285
6.0,0.0005,0.0,55.33337874889372,0.0006184127232090405,0.000622370810594363,99.0000000020896,2.2133351499557491e-13,5.974751165646114e-19,2.473650892836162e-18,2.489483242377452e-18,4.872553764833672e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.14563484775012436
6.0,0.0005,0.0,55.33337867770961,0.0007453161488176141,0.0007510729387954738,99.00000000909209,2.2133351471083846e-13,7.210288634602788e-19,2.9812645952704566e-18,3.0042917551818956e-18,4.872570420615161e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.1757510624854792
6.0,0.0005,0.0,55.333378526742315,0.0008980192767708092,0.0009063899127298,99.00000001496525,2.2133351410696927e-13,8.701326720441409e-19,3.592077107083237e-18,3.6255596509192e-18,4.8725905208260514e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.21209508879201905
6.0,0.0005,0.0,55.33337820660115,0.0010816582270655438,0.0010938255729076364,99.00000001143765,2.2133351282640458e-13,1.0500700463086892e-18,4.326632908262175e-18,4.375302291630546e-18,4.8726147778026e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.2559547922699536
6.0,0.0005,0.0,55.33337752781369,0.0013023426880021882,0.0013200219502605367,99.00000009179537,2.2133351011125477e-13,1.2672169540910456e-18,5.209370752008753e-18,5.280087801042147e-18,4.87264405120173e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.3088843596477481
6.0,0.0005,0.0,55.333376088935694,0.0015673185350934306,0.0015929946481079895,99.00000023708161,2.213335043557428e-13,1.529267571077946e-18,6.269274140373722e-18,6.371978592431959e-18,4.8726793784625024e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.372759372031494
6.0,0.0005,0.0,55.33337303989928,0.0018851476517606843,0.0019224168985359077,99.00000008475209,2.2133349215959714e-13,1.845506501462334e-18,7.540590607042737e-18,7.689667594143631e-18,4.8727220115533236e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.44984326689694454
6.0,0.0005,0.0,55.33336658220649,0.0022659018957759238,0.002319962347984713,99.000000082182,2.2133346632882597e-13,2.227136845515505e-18,9.063607583103694e-18,9.279849391938854e-18,4.872773461287725e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.5428675439323859
6.0,0.0005,0.0,55.33335291540272,0.002721365114319239,0.0027997186850583166,99.00000066526539,2.2133341166161088e-13,2.6876751439766865e-18,1.0885460457276955e-17,1.1198874740233267e-17,4.87283555073562e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.6551285568595507
6.0,0.0005,0.0,55.33332402253011,0.0032652327368057478,0.003378686672700182,99.00000193761515,2.2133329609012042e-13,3.2434259141963135e-18,1.3060930947222993e-17,1.351474669080073e-17,4.872910479530498e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.7906043210907697
6.0,0.0005,0.0,55.33326303298477,0.0039132924008986264,0.004077382013474332,99.00000175638306,2.2133305213193908e-13,3.9140498512376355e-18,1.5653169603594506e-17,1.6309528053897328e-17,4.873000901164678e-15,ACBI1,9.26,36000.0,360,1500,360,360,0.9540954763499939
6.0,0.0005,0.0,55.33313456362282,0.004683560908581394,0.004920560710394422,99.00001058729832,2.2133253825449129e-13,4.723239983836175e-18,1.8734243634325577e-17,1.968224284157769e-17,4.873110015635717e-15,ACBI1,9.26,36000.0,360,1500,360,360,1.151395399326447
6.0,0.0005,0.0,55.33286474315001,0.0055963421912545875,0.0059380919231989595,99.00001535020276,2.2133145897260007e-13,5.699517376195689e-18,2.238536876501835e-17,2.375236769279584e-17,4.873241680000927e-15,ACBI1,9.26,36000.0,360,1500,360,360,1.3894954943731375
6.0,0.0005,0.0,55.33230029391517,0.006674157511099628,0.007166004954935715,99.00003801437585,2.2132920117566068e-13,6.877148651711992e-18,2.669663004439851e-17,2.866401981974286e-17,4.873400539399748e-15,ACBI1,9.26,36000.0,360,1500,360,360,1.6768329368110073
6.0,0.0005,0.0,55.33112576978366,0.007941482312760963,0.008647736817873541,99.00002829046232,2.2132450307913465e-13,8.297164262498959e-18,3.176592925104385e-17,3.459094727149416e-17,4.873592180784086e-15,ACBI1,9.26,36000.0,360,1500,360,360,2.0235896477251565
6.0,0.0005,0.0,55.32869891277945,0.009424202772289895,0.010435598675695084,99.00023355306598,2.213147956511178e-13,1.0008404790539926e-17,3.7696811089159584e-17,4.1742394702780336e-17,4.873823310870175e-15,ACBI1,9.26,36000.0,360,1500,360,360,2.442053094548651
6.0,0.0005,0.0,55.323730085716406,0.01114867611015839,0.012592451563333995,99.00040374100372,2.2129492034286561e-13,1.206841675524919e-17,4.4594704440633564e-17,5.036980625333598e-17,4.874101958985095e-15,ACBI1,9.26,36000.0,360,1500,360,360,2.9470517025518097
6.0,0.0005,0.0,55.313675142032025,0.013140235059230995,0.01519350876061442,99.00127642219489,2.212547005681281e-13,1.4543815858457473e-17,5.256094023692399e-17,6.077403504245768e-17,4.874437706013627e-15,ACBI1,9.26,36000.0,360,1500,360,360,3.5564803062231287
6.0,0.0005,0.0,55.29362560272699,0.015420904829391647,0.018328013149449922,99.00245648920641,2.21174502410908e-13,1.7509369251978226e-17,6.168361931756659e-17,7.331205259779969e-17,4.87484194702095e-15,ACBI1,9.26,36000.0,360,1500,360,360,4.291934260128776
6.0,0.0005,0.0,55.25437012461401,0.018005980436643206,0.022100180360560304,99.00381459578045,2.210174804984561e-13,2.104444171691504e-17,7.202392174657282e-17,8.840072144224122e-17,4.875328217812605e-15,ACBI1,9.26,36000.0,360,1500,360,360,5.17947467923121
6.0,0.0005,0.0,55.17920261055937,0.02089892902873983,0.026628108200321465,99.01047176496436,2.2071681044223752e-13,2.522456035953395e-17,8.359571611495931e-17,1.0651243280128587e-16,4.8759126744740825e-15,ACBI1,9.26,36000.0,360,1500,360,360,6.25055192527397
6.0,0.0005,0.0,55.03906508929563,0.024083868568224188,0.03203816250481662,99.01038073696684,2.2015626035718257e-13,3.010479929009183e-17,9.633547427289675e-17,1.2815265001926649e-16,4.8766149366135314e-15,ACBI1,9.26,36000.0,360,1500,360,360,7.543120063354615
6.0,0.0005,0.0,54.7859374560167,0.02751480032272895,0.038450613530181685,99.01495264176611,2.191437498240668e-13,3.5691020414563787e-17,1.100592012909158e-16,1.5380245412072674e-16,4.8774596989554624e-15,ACBI1,9.26,36000.0,360,1500,360,360,9.102981779915218
6.0,0.0005,0.0,54.3453131762417,0.031101268900895478,0.045950468475276514,99.02398144033317,2.1738125270496683e-13,4.189609634419883e-17,1.2440507560358192e-16,1.8380187390110607e-16,4.8784796950689666e-15,ACBI1,9.26,36000.0,360,1500,360,360,10.985411419875584
6.0,0.0005,0.0,53.610367791196246,0.03469192054409202,0.05453713915959526,99.05584827030248,2.14441471164785e-13,4.848347446341752e-17,1.387676821763681e-16,2.1814855663838104e-16,4.879720418389524e-15,ACBI1,9.26,36000.0,360,1500,360,360,13.257113655901081
6.0,0.0005,0.0,52.44281449361215,0.038061200071247726,0.06405115737914584,99.14267597510121,2.0977125797444857e-13,5.5012315102111544e-17,1.5224480028499092e-16,2.5620462951658333e-16,4.881245714691855e-15,ACBI1,9.26,36000.0,360,1500,360,360,15.998587196060573
6.0,0.0005,0.0,50.687139510771,0.04090965356457771,0.07408985181853667,99.14861418345532,2.0274855804308399e-13,6.081609042852512e-17,1.6363861425831084e-16,2.963594072741467e-16,4.8831400517641524e-15,ACBI1,9.26,36000.0,360,1500,360,360,19.306977288832496
6.0,0.0005,0.0,48.20324050110945,0.04289163731834085,0.08394734320882398,99.09985267327146,1.928129620044378e-13,6.50598672218321e-17,1.715665492733634e-16,3.357893728352959e-16,4.885498332835011e-15,ACBI1,9.26,36000.0,360,1500,360,360,23.29951810515372
6.0,0.0005,0.0,44.91475733702821,0.04367934769271966,0.09263617375923829,99.26822793090444,1.7965902934811286e-13,6.690925995945444e-17,1.7471739077087866e-16,3.7054469503695315e-16,4.888391816565712e-15,ACBI1,9.26,36000.0,360,1500,360,360,28.11768697974228
6.0,0.0005,0.0,40.857622962997254,0.043054357340953,0.09904196909260857,44.59984819444481,1.6343049185198902e-13,6.578859636929917e-17,1.7221742936381204e-16,3.9616787637043423e-16,4.891807467429048e-15,ACBI1,9.26,36000.0,360,1500,360,360,33.93221771895326
6.0,0.0005,0.0,36.20368829668469,0.04099327208805999,0.10220489350350583,99.3408334935355,1.4481475318673876e-13,6.16254756511245e-17,1.6397308835223995e-16,4.0881957401402335e-16,4.8955821888520955e-15,ACBI1,9.26,36000.0,360,1500,360,360,40.94915062380423
6.0,0.0005,0.0,31.239210031259578,0.03770215473837163,0.1016291073746576,99.59648277925687,1.249568401250383e-13,5.4940506070541435e-17,1.508086189534865e-16,4.065164294986304e-16,4.8993785838639715e-15,ACBI1,9.26,36000.0,360,1500,360,360,49.417133613238335
6.0,0.0005,0.0,26.300205356219575,0.033572896370127725,0.09746545220922655,99.64624852021232,1.052008214248783e-13,4.670597869590954e-17,1.342915854805109e-16,3.898618088369062e-16,4.9027436918111006e-15,ACBI1,9.26,36000.0,360,1500,360,360,59.63623316594643
6.0,0.0005,0.0,21.69194755698636,0.029077107774867234,0.09046155241838244,92.44185653149245,8.676779022794545e-14,3.803675098475523e-17,1.1630843109946894e-16,3.6184620967352976e-16,4.905242413583324e-15,ACBI1,9.26,36000.0,360,1500,360,360,71.96856730011514
6.0,0.0005,0.0,17.62786905040966,0.02464755367024678,0.08170699159485002,99.7434532551048,7.051147620163865e-14,2.987594157656334e-17,9.859021468098712e-17,3.268279663794001e-16,4.906598720795423e-15,ACBI1,9.26,36000.0,360,1500,360,360,86.85113737513521
6.0,0.0005,0.0,14.20821859313301,0.02059699074791048,0.07231270015619844,99.18017771774946,5.6832874372532036e-14,2.281543944648754e-17,8.238796299164192e-17,2.892508006247938e-16,4.9067676545072636e-15,ACBI1,9.26,36000.0,360,1500,360,360,104.81131341546853
6.0,0.0005,0.0,11.435177239736642,0.01709445327485808,0.06316928075631803,99.06275082982037,4.574070895894657e-14,1.708396928891046e-17,6.837781309943232e-17,2.5267712302527213e-16,4.9059108138519636e-15,ACBI1,9.26,36000.0,360,1500,360,360,126.48552168552958
6.0,0.0005,0.0,9.246561173861652,0.014186987190938617,0.05484794064591997,99.70455362156699,3.6986244695446606e-14,1.2643514678292068e-17,5.674794876375447e-17,2.1939176258367988e-16,4.904308611618768e-15,ACBI1,9.26,36000.0,360,1500,360,360,152.6417967175232
6.0,0.0005,0.0,7.550178285916713,0.01184111577722789,0.047621329792511415,99.7492373683494,3.0200713143666854e-14,9.312704808852255e-18,4.736446310891156e-17,1.9048531917004567e-16,4.902264836915229e-15,ACBI1,9.26,36000.0,360,1500,360,360,184.20699693267144
6.0,0.0005,0.0,6.248987225222174,0.00998282854900077,0.04154405060848774,99.81799065354613,2.4995948900888697e-14,6.8647651124369696e-18,3.993131419600308e-17,1.6617620243395096e-16,4.900040999225747e-15,ACBI1,9.26,36000.0,360,1500,360,360,222.29964825261933
6.0,0.0005,0.0,5.255246271848599,0.00852620366851668,0.03654093291054404,99.80850768243985,2.1020985087394398e-14,5.085096444184972e-18,3.4104814674066726e-17,1.4616373164217617e-16,4.897828552459341e-15,ACBI1,9.26,36000.0,360,1500,360,360,268.26957952797244
6.0,0.0005,0.0,4.496134982377427,0.007389733581561514,0.03247640584606058,99.83966667684501,1.7984539929509708e-14,3.795692207137527e-18,2.955893432624606e-17,1.2990562338424235e-16,4.895748833770579e-15,ACBI1,9.26,36000.0,360,1500,360,360,323.74575428176433
6.0,0.0005,0.0,3.9142704353238087,0.006503481138463861,0.029199007949533538,99.87488215053729,1.5657081741295235e-14,2.859548414973582e-18,2.6013924553855446e-17,1.1679603179813415e-16,4.893866618454331e-15,ACBI1,9.26,36000.0,360,1500,360,360,390.6939937054613
6.0,0.0005,0.0,3.465830662919669,0.005810757194456348,0.026565363614488826,99.78186605914654,1.3863322651678676e-14,2.175822157225356e-18,2.3243028777825395e-17,1.0626145445795532e-16,4.892206916169319e-15,ACBI1,9.26,36000.0,360,1500,360,360,471.486636345739
6.0,0.0005,0.0,3.1179425360533295,0.005267113395092803,0.024450519906028936,99.88801918696062,1.2471770144213318e-14,1.6721950881695343e-18,2.106845358037121e-17,9.780207962411574e-17,4.890769697659661e-15,ACBI1,9.26,36000.0,360,1500,360,360,568.9866029018293
6.0,0.0005,0.0,2.8461584065784566,0.004838345327727016,0.022750516033387555,99.87929958423916,1.1384633626313826e-14,1.2975125861460688e-18,1.9353381310908062e-17,9.100206413355022e-17,4.889540854097704e-15,ACBI1,9.26,36000.0,360,1500,360,360,686.6488450042998
6.0,0.0005,0.0,2.632337708866623,0.004498374710621042,0.02138114566864432,99.79587767403986,1.0529350835466493e-14,1.0157820308833455e-18,1.7993498842484172e-17,8.552458267457728e-17,4.888499539710401e-15,ACBI1,9.26,36000.0,360,1500,360,360,828.6427728546843
6.0,0.0005,0.0,2.4629912917012935,0.004227378281174141,0.02027522347924255,99.6870446952251,9.851965166805175e-15,8.016652778178971e-19,1.6909513124696564e-17,8.11008939169702e-17,4.887622703159788e-15,ACBI1,9.26,36000.0,360,1500,360,360,1000.0
