t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
6.0,0.001,0.0,92.49485307258713,7.50514692741287,0.03730892762487233,7.02645132692688,94.08519986476294,-1.5113197198581202e-14,-5.973353568471237e-18,-6.615462621571399e-17,-1.6103969391710158e-14,3.9326969899643436e-14,5.597839419739183e-16,1.9549878075433103e-16,3.681860495309685e-14,5.2034304429264924e-14,1.7661250057949132e-16,3.597227826170559e-14,ACBI1,0.1,36000.0,360,180,360,0,49.417133613238335,2.49e-11
6.0,0.001,0.0,88.59082382350067,11.40917617649933,0.03858712744403651,10.98730918503482,93.15507059429302,-3.5404837764762744e-14,-1.9396932563333343e-17,-1.2258593835494282e-16,-3.552662394356195e-14,5.978408316485648e-14,6.718858734844411e-16,2.021965478067513e-16,5.757350012958246e-14,7.760970721656469e-14,2.2729563735632527e-16,5.666287244339079e-14,ACBI1,0.1,36000.0,360,180,360,0,59.63623316594643,2.49e-11
6.0,0.001,0.0,81.77968000841436,18.220319991585637,0.04364452489355361,17.722864214461456,91.96341586696659,-6.740870033853854e-14,-1.1040527985589899e-16,-2.149059745317015e-16,-6.404856905756826e-14,9.547447675590874e-14,8.99477055494545e-16,2.286973104422209e-16,9.286780848377803e-14,1.1335055885744825e-13,3.0628125739707686e-16,9.181004145504855e-14,ACBI1,0.1,36000.0,360,180,360,0,71.96856730011514,2.49e-11
6.0,0.001,0.0,71.30041521606822,28.69958478393179,0.10347540665952902,25.37959553239299,89.48851962654535,-1.008773313469149e-13,-7.535177018464056e-16,-7.385290030688945e-17,-1.302829247006467e-14,1.503858242678026e-13,1.420562346739535e-15,5.422111308959321e-16,1.3298908058973927e-13,1.3818580561345758e-13,3.839965247781518e-16,1.3075463649465148e-13,ACBI1,0.1,36000.0,360,180,360,0,86.85113737513521,2.49e-11
6.0,0.001,0.0,59.96703206351626,40.03296793648374,0.11423946787925371,27.012465135933827,87.12625039034889,-9.233522134686342e-14,4.954116256972801e-18,3.66451575985658e-17,1.6970149914047496e-14,2.0977275198717482e-13,1.355977428819938e-15,5.986148116872894e-16,1.4154531731229326e-13,1.4301917144334055e-13,3.437720726337387e-16,1.3914597359647576e-13,ACBI1,0.1,36000.0,360,180,360,0,104.81131341546853,2.49e-11
6.0,0.001,0.0,50.098505534983154,49.901494465016846,0.10216094132481843,27.466539412691237,46.000779698308236,-7.85401140242673e-14,5.557492649565438e-17,4.068337746397537e-17,2.0997037605472387e-14,2.6148383099668826e-13,1.159447836614218e-15,5.353233325420485e-16,1.439246665225021e-13,1.4473361827270936e-13,2.910881414572181e-16,1.4178594301129151e-13,ACBI1,0.1,36000.0,360,180,360,0,126.48552168552958,2.49e-11
6.0,0.001,0.0,41.750189308177156,58.249810691822844,0.08959481403613687,27.696368143224305,78.09250106954929,-6.595516839248959e-14,5.793760197189426e-17,3.6471165147869774e-17,2.2370763537108385e-14,3.052290080251517e-13,9.742456774706118e-16,4.694768255493572e-16,1.4512896907049535e-13,1.4567671224578622e-13,2.439785210832625e-16,1.432547111004432e-13,ACBI1,0.1,36000.0,360,180,360,0,152.6417967175232,2.49e-11
6.0,0.001,0.0,34.743641719169744,65.25635828083026,0.07845425589282119,27.838971035159428,20.584109035919784,-5.511728715976339e-14,5.2839051750597976e-17,3.131414112143929e-17,2.3050666981057216e-14,3.419433173915506e-13,8.137612477663671e-16,4.11100300878383e-16,1.458762082242354e-13,1.4628445419698768e-13,2.0367487616835647e-16,1.4423520644323844e-13,ACBI1,0.1,36000.0,360,180,360,0,184.20699693267144,2.49e-11
6.0,0.001,0.0,28.885448743990423,71.11455125600958,0.06892681163988919,27.936467084604516,137.07882532787,-4.59437210352565e-14,4.652680672474672e-17,2.6472651687641818e-17,2.3453808153396565e-14,3.726402485814902e-13,6.778037510525336e-16,3.6117649299301935e-16,1.4638708752332767e-13,1.467085677773847e-13,1.6966582271418746e-16,1.449452558265856e-13,ACBI1,0.1,36000.0,360,180,360,0,222.29964825261933,2.49e-11
6.0,0.001,0.0,23.99850606077922,76.00149393922078,0.06088811873166701,28.00693714830169,63.42498533562431,-3.823786695975899e-14,4.0491646883447707e-17,2.221734197028846e-17,2.3718756628153867e-14,3.9824782824151685e-13,5.63672982337698e-16,3.1905374215393515e-16,1.4675635065710087e-13,1.470189017377048e-13,1.4114745593224276e-16,1.4548249073039086e-13,ACBI1,0.1,36000.0,360,180,360,0,268.26957952797244,2.49e-11
