t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
6.0,0.028117686979742307,0.0,78.96229606393199,21.037703936068013,0.3388629176096277,0.5330665599731584,79.51949676867162,-1.4633590835713815e-15,-2.3393109348084563e-17,-2.038335291480785e-18,-4.574608863432826e-19,1.102375686249964e-14,1.4083614944915318e-15,1.7756416882744492e-16,2.79326877425935e-16,5.101397845655775e-14,1.5558287214779316e-17,3.486790373344314e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.03727593720314938,0.0,82.23633974261243,17.763660257387567,0.3050183526121883,0.48529409312399185,81.2608343300177,-1.0357845486251409e-15,-1.7695817495547507e-17,-1.638123229776511e-18,-3.7154279338108073e-19,9.308157974871086e-15,1.2754309600385305e-15,1.5982961676878668e-16,2.5429410479697174e-16,5.87833628363419e-14,1.4847135419826688e-17,3.358551229446616e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.04941713361323833,0.0,84.46170819571658,15.538291804283421,0.28059199223126674,0.4507822243441501,84.10205453095392,-7.3708852278135245e-16,-1.3252597345785477e-17,-1.2884056989070553e-18,-2.949445801048688e-19,8.142064905444514e-15,1.1792846879240256e-15,1.4703020392918377e-16,2.3620988555633465e-16,6.771351094672844e-14,1.4341338978439692e-17,3.2699333726328336e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.0655128556859551,0.0,85.97092183111502,14.029078168884986,0.2634311250165927,0.4266285798854622,87.4932057988251,-5.383013332646309e-16,-1.0065826975709775e-17,-1.0173284150370897e-18,-2.3482193157831246e-19,7.351236960495734e-15,1.1117749526060107e-15,1.380379095086946e-16,2.2355337585998223e-16,7.831681045684227e-14,1.400882677004589e-17,3.215031453978671e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.08685113737513521,0.0,86.99858287660021,13.001417123399793,0.2514905588987809,0.4099210802959507,88.36000491983187,-4.086744213493128e-16,-7.872483709611519e-18,-8.195310267513453e-19,-1.9059578559778257e-19,6.812742572661492e-15,1.0648855145602259e-15,1.317810528629612e-16,2.1479864607507819e-16,9.129189888307227e-14,1.3798333789119568e-17,3.1832321697933488e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.1151395399326447,0.0,87.6975654410819,12.302434558918101,0.24324805304746833,0.39845392581250694,89.57881921265387,-3.2464989599323423e-16,-6.3925971803878935e-18,-6.796664251702166e-19,-1.5919569828915544e-19,6.446475708873085e-15,1.0325787602339524e-15,1.2746197979687341e-16,2.0878985712575365e-16,1.0757330671745444e-13,1.3666673125292637e-17,3.165442560670448e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.15264179671752334,0.0,88.16421546540812,11.83578453459188,0.23767486691279185,0.39072894933511904,89.33623486807925,-2.703981137275573e-16,-5.407377012370662e-18,-5.826114415833755e-19,-1.3743013336216967e-19,6.201951096126146e-15,1.0107571812038936e-15,1.2454163026230293e-16,2.0474196945160235e-16,1.2839545398147518e-13,1.3583897233661095e-17,3.155372130489849e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.20235896477251575,0.0,88.45804773624815,11.54195226375186,0.23410873771427995,0.385781935508682,89.00457199567226,-2.3595465208580983e-16,-4.765881527190762e-18,-5.165535173691452e-19,-1.2275985206963385e-19,6.0479829862059754e-15,9.967801206871325e-16,1.226729785622827e-16,2.0214973420654937e-16,1.553810112404286e-13,1.353098987074379e-17,3.149072502704828e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.2682695795279725,0.0,88.61438147026192,11.385618529738087,0.23214335376570824,0.38302125810198573,89.23546403000154,-2.1531074534565504e-16,-4.3706366724036515e-18,-4.73170374923507e-19,-1.1339483038632251e-19,5.966064109582758e-15,9.890256947980828e-16,1.2164311737323113e-16,2.0070313924544053e-16,1.906625235353698e-13,1.3496400928856426e-17,3.1441716268079116e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.35564803062231287,0.0,88.65174940004363,11.34825059995637,0.23155304199690357,0.38211486328474936,87.98991597366907,-2.050132992034341e-16,-4.165422944405444e-18,-4.465165189091472e-19,-1.0815961839904055e-19,5.946483314377138e-15,9.86587117455486e-16,1.2133379400637748e-16,2.0022818836120868e-16,2.3704720791403464e-13,1.3473236021551616e-17,3.1392370368889292e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.47148663634573945,0.0,88.57541249242234,11.42458750757766,0.23225584493798188,0.382934828914325,88.18251166714082,-2.0348389780668998e-16,-4.1191636591753956e-18,-4.340119475855143e-19,-1.0642968868054779e-19,5.9864838539706946e-15,9.891237339901603e-16,1.217020627475025e-16,2.0065785035110632e-16,2.9823773426979767e-13,1.3457876423421659e-17,3.133462877606271e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.6250551925273969,0.0,88.37935007230375,11.620649927696244,0.23428085078435446,0.38550531318898423,89.33438826792319,-2.1033260047986945e-16,-4.222449133233016e-18,-4.3317577302226383e-19,-1.0788759840398993e-19,6.089220562112832e-15,9.967237771596478e-16,1.2276316581100174e-16,2.0200478411102777e-16,3.7912616803150355e-13,1.3448362622999156e-17,3.1263017250654665e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.8286427728546842,0.0,88.04546587228957,11.954534127710431,0.23776970340709702,0.3900044158108114,89.1391157033415,-2.264251337114876e-16,-4.484306748980002e-18,-4.429260024843685e-19,-1.1254602051094654e-19,6.264175882920266e-15,1.009909119744072e-15,1.2459132458531885e-16,2.043623138848652e-16,4.861842411815693e-13,1.3444465403948213e-17,3.117493853057944e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,1.0985411419875573,0.0,87.54178105341323,12.458218946586765,0.24297393573731327,0.39675718335130444,88.42940464085942,-2.5384058933323173e-16,-4.929638927340792e-18,-4.633115515405102e-19,-1.2061410987102622e-19,6.528106728011465e-15,1.0296180539297724e-15,1.2731834232635216e-16,2.0790076407608354e-16,6.279809389831945e-13,1.344730532369905e-17,3.107000867033328e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,1.4563484775012443,0.0,86.81857239829262,13.181427601707387,0.2502607480211276,0.40624116101650315,87.70873234510263,-2.9607955828033367e-16,-5.597385767973061e-18,-4.922244015027957e-19,-1.323826179120543e-19,6.907068063294672e-15,1.0572209336041076e-15,1.3113663196307086e-16,2.1287036837264765e-16,8.158687739161882e-13,1.3459368755513476e-17,3.09504543128004e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,1.9306977288832496,0.0,85.80245741769133,14.197542582308667,0.2601120794125525,0.4190806405515178,85.25021359643507,-3.582772216367983e-16,-6.53578262566384e-18,-5.273789882532589e-19,-1.4800773065718604e-19,7.439512313129741e-15,1.0945051992284333e-15,1.3629872961217751e-16,2.1959825564899535e-16,1.0648937320203488e-12,1.3484238862249833e-17,3.0821036309525047e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,2.559547922699533,0.0,84.3898867005135,15.610113299486503,0.27307111429917513,0.4359584945921057,84.38481393561254,-4.466414197590829e-16,-7.779051093871286e-18,-5.667006372597167e-19,-1.6694060273540615e-19,8.179699368930928e-15,1.143440056159159e-15,1.4308926389276778e-16,2.284422511662634e-16,1.3950015510932911e-12,1.352408745256111e-17,3.068410920100211e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,3.39322177189533,0.0,82.43848117897502,17.561518821024976,0.28965103961350036,0.4574775080218602,85.36594686799228,-5.678940455586825e-16,-9.324342837851306e-18,-5.956789413250375e-19,-1.8759277408868486e-19,9.202235862217088e-15,1.2057969903232211e-15,1.5177714475747418e-16,2.3971821420345476e-16,1.832636712099818e-12,1.3576862387254799e-17,3.0534410419788092e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,4.498432668969444,0.0,79.77066983152476,20.229330168475244,0.30997819587463343,0.4836249701668281,74.09487550498565,-7.247654573476892e-16,-1.1053157597013991e-17,-5.99781353774149e-19,-2.0628788767261187e-19,1.0600169008281028e-14,1.2816972407399787e-15,1.6242857463830793e-16,2.5341948436741794e-16,2.4128584011057056e-12,1.362430154610362e-17,3.0333861349767096e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,5.963623316594637,0.0,76.19019285906465,23.809807140935348,0.33330942033004524,0.5130967595696415,74.04203911264977,-9.115950450527777e-16,-1.269923952098288e-17,-5.825162308017309e-19,-2.177815116060339e-19,1.2476338941850122e-14,1.3677332200481839e-15,1.7465413625294372e-16,2.6886270201449215e-16,3.1821382101093573e-12,1.362211430836016e-17,2.9992673504094197e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,7.9060432109077015,0.0,71.53491995291944,28.46508004708056,0.3573613558257837,0.5424046367701474,64.24980103815186,-1.1085392505069755e-15,-1.3846118437828143e-17,-5.136321575138875e-19,-2.1665243253192445e-19,1.4915701944670213e-14,1.4544485269031751e-15,1.8725735045271065e-16,2.842200296675572e-16,4.202051986704248e-12,1.3491580711478877e-17,2.9354603121115716e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,10.481131341546853,0.0,65.75449639848546,34.24550360151455,0.3780658270853797,0.5656917098057647,68.09210999742024,-1.2825643788902824e-15,-1.4083754299957475e-17,-4.187317242120448e-19,-2.0028229394463245e-19,1.7944643887193623e-14,1.5256802302614036e-15,1.9810649339273897e-16,2.964224559382207e-16,5.554156787554061e-12,1.3133611084468321e-17,2.823057093976726e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,13.89495494373136,0.0,58.98124368023359,41.01875631976641,0.39030805295834586,0.5759691368350828,58.86391173189144,-1.3977293341769186e-15,-1.322739123391029e-17,-3.0386300163144287e-19,-1.7090985853435745e-19,2.1493828311557598e-14,1.5618128403708304e-15,2.0452141975017323e-16,3.018078277015834e-16,7.34645450818369e-12,1.2467629176610527e-17,2.648075376159163e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,18.420699693267164,0.0,51.553219455730655,48.446780544269345,0.3895992411707643,0.5675330539282047,58.53137542910976,-1.4289023796580718e-15,-1.142867447222416e-17,-2.0291506051011913e-19,-1.346365546438995e-19,2.5386113005197138e-14,1.546437801347689e-15,2.041500023734805e-16,2.973873202583793e-16,9.72198872315858e-12,1.1473030774821173e-17,2.409449427036583e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,24.420530945486497,0.0,43.95218133479637,56.04781866520363,0.3739340139959129,0.5384074308975433,47.98589011679588,-1.3714963820194541e-15,-9.103508180820734e-18,-1.1762585410435993e-19,-9.841770079668498e-20,2.9369056980566706e-14,1.4732943652968875e-15,1.9594142333385837e-16,2.821254937903127e-16,1.2870301039400631e-11,1.0207196344627227e-17,2.1216444054694062e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,32.3745754281764,0.0,36.59924543124299,63.40075456875701,0.3450572184006604,0.4918132848156875,44.15306914659739,-1.2490745722830457e-15,-6.765746051872541e-18,-6.857128078586877e-20,-6.772649008531438e-20,3.322199539402867e-14,1.3506170808608251e-15,1.8080998244194605e-16,2.577101612434203e-16,1.7042708291553006e-11,8.796875094527205e-18,1.8119603106654095e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,42.91934260128778,0.0,29.872170778461225,70.12782922153878,0.30675704958908767,0.4334801457915789,35.01441413406889,-1.0871257026190513e-15,-4.735621155374511e-18,-3.472842703246577e-20,-4.4328608442959683e-20,3.674698251208632e-14,1.1939423616788453e-15,1.6074069398468193e-16,2.2714359639478736e-16,2.2572459238481166e-11,7.367854031139027e-18,1.5058474981853183e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,56.89866029018293,0.0,23.987277478100538,76.01272252189946,0.2638572433294986,0.3702141662289722,31.942806278281687,-9.119985101691473e-16,-3.1547799207257792e-18,-1.6390456865497256e-20,-2.789835622618155e-20,3.983066660147532e-14,1.0221267357998828e-15,1.3826119550465726e-16,1.9399222310398146e-16,2.99015075042146e-11,6.0248106967997115e-18,1.2233742943483964e-18,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,75.43120063354607,0.0,19.01970431266463,80.98029568733537,0.22070792812666767,0.3078887278479599,26.96202279806038,-7.43107234927291e-16,-2.019238278802653e-18,-8.361076682672265e-21,-1.7038742919863926e-20,4.2433674940163736e-14,8.516711479997307e-16,1.1565095433837387e-16,1.6133369339233098e-16,3.9615910646139946e-11,4.832610391442724e-18,9.760849270370556e-19,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,100.0,0.0,14.922175837926147,85.07782416207385,0.18047829277256208,0.2506095500543665,18.332783093615113,-5.930485762020419e-16,-1.2532143373907445e-18,-2.640733428542283e-21,-1.0193126791147047e-20,4.45807798609267e-14,6.9426601368979e-16,9.457062541282253e-17,1.3131940422848808e-16,5.2492738828272544e-11,3.819362754100939e-18,7.6813845659554445e-19,PROTAC 1,8.54,36000.0,1000,180,360,0,3.2,1.24e-12
6.0,0.0001,0.0,3.009420232040341,96.99057976795966,0.0182635233540775,0.03914025258711005,3.571897674654645,-1.9071067609286554e-16,-3.5937737933305874e-20,-3.637736178531578e-21,-6.233901194818383e-21,5.0823063798410864e-14,2.992191564812243e-17,9.570086237536611e-18,2.0509492355645667e-17,1.2831435690684983e-16,9.67789711810582e-19,1.658756531851895e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.00013257113655901095,0.0,3.964762710154986,96.03523728984501,0.0239520064320231,0.051341077138911055,6.251152265313431,-2.4941901877282224e-16,-6.224622328880969e-20,-6.304284880677039e-21,-1.0804322394048593e-20,5.032246433987879e-14,3.924429078372444e-17,1.2550851370380104e-17,2.690272442078939e-17,1.7004330288814512e-16,1.2699238466248452e-18,2.1767652782596017e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.00017575106248547912,0.0,5.212911826014391,94.78708817398561,0.03130334535127024,0.0671158424296392,5.843751672565456,-3.247670905752065e-16,-1.0730572910982701e-19,-1.0875930517165213e-20,-1.8641111033273325e-20,4.9668434203168465e-14,5.129377421432666e-17,1.6402952964065606e-17,3.516870143313094e-17,2.253157007770041e-16,1.6608990840510108e-18,2.8472126740041915e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.00023299518105153718,0.0,6.835941503830796,93.1640584961692,0.04072439143003745,0.08734459799992103,10.408264380267696,-4.204218542242035e-16,-1.8383160782477776e-19,-1.8650384283921322e-20,-3.197060962378227e-20,4.881796665199267e-14,6.673910899036247e-17,2.1339581109339627e-17,4.576856935195862e-17,2.985072595089175e-16,2.162847747291469e-18,3.708166125774779e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.00030888435964774815,0.0,8.933363007380734,91.06663699261927,0.052663880855005424,0.11300271837087958,14.71353433505268,-5.400767274601745e-16,-3.1234557936131104e-19,-3.1729508759163127e-20,-5.440049467580752e-20,4.7718917784132495e-14,8.631913243205826e-17,2.7595873568022844e-17,5.921342442634091e-17,3.9539312982990993e-16,2.80051374735287e-18,4.8022612744664134e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.00040949150623804275,0.0,11.621727129189622,88.37827287081038,0.06757129979186016,0.14507594251793177,17.59223480934794,-6.86768856716032e-16,-5.24959217529017e-19,-5.34187033424733e-20,-9.160806891354159e-20,4.631021498430464e-14,1.1077620316627804e-16,3.540736109093472e-17,7.601979387939625e-17,5.235855835423938e-16,3.5992982174600834e-18,6.1734062786474925e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.0005428675439323859,0.0,15.030639550136428,84.96936044986357,0.08581673727258772,0.18439301543502282,15.098548655955291,-8.616708889453274e-16,-8.697451199703598e-19,-8.870235459538734e-20,-1.5216285786854198e-19,4.452394487572851e-14,1.4072598719715726e-16,4.496797033083597e-17,9.662194008795196e-17,6.931020974938081e-16,4.5813233371458635e-18,7.860111297834574e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.0007196856730011522,0.0,19.292673271084297,80.7073267289157,0.10755605054220087,0.2313420660089825,45.71305081479014,-1.0621832415975544e-15,-1.4140803672283714e-18,-1.4464426703106355e-19,-2.482276571117839e-19,4.229063920595183e-14,1.7643779537082058e-16,5.635937048411326e-17,1.2122324258870683e-16,9.170987420735334e-16,5.758664780562267e-18,9.88398481259256e-18,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
6.0,0.0009540954763499944,0.0,24.524064546300693,75.47593545369931,0.1325322290186103,0.28544986957787416,32.56609226734143,-1.2792828060570443e-15,-2.242926032028146e-18,-2.303186106293284e-19,-3.954656751621804e-19,3.9549390177738435e-14,2.1751009343526645e-16,6.944688800575181e-17,1.4957573165880607e-16,1.2128107803006123e-15,7.123177189675662e-18,1.2232392404732701e-17,ACBI1,9.26,36000.0,360,180,360,0,26.0,2.49e-11
