,t,degradation,Ternary,all_Ternary,alpha,Kd_T_binary
0,24,99.99999999998951,1.6279833088543119,1.6279833088543119,1.6082301155625904,8.54
0,24,99.9999999999911,1.9107397989396184,1.9107397989396184,1.8936941984829694,8.54
0,24,100.00000000000394,2.2433594127000704,2.2433594127000704,2.229828730768157,8.54
0,24,100.00000000000016,2.6367937368710517,2.6367937368710517,2.6256278191813047,8.54
0,24,100.00000000000517,3.0881194714813223,3.0881194714813223,3.091682042541392,8.54
0,24,100.0000000000097,3.6066912362047248,3.6066912362047248,3.64046182872687,8.54
0,24,100.00000000000205,4.23286481128149,4.23286481128149,4.2866511316679,8.54
0,24,100.00000000000489,4.953382028340627,4.953382028340627,5.047540336676421,8.54
0,24,100.00000000001114,5.74164591429689,5.74164591429689,5.943488907263226,8.54
0,24,100.00000000000801,6.726246463084272,6.726246463084272,6.99847015269639,8.54
0,24,100.0000000000088,7.769132854515118,7.769132854515118,8.240712692897953,8.54
0,24,100.00000000000149,9.074249788977431,9.074249788977431,9.703455784651036,8.54
0,24,99.99999999999804,10.52471126827437,10.52471126827437,11.42583871972924,8.54
0,24,99.99999999999898,12.139636324915765,12.139636324915765,13.453948092984373,8.54
0,24,99.99999999999059,14.005883075399497,14.005883075399497,15.842050962627892,8.54
0,24,99.99999999999858,16.078290205404418,16.078290205404418,18.654046898944813,8.54
0,24,99.99999999999758,18.408431643518654,18.408431643518654,21.96517777457714,8.54
0,24,99.99999999999545,20.977934832718287,20.977934832718287,25.864041046024628,8.54
0,24,99.99999999998974,23.865143807297695,23.865143807297695,30.45496039666474,8.54
0,24,100.0000000000008,26.930758066411652,26.930758066411652,35.86077717368055,8.54
0,24,99.99999999999949,30.277893138137113,30.277893138137113,42.22613731066302,8.54
0,24,100.00000000000497,33.79829401767679,33.79829401767679,49.721361685591305,8.54
0,24,99.99999999999935,37.45121005709127,37.45121005709127,58.5470034751461,8.54
0,24,100.00000000000036,41.41136774740887,41.41136774740887,68.93921444858775,8.54
0,24,99.99999999999929,45.37651389366136,45.37651389366136,81.17606378959961,8.54
0,24,100.0000000000006,49.46646571895354,49.46646571895354,95.58497852172911,8.54
0,24,100.00000000000517,53.496035464586114,53.496035464586114,112.55150462432259,8.54
0,24,100.00000000000067,57.53443585893909,57.53443585893909,132.52962326417386,8.54
0,24,99.99999999999713,61.46873090231845,61.46873090231845,156.0538981790582,8.54
0,24,100.00000000000134,65.21663013618152,65.21663013618152,183.75377924629683,8.54
0,24,99.99999999999667,68.81468201374295,68.81468201374295,216.3704449635334,8.54
0,24,99.9999999999996,72.19062176098254,72.19062176098254,254.77663450375516,8.54
0,24,99.99999999999827,75.34303302987546,75.34303302987546,300.0,8.54
0,24,100.00000000000246,0.010404202190873704,0.010404202190873704,0.1,85.39999999999999
0,24,100.000000000002,0.012249880626830726,0.012249880626830726,0.11775020130253673,85.39999999999999
0,24,100.00000000000155,0.014420426571678364,0.014420426571678364,0.13865109906787929,85.39999999999999
0,24,99.99999999999551,0.01697108916271767,0.01697108916271767,0.16326194826060753,85.39999999999999
0,24,100.00000000000131,0.0199850787516765,0.0199850787516765,0.19224127272730873,85.39999999999999
0,24,100.0000000000032,0.023547465054485617,0.023547465054485617,0.22636448562296468,85.39999999999999
0,24,100.0000000000095,0.02778193954327297,0.02778193954327297,0.26654463749849283,85.39999999999999
0,24,100.00000000000287,0.032659597653019075,0.032659597653019075,0.3138568472155922,85.39999999999999
0,24,99.999999999995,0.038445116281665484,0.038445116281665484,0.369567069398155,85.39999999999999
0,24,99.99999999999751,0.045327654161356305,0.045327654161356305,0.4351659681642131,85.39999999999999
0,24,99.999999999994,0.053275612955377645,0.053275612955377645,0.5124088035134939,85.39999999999999
0,24,99.99999999999962,0.062392438803519024,0.062392438803519024,0.6033623976290593,85.39999999999999
0,24,99.99999999999746,0.07405052678399507,0.07405052678399507,0.7104604377920294,85.39999999999999
0,24,99.9999999999915,0.08673377855045196,0.08673377855045196,0.8365685956749984,85.39999999999999
0,24,99.99999999999172,0.10231023731951283,0.10231023731951283,0.9850612054411155,85.39999999999999
0,24,99.99999999999987,0.12058175104702094,0.12058175104702094,1.1599115523601087,85.39999999999999
0,24,100.00000000000351,0.1419961105006262,0.1419961105006262,1.3657981878354069,85.39999999999999
0,24,100.0000000000049,0.16696606433421196,0.16696606433421196,1.6082301155625904,85.39999999999999
0,24,100.00000000000433,0.19647798087441895,0.19647798087441895,1.8936941984829694,85.39999999999999
0,24,99.99999999999642,0.2313921948383087,0.2313921948383087,2.229828730768157,85.39999999999999
0,24,99.99999999999731,0.2729693841161758,0.2729693841161758,2.6256278191813047,85.39999999999999
0,24,99.99999999999919,0.3210406425392707,0.3210406425392707,3.091682042541392,85.39999999999999
0,24,100.00000000000009,0.3767765769423304,0.3767765769423304,3.64046182872687,85.39999999999999
0,24,100.00000000001201,0.4448061306031401,0.4448061306031401,4.2866511316679,85.39999999999999
0,24,100.00000000000627,0.5240887504752884,0.5240887504752884,5.047540336676421,85.39999999999999
