,t,degradation,Ternary,all_Ternary,alpha,Kd_T_binary
0,6,97.70104027758084,2.3382234919908766,2.799835880452674,0.1,0.1
0,6,94.79443789789586,2.667158946879923,3.313233483181399,0.12278829113232004,0.1
0,6,88.84483566805021,2.9153440512220867,3.7813104303155716,0.15076964439195387,0.1
0,6,77.89656996475358,2.9539788311954758,4.028814546956084,0.18512746989515594,0.1
0,6,60.82144964961829,2.6384066599651823,3.812371724734634,0.22731485670076226,0.1
0,6,40.11852523833121,1.9684481861883634,3.036633988498946,0.27911602803274804,0.1
0,6,22.457923188205534,1.231105311313912,2.0425629864638077,0.3427218010978187,0.1
0,6,12.248046070008192,0.7403410075232298,1.3296620646522845,0.4208222429059205,0.1
0,6,7.389787535993679,0.4859241268298288,0.9495776279449888,0.5167204407688807,0.1
0,6,4.796209396412941,0.33849088404627165,0.7220581479442971,0.6344721991515005,0.1
0,6,3.262147682087958,0.24388743224835435,0.5684751670941316,0.779057571047778,0.1
0,6,2.3233990188632445,0.18178792043100298,0.46239866794343976,0.9565914784265267,0.1
0,6,1.7315384674630292,0.14025391114919789,0.38798049662039713,1.1745823294773279,0.1
0,6,1.3465954769616029,0.11187443427550225,0.3348347688536482,1.4422495703074083,0.1
0,6,1.088549105542454,0.09205583989577648,0.29619584845073366,1.7709136012436957,0.1
0,6,0.9106418029257691,0.07792374927437884,0.26762900339662166,2.1744745483969616,0.1
0,6,0.7848393421293424,0.06765081501482192,0.24618743856936673,2.670000139083863,0.1
0,6,0.693869883459072,0.060053070439173864,0.22987923878319827,3.2784475440116445,0.1
0,6,0.6267983926643202,0.05434769962568591,0.2173328510465481,4.0255497149614134,0.1
0,6,0.5765159538765895,0.05000639765337867,0.20758616519977127,4.9429037036831005,0.1
0,6,0.5382828425799231,0.046665385960816194,0.19995204984925183,6.069306990068637,0.1
0,6,0.5088630473818407,0.04406930145019137,0.19393139347107896,7.452398336679726,0.1
0,6,0.485997970964604,0.04203560050824064,0.18915596153572886,9.15067256598248,0.1
0,6,0.4680789739568902,0.040431574683229554,0.18535021282423877,11.235954470883911,0.1
0,6,0.45393906856070076,0.03915924409552666,0.18230534838238846,13.796436487203861,0.1
0,6,0.44271754898489984,0.03814525255768461,0.1798613750310418,16.940408599793518,0.1
0,6,0.4337702002810106,0.03733399072981874,0.17789450267442197,20.80083823051904,0.1
0,6,0.4266085602414206,0.03668283666947566,0.1763081475656029,25.54099380445264,0.1
0,6,0.420858057434907,0.03615880767538186,0.1750264118043901,31.36134983069915,0.1
0,6,0.4162286407023806,0.0357361677413939,0.17398928968913685,38.50806553314422,0.1
0,6,0.41249382276753255,0.03539469218048271,0.17314909662347477,47.2833956162617,0.1
0,6,0.4094754893068053,0.03511839110730072,0.1724677762971153,58.05847346654211,0.1
0,6,0.407032724354713,0.03489455810294434,0.17191484772200366,71.28900742707849,0.1
0,6,0.40505347837215855,0.034713052668386646,0.17146582466305016,87.53455398490236,0.1
0,6,0.40344827909601044,0.03456575309769654,0.17110098819166542,107.48218298835985,0.1
0,6,0.4021454316886961,0.03444613521811613,0.17080442624817282,131.9755357631202,0.1
0,6,0.4010873194779694,0.03434894524087781,0.17056327721568554,162.05050507625916,0.1
0,6,0.40022752832063,0.034269943782270565,0.1703671308376486,198.9790459544323,0.1
0,6,0.3995285944655788,0.034205704266471904,0.17020755149693367,244.32297023884112,0.1
0,6,0.3989602293621492,0.03415345327037573,0.17007769734565456,300.0,0.1
0,6,99.99942877062763,0.5175275640376888,0.5337248898290361,0.1,1.0
0,6,99.9984615331415,0.6303169622058645,0.6545397587770563,0.12278829113232004,1.0
0,6,99.99588879213196,0.7663067640521477,0.8024662820241687,0.15076964439195387,1.0
0,6,99.98911714787951,0.9295882091323315,0.9834478968472055,0.18512746989515594,1.0
0,6,99.9715188876368,1.1246073094966642,1.2046136837761101,0.22731485670076226,1.0
0,6,99.92648250596842,1.3559184689986903,1.474359503823618,0.27911602803274804,1.0
0,6,99.8133611307454,1.6275914977907917,1.8021527769677248,0.3427218010978187,1.0
0,6,99.53566035707931,1.9418096106634752,2.1975039710090742,0.4208222429059205,1.0
0,6,98.87322200940812,2.295586755705761,2.666675281446048,0.5167204407688807,1.0
0,6,97.35092480292698,2.6733941809074966,3.2038323979818353,0.6344721991515005,1.0
0,6,94.02758287825401,3.0322979566266337,3.7705103676901364,0.779057571047778,1.0
0,6,87.296724131433,3.2788920759017466,4.257719497365492,0.9565914784265267,1.0
0,6,75.15035026719042,3.2569107571776548,4.447865541977274,1.1745823294773279,1.0
0,6,56.856588430445186,2.813482019439992,4.071512755005502,1.4422495703074083,1.0
0,6,35.92543669512675,2.006368854818502,3.1004064477707907,1.7709136012436957,1.0
0,6,19.484512433490657,1.2126483499577063,2.0157016518725155,2.1744745483969616,1.0
0,6,10.689655616701451,0.731444858176432,1.316320237200309,2.670000139083863,1.0
0,6,6.529893048040819,0.4844947407719428,0.9487892789430852,3.2784475440116445,1.0
0,6,4.251747602409918,0.33738581679220286,0.721264751357192,4.0255497149614134,1.0
0,6,2.9000744091643518,0.24287035042887573,0.5673319717033186,4.9429037036831005,1.0
0,6,2.073078379632274,0.180990967600982,0.4613421717087841,6.069306990068637,1.0
0,6,1.5512367094229105,0.13966365394251473,0.3871206323864319,7.452398336679726,1.0
0,6,1.211348642809795,0.11144469531531112,0.3341677522330775,9.15067256598248,1.0
0,6,0.9831223181567653,0.09174341663837304,0.29568891742557585,11.235954470883911,1.0
0,6,0.8255018493297921,0.07769549374849109,0.26724752392940654,13.796436487203861,1.0
0,6,0.713858845820631,0.06748289337749086,0.2459022518327744,16.940408599793518,1.0
0,6,0.6330038434341574,0.05992871084169236,0.22966758206992394,20.80083823051904,1.0
0,6,0.5733071344593731,0.0542551348720698,0.21717745204975508,25.54099380445264,1.0
0,6,0.5284988846984597,0.049937322900337804,0.20747403164085376,31.36134983069915,1.0
0,6,0.4943921655277324,0.046613879294076746,0.19987340388542765,38.50806553314422,1.0
0,6,0.46812382473833863,0.04403108777918566,0.19387883958542504,47.2833956162617,1.0
0,6,0.44769240027001794,0.042007553190044046,0.18912386662580633,58.05847346654211,1.0
0,6,0.43167028353014125,0.0404113773406588,0.18533425286221067,71.28900742707849,1.0
0,6,0.41902038527052743,0.0391451594329497,0.1823021785222541,87.53455398490236,1.0
0,6,0.40897683639325844,0.0381359626811899,0.17986838901063346,107.48218298835985,1.0
0,6,0.40096574844100596,0.03732848552635605,0.1779096562556537,131.9755357631202,1.0
0,6,0.3945515391326269,0.03668033477112287,0.17632982788973797,162.05050507625916,1.0
0,6,0.38939988794148533,0.03615869975283389,0.17505333981899998,198.9790459544323,1.0
0,6,0.3852517104319685,0.035737975279608786,0.1740204465726885,244.32297023884112,1.0
0,6,0.3819045640906655,0.035398037123422446,0.17318366778113817,300.0,1.0
0,6,99.99999999089006,0.058215639184567756,0.058409143470739,0.1,10.0
0,6,99.99999997466537,0.07141844411922205,0.07170993041884637,0.12278829113232004,10.0
0,6,99.99999992963915,0.08759784669392644,0.08803684011379126,0.15076964439195387,10.0
0,6,99.99999980476409,0.10741600742937447,0.1080769905545741,0.18512746989515594,10.0
0,6,99.9999994589834,0.1316778978047104,0.13267282430376778,0.22731485670076226,10.0
0,6,99.9999985032312,0.1613598389044467,0.16285686807988867,0.27911602803274804,10.0
0,6,99.99999586732375,0.19764259182426658,0.19989409203648412,0.3427218010978187,10.0
0,6,99.99998861723297,0.24194911273833575,0.24533343763351753,0.4208222429059205,10.0
0,6,99.99996874140615,0.29598669354502277,0.30107035553535194,0.5167204407688807,10.0
0,6,99.9999144715321,0.361792550966902,0.3694224788625269,0.6344721991515005,10.0
0,6,99.99976701608675,0.4417808671421583,0.4532208102418631,0.779057571047778,10.0
0,6,99.99936875539358,0.5387876019401536,0.5559189059809256,0.9565914784265267,10.0
0,6,99.99830088359451,0.6561066707120693,0.681722162221051,1.1745823294773279,10.0
0,6,99.99546268597028,0.7975063527226638,0.835737470562954,1.4422495703074083,10.0
0,6,99.9879994144577,0.9672055869345204,1.0241373638094022,1.7709136012436957,10.0
0,6,99.96862600720097,1.1697694035438475,1.2543140980625878,2.1744745483969616,10.0
0,6,99.91911599133104,1.4098331556746855,1.534944918909441,2.670000139083863,10.0
0,6,99.79497093365508,1.6914409974955986,1.8757387153391143,3.2784475440116445,10.0
0,6,99.49086243373537,2.016481543527342,2.286234976164082,4.0255497149614134,10.0
0,6,98.76745519408198,2.381030387592389,2.7720534698852677,4.9429037036831005,10.0
0,6,97.11143935998042,2.7671863631334026,3.324956487936593,6.069306990068637,10.0
0,6,93.51668180391583,3.1268782489438784,3.9001814972100335,7.452398336679726,10.0
0,6,86.30102359873963,3.357819821823832,4.376032414363311,9.15067256598248,10.0
0,6,73.46854969577602,3.2948757998406824,4.518603481749571,11.235954470883911,10.0
0,6,54.59256556883002,2.792227651128264,4.060115413143929,13.796436487203861,10.0
0,6,33.75473954271891,1.945926372523683,3.0231772613907344,16.940408599793518,10.0
0,6,18.118683488275607,1.162309809849493,1.9434543960429609,20.80083823051904,10.0
0,6,10.034203625866798,0.7065960450574403,1.2796936430318766,25.54099380445264,10.0
0,6,6.180177279718447,0.47113437166726774,0.9287950389037845,31.36134983069915,10.0
0,6,4.040122402304414,0.32884392691471953,0.7078143489796597,38.50806553314422,10.0
0,6,2.7666940853466753,0.23727190558088065,0.5580334710441073,47.2833956162617,10.0
0,6,1.9858632673640804,0.17726654923647603,0.45484040921084873,58.05847346654211,10.0
0,6,1.4919129904919755,0.13713696125248026,0.3825021650862623,71.28900742707849,10.0
0,6,1.1693636261705636,0.10969390778010613,0.33083053864494094,87.53455398490236,10.0
