t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell,Conc_T_base,kprod
24.0,0.001,0.0,99.10804183796849,0.8919581620315146,0.07299158365557651,0.3047966254770072,99.12277449780707,-4.2523259825492895e-20,-2.374114822694958e-21,-2.823654246174426e-23,6.958164180580944e-22,4.673860769045137e-16,1.2418786047218987e-16,3.824758983552209e-17,1.5971343174995178e-16,7.49519028722652e-14,1.4425844209914928e-17,3.9758760389584165e-17,ACBI1,9.26,36000.0,360,180,360,0,33.93221771895326,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.21558892351744,0.7844110764825597,0.06323394073020351,0.30211042617981937,99.21823878584304,-3.301025499913447e-20,-1.839362729430494e-21,-2.1952928508052374e-23,8.632760776533968e-22,4.110314040768613e-16,1.0470256936217414e-16,3.313458494262664e-17,1.5830586331822537e-16,7.495046795703541e-14,1.4441471860686982e-17,4.803255470444001e-17,ACBI1,9.26,36000.0,360,180,360,0,40.94915062380423,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.28697546597596,0.7130245340240389,0.055998667863794885,0.30693925551192197,99.2901091543048,-2.6237064898062054e-20,-1.452956446885595e-21,-1.7480189727366915e-23,1.0620083434328185e-21,3.7362485582859643e-16,8.972565180729872e-17,2.934330196062852e-17,1.6083616988824712e-16,7.495292143920635e-14,1.445184375411678e-17,5.800695373397017e-17,ACBI1,9.26,36000.0,360,180,360,0,49.417133613238335,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.33154972058745,0.6684502794125546,0.05055709132979237,0.31884934502450335,99.33213499893728,-2.1272256161433444e-20,-1.1690826318649484e-21,-1.4202209975492173e-23,1.2993621694364735e-21,3.502679464121786e-16,7.808842459909946e-17,2.6491915856811205e-17,1.6707705679283977e-16,7.49590360894633e-14,1.4458317993374847e-17,7.003370322016513e-17,ACBI1,9.26,36000.0,360,180,360,0,59.63623316594643,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.35512519453306,0.6448748054669345,0.046410812738913884,0.3378606464163737,99.34757819716766,-1.7520210036145425e-20,-9.573317283023483e-22,-1.1725268774632339e-23,1.5839690555414021e-21,3.379143980646737e-16,6.895824168567871e-17,2.4319265875190878e-17,1.7703897872217983e-16,7.496881979778417e-14,1.446173911223214e-17,8.453611815302533e-17,ACBI1,9.26,36000.0,360,180,360,0,71.96856730011514,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.36120273517133,0.6387972648286618,0.04321401775538257,0.36437586623245266,99.36178358550104,-1.4589227521063045e-20,-7.971631424448219e-22,-9.790540861784399e-24,1.926089330577692e-21,3.347297667702188e-16,6.173353773067292e-17,2.2644145303820468e-17,1.909329539058052e-16,7.498247859867198e-14,1.446261559041807e-17,1.0202368785567634e-16,ACBI1,9.26,36000.0,360,180,360,0,86.85113737513521,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.35169956861873,0.6483004313812715,0.040723195817801906,0.39914749587866405,99.35627761664153,-1.2213632383988745e-20,-6.7446996344739325e-22,-8.22256069466095e-24,2.338005274849709e-21,3.397094260437863e-16,5.597357414350534e-17,2.13389546085282e-17,2.0915328784041996e-16,7.500039943168233e-14,1.4461225752855577e-17,1.231095108220307e-16,ACBI1,9.26,36000.0,360,180,360,0,104.81131341546853,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.32738300165197,0.6726169983480298,0.03876431481114715,0.4432727209659734,99.32793753626844,-1.02067081761181e-20,-5.794052697705209e-22,-6.89805850162944e-24,2.834480667900988e-21,3.524513071343676e-16,5.135099759588277e-17,2.0312500961041107e-17,2.322749057861701e-16,7.502314736659861e-14,1.4457680766652058e-17,1.4853109182878211e-16,ACBI1,9.26,36000.0,360,180,360,0,126.48552168552958,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.28812266987866,0.7118773301213366,0.03721116803126529,0.4982100976426852,99.28855000299622,-8.431565478768426e-21,-5.049876755351569e-22,-5.7266836766321906e-24,3.4333075906061325e-21,3.730237209835804e-16,4.761946045172755e-17,1.9498652048383016e-17,2.610620911647671e-16,7.505147410990224e-14,1.4451961276297557e-17,1.7917510946546798e-16,ACBI1,9.26,36000.0,360,180,360,0,152.6417967175232,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.23302749081184,0.7669725091881673,0.035970926558213025,0.5658145665959191,99.23041070470966,-6.782606084575413e-21,-4.461912043414534e-22,-4.6387947900953864e-24,4.155962730622687e-21,4.018935948145997e-16,4.459125824914506e-17,1.8848765516503625e-17,2.9648683289626164e-16,7.508633600575192e-14,1.444393728645729e-17,2.1610684208247441e-16,ACBI1,9.26,36000.0,360,180,360,0,184.20699693267144,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.16050601756491,0.8394939824350865,0.03497438141435754,0.6483891669162238,99.16126109262422,-5.173332204157516e-21,-3.9934384278196058e-22,-3.577385597564136e-24,5.0284001039816265e-21,4.3989484679598537e-16,4.212168972326726e-17,1.832657586112335e-17,3.397559234641013e-16,7.512892067635954e-14,1.4433376912923903e-17,2.6060501904140943e-16,ACBI1,9.26,36000.0,360,180,360,0,222.29964825261933,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,99.06827287839323,0.9317271216067682,0.034169269418440666,0.7487530058181918,99.06529786382275,-3.527982309865557e-21,-3.617233651902536e-22,-2.4925716908358832e-24,6.082010986790766e-21,4.882250117219465e-16,4.009797456148202e-17,1.790469717526291e-17,3.923465750487325e-16,7.518068206724205e-14,1.4419947296694766e-17,3.142029337000984e-16,ACBI1,9.26,36000.0,360,180,360,0,268.26957952797244,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,98.95331453648092,1.0466854635190788,0.03351564880672174,0.8703258177747666,98.95198828451464,-1.7754663864911153e-21,-3.3128315241154893e-22,-1.337615427858999e-24,7.354788300752132e-21,5.484631828839973e-16,3.843129496832055e-17,1.756219997472219e-17,4.560507285139777e-16,7.524338406742163e-14,1.440320960327218e-17,3.787367017521635e-16,ACBI1,9.26,36000.0,360,180,360,0,323.74575428176433,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,98.81182199304412,1.18817800695588,0.03298265281739923,1.017229904094,98.81181170242785,1.5535221086589708e-22,-3.0646324226096377e-22,-6.58477974806083e-26,8.892739901649883e-21,6.226052756448812e-16,3.705100249677164e-17,1.72829100763172e-17,5.330284697452561e-16,7.531915311347144e-14,1.4382609214120284e-17,4.564015536516487e-16,ACBI1,9.26,36000.0,360,180,360,0,390.6939937054613,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,98.63909477899568,1.3609052210043093,0.03254618037884247,1.194410411516564,98.63871837849858,2.339643748736779e-21,-2.860568014046721e-22,1.3719427101496914e-24,1.0751601461432802e-20,7.131143358062581e-16,3.5900343019842384e-17,1.7054198518513457e-17,6.258710556346796e-16,7.541054027574903e-14,1.4357461741043405e-17,5.498169838041235e-16,ACBI1,9.26,36000.0,360,180,360,0,471.486636345739,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,98.42941882139334,1.5705811786066528,0.032187231600798984,1.4077747608755975,98.43766139693861,4.860282692550302e-21,-2.6911704056194947e-22,3.0298538093292413e-24,1.2998908002751915e-20,8.2298453758988615e-16,3.4933258451813456e-17,1.6866109358818668e-17,7.376739746988131e-16,7.552059325263944e-14,1.4326935238773106e-17,6.621014001715357e-16,ACBI1,9.26,36000.0,360,180,360,0,568.9866029018293,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,98.17592012339126,1.824079876608729,0.031890692220641906,1.664351497288259,98.17409697302313,7.811492722712903e-21,-2.548885291750163e-22,4.969196558472724e-24,1.5716483679661443e-20,9.55817855342974e-16,3.4111961042066415e-17,1.671072272361636e-17,8.721201845790477e-16,7.565293842532926e-14,1.4290028897147166e-17,7.969565673072791e-16,ACBI1,9.26,36000.0,360,180,360,0,686.6488450042998,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,97.87039650729227,2.129603492707728,0.03164443439182861,1.9724677717946182,97.86974308659845,1.130267177554849e-20,-2.427565939262726e-22,7.260863520549635e-24,1.900340301315115e-20,1.1159122301788494e-15,3.34050685583136e-17,1.658168362131819e-17,1.0335731124203799e-15,7.58118725855937e-14,1.4245548539750943e-17,9.58761533786716e-16,ACBI1,9.26,36000.0,360,180,360,0,828.6427728546843,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,97.50313095776627,2.4968690422337314,0.03143864308088731,2.3419428947106327,97.50413265610777,1.5462522623483413e-20,-2.3220920334594015e-22,9.987849962537373e-24,2.2979443266745123e-20,1.3083593781304753e-15,3.2786151803736446e-17,1.6473848974384952e-17,1.2271780768283716e-15,7.600246304808213e-14,1.4192079443512034e-17,1.1526747764272556e-15,ACBI1,9.26,36000.0,360,180,360,0,1000.0,2.49e-11,0.1,5.240000000000001e-15
24.0,0.001,0.0,0.0001254373637777917,99.99987456263622,0.15165121802729328,0.15278485140198947,0.00019008063772973927,-1.2002471120763676e-20,8.939510193392202e-20,5.439732251599371e-26,4.784257704596991e-28,5.239993427082138e-13,1.600283475171609e-15,7.946523824630168e-16,8.005926213464247e-16,7.563629163972541e-14,2.159212375702818e-22,1.753722076617904e-24,ACBI1,9.26,36000.0,360,180,360,0,0.1,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.0002646441630673735,99.99973535583693,0.18266463969915425,0.18431349125139118,0.000397440659150039,-2.5354947853428316e-20,1.091532931417285e-19,1.1641460016994626e-25,1.2359284676590792e-27,5.239986132645855e-13,1.9305134518999885e-15,9.571627120235683e-16,9.658026941572898e-16,7.579840898795135e-14,4.556346868632971e-22,4.4659253468613514e-24,ACBI1,9.26,36000.0,360,180,360,0,0.12067926406393285,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.000557730346500307,99.9994422696535,0.21993403061451097,0.2223316228815801,0.0005845506131363365,-5.351733241639805e-20,1.3356092440102775e-19,2.4955016725789327e-25,3.198036043086657e-27,5.239970774929844e-13,2.3287112762114317e-15,1.1524543204200375e-15,1.1650177038994796e-15,7.599388779195136e-14,9.604667499345982e-22,1.1360712858749669e-23,ACBI1,9.26,36000.0,360,180,360,0,0.14563484775012436,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.0011738568465915478,99.99882614315341,0.264681760142129,0.2681669761757959,0.0014190054659968254,-1.128470085395349e-19,1.63802931939302e-19,5.359404997088794e-25,8.29048014256777e-27,5.239938489901238e-13,2.8087805209084094e-15,1.386932423144756e-15,1.4051949551611704e-15,7.622955060015235e-14,2.022077773789369e-21,2.886348862960321e-23,ACBI1,9.26,36000.0,360,180,360,0,0.1757510624854792,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.0024667032623852947,99.99753329673761,0.318350488293882,0.32341473493813966,0.0029289516995212317,-2.376603941989186e-19,2.0135402369236846e-19,1.1532918088373266e-24,2.1535202444405843e-26,5.239870744749051e-13,3.3874231154484445e-15,1.6681565586599416e-15,1.6946932110758516e-15,7.651359300629739e-14,4.250591414555598e-21,7.321954325098905e-23,ACBI1,9.26,36000.0,360,180,360,0,0.21209508879201905,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.005173525893695796,99.9948264741063,0.3826334744378675,0.38998865782802966,0.006118169195157286,-4.997812096409055e-19,2.479681844503575e-19,2.4865521790761454e-24,5.605072512786258e-26,5.23972890724317e-13,4.0846718173069975e-15,2.0049994060544256e-15,2.0435405670188753e-15,7.685584579414452e-14,8.918635485757956e-21,1.8539649238904511e-22,ACBI1,9.26,36000.0,360,180,360,0,0.2559547922699536,2.49e-11,1.0,5.24e-14
24.0,0.001,0.0,0.010825559323890843,99.98917444067611,0.4595032099144096,0.4701794427780004,0.01354703139443414,-1.0490949365027652e-18,3.0549566214718544e-19,5.3687851391197605e-24,1.4611495541764605e-25,5.239432740691428e-13,4.924495494848254e-15,2.4077968199515063e-15,2.463740280156722e-15,7.726807456300478e-14,1.867135564732769e-20,4.68384906119142e-22,ACBI1,9.26,36000.0,360,180,360,0,0.3088843596477481,2.49e-11,1.0,5.24e-14
