t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,alpha
6.0,0.0005,0.0,55.33337415082169,0.046332457929923535,0.04695576433054128,99.00000025653847,2.2133349660328677e-13,1.0434416355067101e-17,1.8532983171969414e-16,1.8782305732216512e-16,4.878555911398642e-15,ACBI1,9.26,36000.0,10,10.985411419875584
6.0,0.0005,0.0,55.333368864834696,0.055762980284892086,0.05666829365821136,99.00000001166475,2.213334754593388e-13,1.2592641365783048e-17,2.2305192113956834e-16,2.2667317463284546e-16,4.8798155959667306e-15,ACBI1,9.26,36000.0,10,13.257113655901081
6.0,0.0005,0.0,55.33335762457947,0.06707621084640726,0.06839040280393054,99.00000108563115,2.2133343049831788e-13,1.5197335594564287e-17,2.6830484338562905e-16,2.735616112157222e-16,4.8813365949182625e-15,ACBI1,9.26,36000.0,10,15.998587196060573
6.0,0.0005,0.0,55.33333380387997,0.08063166343428596,0.0825381500714571,99.00000246412922,2.2133333521551987e-13,1.8340846627449982e-17,3.225266537371439e-16,3.301526002858284e-16,4.8831733083059096e-15,ACBI1,9.26,36000.0,10,19.306977288832496
6.0,0.0005,0.0,55.333283544295476,0.09685029005703998,0.0996138393457791,99.00000079324772,2.2133313417718193e-13,2.2134568940994665e-17,3.874011602281599e-16,3.984553573831164e-16,4.885391539437311e-15,ACBI1,9.26,36000.0,10,23.29951810515372
6.0,0.0005,0.0,55.333178085828195,0.11622178944414165,0.12022392383187741,99.00000682055222,2.2133271234331276e-13,2.6712795952226495e-17,4.648871577765666e-16,4.808956953275097e-16,4.88807091196857e-15,ACBI1,9.26,36000.0,10,28.11768697974228
6.0,0.0005,0.0,55.332958295514125,0.13931129621164778,0.1451006049186471,99.00003295734993,2.213318331820565e-13,3.2237262935540004e-17,5.572451848465911e-16,5.8040241967458845e-16,4.8913078024305875e-15,ACBI1,9.26,36000.0,10,33.93221771895326
6.0,0.0005,0.0,55.332503917937274,0.16676455526666484,0.1751278323795802,99.00002442920966,2.213300156717491e-13,3.890241047345963e-17,6.670582210666594e-16,7.005113295183209e-16,4.895218889763268e-15,ACBI1,9.26,36000.0,10,40.94915062380423
6.0,0.0005,0.0,55.331573527288526,0.19931025728874255,0.21137245886989406,99.00002409575397,2.2132629410915412e-13,4.6941293463679655e-17,7.972410291549702e-16,8.454898354795762e-16,4.899945428364562e-15,ACBI1,9.26,36000.0,10,49.417133613238335
6.0,0.0005,0.0,55.329689694042784,0.23775761698084938,0.2551212228414573,99.00011856341004,2.2131875877617114e-13,5.663183637338349e-17,9.510304679233975e-16,1.0204848913658291e-15,4.9056583334075995e-15,ACBI1,9.26,36000.0,10,59.63623316594643
6.0,0.0005,0.0,55.32592481870826,0.28298643776998716,0.3079238430327977,99.00068775086692,2.2130369927483303e-13,6.830269236587838e-17,1.1319457510799486e-15,1.2316953721311909e-15,4.9125640921339464e-15,ACBI1,9.26,36000.0,10,71.96856730011514
6.0,0.0005,0.0,55.31851363450415,0.3359256896094548,0.37164141774109954,99.00305715691461,2.2127405453801663e-13,8.233714245892454e-17,1.3437027584378192e-15,1.4865656709643982e-15,4.920911308586899e-15,ACBI1,9.26,36000.0,10,86.85113737513521
6.0,0.0005,0.0,55.30417765147174,0.397514812425617,0.4484967851184628,99.00076112392745,2.21216710605887e-13,9.917203895694178e-17,1.5900592497024679e-15,1.7939871404738513e-15,4.93099721009524e-15,ACBI1,9.26,36000.0,10,104.81131341546853
6.0,0.0005,0.0,55.277000660690554,0.46863926142891854,0.5411181967636889,99.00262845268517,2.2110800264276222e-13,1.192864766595836e-16,1.8745570457156743e-15,2.1644727870547556e-15,4.943172471691772e-15,ACBI1,9.26,36000.0,10,126.48552168552958
6.0,0.0005,0.0,55.22666444429639,0.5500280670766495,0.6525575644618988,99.0034021785695,2.209066577771856e-13,1.4317147829276217e-16,2.2001122683065982e-15,2.6102302578475956e-15,4.957841067472136e-15,ACBI1,9.26,36000.0,10,152.6417967175232
6.0,0.0005,0.0,55.13588991051511,0.6420969914213703,0.7862473361357114,98.99879218391376,2.2054355964206044e-13,1.7126780477555452e-16,2.5683879656854814e-15,3.144989344542846e-15,4.975449905718538e-15,ACBI1,9.26,36000.0,10,184.20699693267144
6.0,0.0005,0.0,54.97711750253258,0.7447191087664818,0.9458351057717967,99.01544558926314,2.1990847001013032e-13,2.0385569538404664e-16,2.9788764350659277e-15,3.783340423087187e-15,4.9964629183348466e-15,ACBI1,9.26,36000.0,10,222.29964825261933
6.0,0.0005,0.0,54.70890728908615,0.8569129156898283,1.134808607297914,99.07774672647804,2.188356291563446e-13,2.4088232289386766e-16,3.427651662759313e-15,4.539234429191656e-15,5.021321545570704e-15,ACBI1,9.26,36000.0,10,268.26957952797244
6.0,0.0005,0.0,54.27328602236542,0.976469836749793,1.3558174946941361,99.01463734285339,2.170931440894617e-13,2.8172827388854025e-16,3.905879346999172e-15,5.423269978776545e-15,5.050415492989434e-15,ACBI1,9.26,36000.0,10,323.74575428176433
6.0,0.0005,0.0,53.59612596710818,1.0996104644780325,1.6096540646427966,98.86539072945291,2.1438450386843273e-13,3.249528777844649e-16,4.39844185791213e-15,6.438616258571187e-15,5.0841226112262005e-15,ACBI1,9.26,36000.0,10,390.6939937054613
6.0,0.0005,0.0,52.59301489618656,1.2208493361381956,1.8940144607559641,99.03875952438814,2.1037205958474627e-13,3.681183493108508e-16,4.883397344552783e-15,7.576057843023856e-15,5.122995769151682e-15,ACBI1,9.26,36000.0,10,471.486636345739
6.0,0.0005,0.0,51.18208384489107,1.33329481813414,2.202403684571142,99.10387089429898,2.0472833537956428e-13,4.0784262120666107e-16,5.33317927253656e-15,8.809614738284567e-15,5.168123899216715e-15,ACBI1,9.26,36000.0,10,568.9866029018293
6.0,0.0005,0.0,49.30243694840324,1.4295123085681198,2.5237257869361587,99.28773017528026,1.9720974779361295e-13,4.402063243514594e-16,5.718049234272479e-15,1.0094903147744634e-14,5.2215555932292806e-15,ACBI1,9.26,36000.0,10,686.6488450042998
6.0,0.0005,0.0,46.93314792973091,1.5028098396327623,2.8430040151920157,99.39674144531439,1.8773259171892362e-13,4.61496859870574e-16,6.011239358531049e-15,1.1372016060768063e-14,5.286536111675472e-15,ACBI1,9.26,36000.0,10,828.6427728546843
6.0,0.0005,0.0,44.10569877065709,1.548520037802533,3.1432473393034837,101.42773627814262,1.7642279508262837e-13,4.690688869457451e-16,6.194080151210132e-15,1.2572989357213936e-14,5.367319690404155e-15,ACBI1,9.26,36000.0,10,1000.0
6.0,0.0005,0.0,55.33337881210465,0.00042682715504111445,0.0004273498316387284,99.00000000000936,2.213335152484186e-13,9.496567790265441e-19,1.7073086201644579e-18,1.7093993265549134e-18,4.8725285266726255e-15,ACBI1,9.26,36000.0,100,0.1
6.0,0.0005,0.0,55.3333788117784,0.0005149618247884537,0.0005157228325534397,99.00000000000031,2.2133351524711363e-13,1.1460392471148593e-18,2.059847299153815e-18,2.0628913302137593e-18,4.8725399632267465e-15,ACBI1,9.26,36000.0,100,0.12067926406393285
6.0,0.0005,0.0,55.33337881108772,0.0006212628551803688,0.0006223708113002421,99.0000000000353,2.2133351524435087e-13,1.3830323600792892e-18,2.4850514207214752e-18,2.4894832452009684e-18,4.8725537648464545e-15,ACBI1,9.26,36000.0,100,0.14563484775012436
6.0,0.0005,0.0,55.33337880962441,0.0007494599611923037,0.0007510729406055354,99.00000000006489,2.2133351523849767e-13,1.6690341865814259e-18,2.9978398447692145e-18,3.0042917624221415e-18,4.872570420642258e-15,ACBI1,9.26,36000.0,100,0.1757510624854792
6.0,0.0005,0.0,55.33337880652396,0.0009040418947488085,0.0009063899173726165,99.00000000003459,2.2133351522609582e-13,2.0141794898747457e-18,3.616167578995234e-18,3.625559669490466e-18,4.872590520883387e-15,ACBI1,9.26,36000.0,100,0.21209508879201905
6.0,0.0005,0.0,55.33337879995728,0.0010904078672662489,0.0010938255848203268,99.0000000000547,2.213335151998291e-13,2.4306988758566256e-18,4.361631469064995e-18,4.375302339281307e-18,4.872614777923752e-15,ACBI1,9.26,36000.0,100,0.2559547922699536
6.0,0.0005,0.0,55.33337878605349,0.0013150477908301862,0.0013200219808369733,99.00000000059407,2.2133351514421398e-13,2.9333522115404897e-18,5.260191163320745e-18,5.280087923347893e-18,4.872644051457629e-15,ACBI1,9.26,36000.0,100,0.3088843596477481
6.0,0.0005,0.0,55.3333787566259,0.0015857561846818941,0.0015929947266156855,99.00000000167275,2.2133351502650359e-13,3.539951668174578e-18,6.343024738727577e-18,6.3719789064627425e-18,4.872679379002355e-15,ACBI1,9.26,36000.0,100,0.372759372031494
6.0,0.0005,0.0,55.33337869436722,0.0019118851071339496,0.001922417100175642,99.00000000367433,2.2133351477746888e-13,4.271992910912353e-18,7.6475404285358e-18,7.689668400702569e-18,4.872722012690845e-15,ACBI1,9.26,36000.0,100,0.44984326689694454
6.0,0.0005,0.0,55.33337856271915,0.002304641883634496,0.0023199628660102944,99.00000001396214,2.213335142508766e-13,5.155416770187967e-18,9.218567534537984e-18,9.279851464041178e-18,4.872773463680824e-15,ACBI1,9.26,36000.0,100,0.5428675439323859
6.0,0.0005,0.0,55.33337828452986,0.002777437603026093,0.0027997200160795157,99.00000001741621,2.2133351313811944e-13,6.2215283112261165e-18,1.1109750412104372e-17,1.1198880064318062e-17,4.872835555760022e-15,ACBI1,9.26,36000.0,100,0.6551285568595507
6.0,0.0005,0.0,55.33337769714562,0.0033462921860763152,0.0033786900924101014,99.00000004803182,2.213335107885825e-13,7.50810570280066e-18,1.338516874430526e-17,1.3514760369640406e-17,4.872910490052824e-15,ACBI1,9.26,36000.0,100,0.7906043210907697
6.0,0.0005,0.0,55.333376458121705,0.004030301058954673,0.0040773907961491745,99.00000015980652,2.2133350583248683e-13,9.060737811806044e-18,1.612120423581869e-17,1.6309563184596696e-17,4.873000923129293e-15,ACBI1,9.26,36000.0,100,0.9540954763499939
6.0,0.0005,0.0,55.333373847664916,0.004852166755300074,0.004920583247337097,99.00000035875534,2.2133349539065966e-13,1.093443712781459e-17,1.9408667021200295e-17,1.968233298934839e-17,4.873110061295801e-15,ACBI1,9.26,36000.0,100,1.151395399326447
6.0,0.0005,0.0,55.33336835587816,0.005838795658302435,0.0059381496672051715,99.00000033954447,2.2133347342351261e-13,1.319558347316318e-17,2.335518263320974e-17,2.3752598668820686e-17,4.873241774416591e-15,ACBI1,9.26,36000.0,100,1.3894954943731375
6.0,0.0005,0.0,55.33335682339072,0.007021954946233009,0.007166152549425557,99.00000070117832,2.213334272935629e-13,1.592426377287473e-17,2.8087819784932034e-17,2.866461019770223e-17,4.873400733308454e-15,ACBI1,9.26,36000.0,100,1.6768329368110073
6.0,0.0005,0.0,55.333332659855216,0.00843897678373457,0.008648112711337749,99.00000157543269,2.2133333063942086e-13,1.921708322130263e-17,3.3755907134938274e-17,3.4592450845350995e-17,4.873592575573961e-15,ACBI1,9.26,36000.0,100,2.0235896477251565
6.0,0.0005,0.0,55.33328217074461,0.01013348482752501,0.01043655108145346,99.00000470162351,2.2133312868297845e-13,2.319053165861446e-17,4.0533939310100045e-17,4.1746204325813844e-17,4.873824105727171e-15,ACBI1,9.26,36000.0,100,2.442053094548651
6.0,0.0005,0.0,55.33317703473601,0.012156100829481091,0.012594847667621211,99.00000085421652,2.2133270813894407e-13,2.798499175105687e-17,4.8624403317924363e-17,5.037939067048484e-17,4.8741035366487006e-15,ACBI1,9.26,36000.0,100,2.9470517025518097
6.0,0.0005,0.0,55.33295902706381,0.014565064827108624,0.015199480474203492,99.00001378664373,2.2133183610825527e-13,3.376946399810342e-17,5.82602593084345e-17,6.079792189681397e-17,4.8744407808407595e-15,ACBI1,9.26,36000.0,100,3.5564803062231287
6.0,0.0005,0.0,55.33250932161755,0.017426668947639456,0.018342715866521843,99.00002267003991,2.2133003728647022e-13,4.074704021954996e-17,6.970667579055783e-17,7.337086346608737e-17,4.8748478017688355e-15,ACBI1,9.26,36000.0,100,4.291934260128776
6.0,0.0005,0.0,55.33158761051193,0.02081535922329702,0.022135826424959096,99.00005782030466,2.2132635044204775e-13,4.916104817072309e-17,8.326143689318807e-17,8.854330569983639e-17,4.8753390380793164e-15,ACBI1,9.26,36000.0,100,5.17947467923121
6.0,0.0005,0.0,55.32971332740192,0.02481329728639781,0.026712903932891958,99.00006422523215,2.213188533096077e-13,5.930155229538165e-17,9.925318914559124e-17,1.0685161573156784e-16,4.87593191747087e-15,ACBI1,9.26,36000.0,100,6.25055192527397
6.0,0.0005,0.0,55.32593859050916,0.029509085921251725,0.03223529381352903,99.00024239766917,2.2130375436203666e-13,7.151141766663499e-17,1.180363436850069e-16,1.289411752541161e-16,4.8766474843992545e-15,ACBI1,9.26,36000.0,100,7.543120063354615
6.0,0.0005,0.0,55.318425008052984,0.0349952333952617,0.038896560026444586,99.0007046011091,2.2127370003221195e-13,8.619024038877561e-17,1.3998093358104681e-16,1.5558624010577835e-16,4.877511181063675e-15,ACBI1,9.26,36000.0,100,9.102981779915218
6.0,0.0005,0.0,55.30367938199356,0.041363733260321535,0.04692760921984654,99.00142314994682,2.2121471752797428e-13,1.0379283835864098e-16,1.6545493304128614e-16,1.8771043687938616e-16,4.878553853792907e-15,ACBI1,9.26,36000.0,100,10.985411419875584
6.0,0.0005,0.0,55.27522669758756,0.04869882643102595,0.05660099789734776,99.0047183118127,2.2110090679035026e-13,1.2481632443937864e-16,1.9479530572410382e-16,2.2640399158939105e-16,4.87981312560152e-15,ACBI1,9.26,36000.0,100,13.257113655901081
6.0,0.0005,0.0,55.221418116823926,0.057065547035433144,0.06823224767898743,99.0029169426211,2.208856724672957e-13,1.4976575041312736e-16,2.2826218814173256e-16,2.7292899071594976e-16,4.881335411920596e-15,ACBI1,9.26,36000.0,100,15.998587196060573
6.0,0.0005,0.0,55.12203649627105,0.06649204502960769,0.08217383307912383,99.00628081079365,2.2048814598508421e-13,1.7908308076163052e-16,2.6596818011843074e-16,3.2869533231649537e-16,4.88317910206056e-15,ACBI1,9.26,36000.0,100,19.306977288832496
6.0,0.0005,0.0,54.94347967860408,0.07694314095583617,0.0987940673506126,99.00175670429786,2.197739187144163e-13,2.130193736439415e-16,3.0777256382334464e-16,3.9517626940245036e-16,4.885419805880312e-15,ACBI1,9.26,36000.0,100,23.29951810515372
6.0,0.0005,0.0,54.632750632172666,0.0882827783185492,0.11842862386416447,99.02972142817266,2.1853100252869068e-13,2.51429990251485e-16,3.531311132741968e-16,4.737144954566579e-16,4.888158975133362e-15,ACBI1,9.26,36000.0,100,28.11768697974228
6.0,0.0005,0.0,54.11146984145723,0.10022540970417024,0.14128872394488642,99.0748021829242,2.1644587936582892e-13,2.9348649807508074e-16,4.009016388166809e-16,5.651548957795457e-16,4.891537201801758e-15,ACBI1,9.26,36000.0,100,33.93221771895326
6.0,0.0005,0.0,53.272711751898896,0.11228288650750953,0.16731202061769804,99.04406868697426,2.1309084700759557e-13,3.3733962008978696e-16,4.491315460300381e-16,6.692480824707922e-16,4.895751919935694e-15,ACBI1,9.26,36000.0,100,40.94915062380423
6.0,0.0005,0.0,51.985217240809234,0.12372528718695716,0.19595847582971848,99.03157608343281,2.0794086896323695e-13,3.7984327562642683e-16,4.949011487478287e-16,7.83833903318874e-16,4.9010741405067964e-15,ACBI1,9.26,36000.0,100,49.417133613238335
6.0,0.0005,0.0,50.11011509526914,0.13358831103433033,0.22599236415202076,99.0829671346819,2.0044046038107653e-13,4.1654213082583415e-16,5.343532441373214e-16,9.039694566080832e-16,4.907848719514736e-15,ACBI1,9.26,36000.0,100,59.63623316594643
6.0,0.0005,0.0,47.53260500840071,0.14076563898907812,0.25534880279431377,99.12124687241612,1.9013042003360284e-13,4.4216394770257613e-16,5.630625559563126e-16,1.021395211177255e-15,4.9164503538952575e-15,ACBI1,9.26,36000.0,100,71.96856730011514
6.0,0.0005,0.0,44.20379010783631,0.14420579515595022,0.28122621129352104,98.49239300224416,1.7681516043134524e-13,4.517339718418017e-16,5.768231806238009e-16,1.1249048451740842e-15,4.927165358747112e-15,ACBI1,9.26,36000.0,100,86.85113737513521
6.0,0.0005,0.0,40.178202592970656,0.14318220384228494,0.3005155878130498,99.0637202666448,1.6071281037188263e-13,4.420929392390738e-16,5.727288153691398e-16,1.2020623512521994e-15,4.939996906637934e-15,ACBI1,9.26,36000.0,100,104.81131341546853
6.0,0.0005,0.0,35.627400669632145,0.13754321400862912,0.31053374693254193,122.41163153803039,1.425096026785286e-13,4.1320625345738595e-16,5.501728560345165e-16,1.2421349877301677e-15,4.954455595781829e-15,ACBI1,9.26,36000.0,100,126.48552168552958
6.0,0.0005,0.0,30.816513716750816,0.1278232504671374,0.30982074650845826,90.57402450988064,1.2326605486700328e-13,3.6853904142508836e-16,5.112930018685497e-16,1.2392829860338331e-15,4.969463483792581e-15,ACBI1,9.26,36000.0,100,152.6417967175232
6.0,0.0005,0.0,26.048171007799674,0.11514296761667207,0.29863955816329685,99.56268314890687,1.0419268403119871e-13,3.1416742946710405e-16,4.605718704666883e-16,1.1945582326531875e-15,4.98349638712045e-15,ACBI1,9.26,36000.0,100,184.20699693267144
6.0,0.0005,0.0,21.595803428593253,0.10092779355808609,0.2789122222197262,77.88268217295715,8.638321371437303e-14,2.569984160550613e-16,4.0371117423234436e-16,1.1156488888789049e-15,4.994972599984776e-15,ACBI1,9.26,36000.0,100,222.29964825261933
6.0,0.0005,0.0,17.652976273464912,0.08656428296745575,0.2536143260857483,99.68195139335323,7.061190509385965e-14,2.0295196500733657e-16,3.46257131869823e-16,1.0144573043429933e-15,5.002726542531726e-15,ACBI1,9.26,36000.0,100,268.26957952797244
6.0,0.0005,0.0,14.314425802860592,0.07313134159321506,0.225929938053038,99.77963048822431,5.725770321144237e-14,1.5586271365728896e-16,2.9252536637286024e-16,9.03719752212152e-16,5.006326517209456e-15,ACBI1,9.26,36000.0,100,323.74575428176433
6.0,0.0005,0.0,11.587158390964268,0.061283894746403715,0.1985412867410425,99.75377061262559,4.6348633563857075e-14,1.1733070006396146e-16,2.4513557898561484e-16,7.9416514696417e-16,5.0060916475295264e-15,ACBI1,9.26,36000.0,100,390.6939937054613
6.0,0.0005,0.0,9.418287377179468,0.051280707015126346,0.17327215565063253,99.79396562213947,3.7673149508717875e-14,8.724337227509604e-17,2.051228280605054e-16,6.930886226025302e-16,5.002853508444933e-15,ACBI1,9.26,36000.0,100,471.486636345739
6.0,0.0005,0.0,7.724990672186628,0.04309356891971921,0.15107815173648842,99.65228151188647,3.089996268874651e-14,6.451463048482942e-17,1.7237427567887686e-16,6.043126069459538e-16,4.9976303728660065e-15,ACBI1,9.26,36000.0,100,568.9866029018293
6.0,0.0005,0.0,6.41759139533305,0.03653113843482527,0.13224133345785669,99.85188293037494,2.56703655813322e-14,4.770890916983932e-17,1.461245537393011e-16,5.289653338314268e-16,4.991366279193801e-15,ACBI1,9.26,36000.0,100,686.6488450042998
6.0,0.0005,0.0,5.413321729004367,0.03133737966609343,0.11661826253047045,99.76628240301687,2.1653286916017467e-14,3.542960827615362e-17,1.2534951866437373e-16,4.664730501218818e-16,4.984795261401796e-15,ACBI1,9.26,36000.0,100,828.6427728546843
6.0,0.0005,0.0,4.642356558833332,0.027253420031607627,0.10385012694837273,99.85976209289115,1.8569426235333328e-14,2.6496924023843247e-17,1.0901368012643051e-16,4.1540050779349093e-16,4.978413180839506e-15,ACBI1,9.26,36000.0,100,1000.0
6.0,0.0005,0.0,55.33337863399641,0.0004247491260298044,0.0004273498302607597,99.00000001564841,2.2133351453598564e-13,4.748280822030278e-18,1.6989965041192176e-18,1.7093993210430387e-18,4.872528526635775e-15,ACBI1,9.26,36000.0,500,0.1
6.0,0.0005,0.0,55.333378435749324,0.0005119400397770292,0.0005157228290412887,99.00000000790436,2.213335137429973e-13,5.7301898900599015e-18,2.047760159108117e-18,2.0628913161651546e-18,4.87253996314903e-15,ACBI1,9.26,36000.0,500,0.12067926406393285
6.0,0.0005,0.0,55.33337801794623,0.0006168700547842152,0.0006223708023562559,99.00000002201679,2.2133351207178495e-13,6.9151486127829765e-18,2.4674802191368607e-18,2.4894832094250235e-18,4.872553764682875e-15,ACBI1,9.26,36000.0,500,0.14563484775012436
6.0,0.0005,0.0,55.33337713858016,0.0007430764721200207,0.0007510729178525995,99.0000000369588,2.2133350855432067e-13,8.345143407692124e-18,2.972305888480083e-18,3.004291671410398e-18,4.872570420298272e-15,ACBI1,9.26,36000.0,500,0.1757510624854792
6.0,0.0005,0.0,55.3333752906497,0.00089476973448973,0.0009063898595631274,99.0000001983181,2.2133350116259882e-13,1.0070839846293566e-17,3.57907893795892e-18,3.6255594382525096e-18,4.872590520161398e-15,ACBI1,9.26,36000.0,500,0.21209508879201905
