t,initial_BPD_ec_conc,initial_BPD_ic_conc,percent_degradation,relative_target,relative_naked_ternary,relative_all_ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
24.0,0.001,0.0,92.75729586752811,7.242704132471889,0.5003799151965986,0.8749845144447183,93.22489472237093,-9.760781942051305e-16,-1.2627310415635094e-17,4.382204343278702e-18,3.495853199399064e-18,3.7951769654152693e-13,7.907999255429918e-14,2.6219907556301768e-14,4.584918855690323e-14,1.2235327323927445e-13,1.3528453015001385e-15,8.558311165410677e-16,ACBI1,0.1,36000.0,360,180,360,0,0.1,2.49e-11
24.0,0.001,0.0,95.30519207076134,4.694807929238669,0.34979549979288416,0.6750572866201732,95.40774311701063,9.026870650579428e-17,6.2046152771938296e-18,4.083559878367124e-19,3.1311713023173536e-19,2.4600793549210625e-13,5.746002916354933e-14,1.8329284189147128e-14,3.537300181889707e-14,1.1164961190819183e-13,1.3869692715119056e-15,1.061889662271833e-15,ACBI1,0.1,36000.0,360,180,360,0,0.12067926406393285,2.49e-11
24.0,0.001,0.0,96.79655806570545,3.203441934294541,0.2522954118001622,0.5410095388932927,96.77614503790602,1.5382517863914597e-16,8.57978031482953e-18,1.817798052480017e-19,2.4482286934911262e-20,1.6786035735703394e-13,4.277061841191055e-14,1.3220279578328498e-14,2.8348899838008533e-14,1.0413931286990448e-13,1.408500386349052e-15,1.302335836337745e-15,ACBI1,0.1,36000.0,360,180,360,0,0.14563484775012436,2.49e-11
24.0,0.001,0.0,97.72201126544458,2.277988734555422,0.18701452497667617,0.448924081226217,97.74622975544047,8.813740209191748e-17,5.0402683377151895e-18,8.571906029976745e-20,-7.17457121762302e-20,1.193666096907041e-13,3.244930821847059e-14,9.79956110877783e-15,2.352362185625377e-14,9.896983937133224e-14,1.422153337857883e-15,1.5874269862722607e-15,ACBI1,0.1,36000.0,360,180,360,0,0.1757510624854792,2.49e-11
24.0,0.001,0.0,98.31145571977261,1.6885442802273907,0.1427381638751367,0.3859093915554552,98.44483369095714,4.637521380080585e-17,2.723113772090279e-18,4.243973048591939e-20,-1.0686506660400764e-19,8.847972028391526e-14,2.5101262775071025e-14,7.479479787057161e-15,2.022165211750585e-14,9.54372094734716e-14,1.4308490354383502e-15,1.927766295386235e-15,ACBI1,0.1,36000.0,360,180,360,0,0.21209508879201905,2.49e-11
24.0,0.001,0.0,98.69552435951925,1.3044756404807445,0.11229433589908336,0.3435045989548198,98.72912707219659,2.4543721550694175e-17,1.4668298563541297e-18,2.2447805118284763e-20,-1.1701150855708547e-19,6.835452356119101e-14,1.9800126719311496e-14,5.8842232011119675e-15,1.7999640985232556e-14,9.305950952873806e-14,1.4365000108953608e-15,2.3358486322790433e-15,ACBI1,0.1,36000.0,360,180,360,0,0.2559547922699536,2.49e-11
24.0,0.001,0.0,98.95079839878152,1.0492016012184806,0.09103668119684265,0.31610959322427706,98.94348906568955,1.3403421800083513e-17,8.063932689149182e-19,1.2719462676148337e-20,-1.1735168819958504e-19,5.4978163903848375e-14,1.5920874056588164e-14,4.770322094714554e-15,1.6564142684952115e-14,9.151621390956951e-14,1.44024661163282e-15,2.82640217734643e-15,ACBI1,0.1,36000.0,360,180,360,0,0.3088843596477481,2.49e-11
24.0,0.001,0.0,99.12293000248884,0.8770699975111547,0.07594939581286331,0.3000762275164571,99.11265762192738,7.639764556774857e-18,4.577057858368371e-19,7.718487928959616e-21,-1.1470288886687028e-19,4.5958467869584504e-14,1.3041007196046929e-14,3.979748340594037e-15,1.572399432186235e-14,9.059858480548858e-14,1.4427680929124584e-15,3.416944948634405e-15,ACBI1,0.1,36000.0,360,180,360,0,0.372759372031494,2.49e-11
24.0,0.001,0.0,99.23957828665219,0.7604217133478084,0.06506386466605694,0.29309237842800195,99.19511857669654,4.5823850780871046e-18,2.7076057229192687e-19,5.017989303089311e-21,-1.1252059516582842e-19,3.9846097779425155e-14,1.087321282906424e-14,3.4093465085013835e-15,1.5358040629627302e-14,9.017421342063952e-14,1.4444744662138319e-15,4.128434228891815e-15,ACBI1,0.1,36000.0,360,180,360,0,0.44984326689694454,2.49e-11
24.0,0.001,0.0,99.31775442509588,0.6822455749041128,0.057083086787301784,0.29377341804155566,99.32515225028013,2.9180149218231137e-18,1.6874261423888252e-19,3.5061180164311844e-21,-1.130865474557345e-19,3.5749668124975506e-14,9.220183532961806e-15,2.991153747654613e-15,1.5393727105377516e-14,9.016326247111961e-14,1.4456169865905023e-15,4.9860212807572555e-15,ACBI1,0.1,36000.0,360,180,360,0,0.5428675439323859,2.49e-11
24.0,0.001,0.0,99.36803383152827,0.6319661684717319,0.051142424908605516,0.3013987922612192,99.35863943901144,1.993738066884495e-18,1.122582419906395e-19,2.650307180381662e-21,-1.1864790445326264e-19,3.311502722791875e-14,7.944748847802073e-15,2.6798630652109288e-15,1.5793296714487883e-14,9.052313850274221e-14,1.4463513987198354e-15,6.019939055863e-15,ACBI1,0.1,36000.0,360,180,360,0,0.6551285568595507,2.49e-11
24.0,0.001,0.0,99.39699888705286,0.6030011129471466,0.04665767692901685,0.31574733719307035,99.38739081869697,1.4773085244797224e-18,8.08366048227727e-20,2.185661291448265e-21,-1.3223886602334997e-19,3.159725831843048e-14,6.950231361815074e-15,2.4448622710804827e-15,1.6545160468916886e-14,9.123891339709349e-14,1.4467744357212017e-15,7.266554740870704e-15,ACBI1,0.1,36000.0,360,180,360,0,0.7906043210907697,2.49e-11
24.0,0.001,0.0,99.40867205483154,0.5913279451684561,0.04322836694610063,0.33699928161991005,99.40865076842772,1.1945749989006141e-18,6.366321307895897e-20,1.977791368969186e-21,-1.5857515773810898e-19,3.0985584326827095e-14,6.167507168939565e-15,2.265166427975673e-15,1.7658762356883286e-14,9.231760650601408e-14,1.446945130534217e-15,8.769622712808943e-15,ACBI1,0.1,36000.0,360,180,360,0,0.9540954763499939,2.49e-11
24.0,0.001,0.0,99.40536464727991,0.594635352720088,0.040575807696539165,0.3656838578198985,99.40983437887763,1.0506707100353252e-18,5.494769786206019e-20,1.960220849146145e-21,-2.0534653128009712e-19,3.115889248253261e-14,5.546431108488309e-15,2.126172323298652e-15,1.916183414976268e-14,9.378508456296136e-14,1.446897389113991e-15,1.0581778130864252e-14,ACBI1,0.1,36000.0,360,180,360,0,1.151395399326447,2.49e-11
24.0,0.001,0.0,99.38818102517925,0.6118189748207545,0.038503089042279184,0.4026591315584335,99.39463149210741,9.90400902945939e-19,5.158772252561247e-20,2.1051271001012015e-21,-2.8533054452613297e-19,3.205931428060754e-14,5.050103721445054e-15,2.017561865815429e-15,2.1099338493661915e-14,9.568479426215141e-14,1.4466474393639892e-15,1.2766317107714436e-14,ACBI1,0.1,36000.0,360,180,360,0,1.3894954943731375,2.49e-11
24.0,0.001,0.0,99.35731474141747,0.642685258582525,0.03686896256039224,0.44911582530118366,99.35680049019072,9.766447419273899e-19,5.198011228972448e-20,2.4097916945331897e-21,-4.2002183062126005e-19,3.367670754972431e-14,4.650996626840299e-15,1.9319336381645533e-15,2.353366924578202e-14,9.807785050283483e-14,1.4461982016674597e-15,1.539931617137522e-14,ACBI1,0.1,36000.0,360,180,360,0,1.6768329368110073,2.49e-11
24.0,0.001,0.0,99.31221515457162,0.6877848454283891,0.035570598817045974,0.5066003257172501,99.31083479341618,9.760971296209113e-19,5.541904136940553e-20,2.89096231354302e-21,-6.460138592105432e-19,3.603992590044759e-14,4.328302087876892e-15,1.8638993780132087e-15,2.6545857067583903e-14,1.0104420866801403e-13,1.4455417536467382e-15,1.8572151624388137e-14,ACBI1,0.1,36000.0,360,180,360,0,2.0235896477251565,2.49e-11
24.0,0.001,0.0,99.25167007228835,0.74832992771165,0.03453206086000146,0.5770543428381266,99.25181857587333,9.458669538638055e-19,6.180841979161569e-20,3.5835192814030424e-21,-1.0264054367960257e-18,3.921248821209045e-14,4.066096149484909e-15,1.8094799890640765e-15,3.0237647564717836e-14,1.0468478997229753e-13,1.444660570310659e-15,2.2394488771173817e-14,ACBI1,0.1,36000.0,360,180,360,0,2.442053094548651,2.49e-11
24.0,0.001,0.0,99.17383093742909,0.8261690625709134,0.033696496705704904,0.6628702562366662,99.16163629873076,8.151086760594506e-19,7.15596349086002e-20,4.541586685608382e-21,-1.6714655480765145e-18,4.329125887871586e-14,3.852047626267247e-15,1.7656964273789368e-15,3.47344014268013e-14,1.0912453330328734e-13,1.4435279416762557e-15,2.699782277442928e-14,ACBI1,0.1,36000.0,360,180,360,0,2.9470517025518097,2.49e-11
24.0,0.001,0.0,99.07619580632368,0.9238041936763182,0.03302077565105285,0.7669623601497499,99.08616475882205,4.536600360231056e-19,8.562009963033897e-20,5.840625067086307e-21,-2.7765034934439508e-18,4.840733974863907e-14,3.676496649068715e-15,1.7302886441151694e-15,4.018882767184689e-14,1.1451643773846865e-13,1.4421078121252781e-15,3.253966946001143e-14,ACBI1,0.1,36000.0,360,180,360,0,3.5564803062231287,2.49e-11
24.0,0.001,0.0,98.95555841837691,1.0444415816230939,0.032471745082827755,0.8928552802553156,98.95084333895541,-3.8625649684599204e-19,1.0562179202999155e-19,7.57841369717364e-21,-4.691893628267262e-18,5.472873887705011e-14,3.531785100687104e-15,1.701519442340174e-15,4.678561668537853e-14,1.2104675883014611e-13,1.440354201024422e-15,3.9208531029222314e-14,ACBI1,0.1,36000.0,360,180,360,0,4.291934260128776,2.49e-11
24.0,0.001,0.0,98.80792692354882,1.1920730764511853,0.03202356850122218,1.0447921068101103,98.8106284986223,-2.1813204639955864e-18,1.3416817079515355e-19,9.870772603860401e-21,-8.053251641335563e-18,6.24646292060421e-14,3.411758852999655e-15,1.678034989464042e-15,5.474710639684978e-14,1.2894165515553372e-13,1.4382103288884996e-15,4.7229809717140613e-14,ACBI1,0.1,36000.0,360,180,360,0,5.17947467923121,2.49e-11
24.0,0.001,0.0,98.62841182018234,1.3715881798176657,0.03165578457549416,1.2278667779975425,98.62691884097285,-5.8504721397521724e-18,1.7529605593843626e-19,1.2833608551970861e-20,-1.4023487955055934e-17,7.187122062244568e-14,3.3113856777535454e-15,1.6587631117558937e-15,6.434021916707122e-14,1.384757857845005e-13,1.4356075789163756e-15,5.687293481610182e-14,ACBI1,0.1,36000.0,360,180,360,0,6.25055192527397,2.49e-11
24.0,0.001,0.0,98.41107792235525,1.58892207764476,0.03135184043070359,1.4481888117706576,98.43484018125494,-1.3160990219423998e-17,2.351468479992299e-19,1.653529924746311e-20,-2.4739774478034922e-17,8.325951686858541e-14,3.2264478820772626e-15,1.6428364385688678e-15,7.588509373678245e-14,1.4998368273377546e-13,1.4324644702871136e-15,6.846014773884159e-14,ACBI1,0.1,36000.0,360,180,360,0,7.543120063354615,2.49e-11
24.0,0.001,0.0,98.14874794833315,1.8512520516668403,0.031097926302668076,1.7130950015499125,98.0919712634676,-2.748773827538247e-17,3.228195017067977e-19,2.0892167273246897e-20,-4.4125105996072856e-17,9.700560750734242e-14,3.153278788958713e-15,1.629531338259807e-15,8.976617808121541e-14,1.638752151627901e-13,1.4286859082987255e-15,8.237772626740497e-14,ACBI1,0.1,36000.0,360,180,360,0,9.102981779915218,2.49e-11
24.0,0.001,0.0,97.83273339167737,2.1672666083226306,0.0308819948439015,2.031433959675209,97.82614770544897,-5.518970539542355e-17,4.511704687025192e-19,2.5468200397007983e-20,-7.931760579287178e-17,1.1356477027610585e-13,3.0885210795452814e-15,1.6182165298204384e-15,1.0644713948698093e-13,1.8065712746112565e-13,1.4241630907716246e-15,9.909101509384374e-14,ACBI1,0.1,36000.0,360,180,360,0,10.985411419875584,2.49e-11
24.0,0.001,0.0,97.4524499979929,2.5475500020071022,0.030692911292707736,2.4139664907474465,97.37688067370667,-1.0798689307704857e-16,6.368292757378546e-19,2.914237986504235e-20,-1.4306576795026972e-16,1.3349162010517215e-13,3.0288986204399696e-15,1.6083085517378852e-15,1.264918441151662e-13,2.0096329190248548e-13,1.4187745135626668e-15,1.1916551873444869e-13,ACBI1,0.1,36000.0,360,180,360,0,13.257113655901081,2.49e-11
24.0,0.001,0.0,96.99485284159273,3.0051471584072664,0.030519781393071675,2.873944330184398,97.00993705613395,-2.06766449079405e-16,8.978035571024814e-19,2.9659275760395555e-20,-2.5744171013118933e-16,1.5746971110054076e-13,2.9710203811569105e-15,1.5992365449969557e-15,1.5059468290166243e-13,2.2559634089669824e-13,1.4123883203861811e-15,1.4329732373210118e-13,ACBI1,0.1,36000.0,360,180,360,0,15.998587196060573,2.49e-11
24.0,0.001,0.0,96.44361501185196,3.5563849881480425,0.030351667605965485,3.4279355826677085,96.30771086199495,-3.869911475598734e-16,1.2460834099771713e-18,2.3242755979206983e-20,-4.589243619312987e-16,1.863545733789574e-13,2.9112836018550313e-15,1.5904273825525914e-15,1.796238245317879e-13,2.555812605058526e-13,1.404865371693512e-15,1.723563965241587e-13,ACBI1,0.1,36000.0,360,180,360,0,19.306977288832496,2.49e-11
24.0,0.001,0.0,95.77801630228339,4.221983697716616,0.03017809366189343,4.096916408286863,95.57133445483692,-7.049279168183738e-16,1.6732375795807756e-18,4.7668632467906075e-21,-8.039743550182656e-16,2.2123194576035064e-13,2.846005476812778e-15,1.5813321078832156e-15,2.146784197942316e-13,2.922248729433655e-13,1.3960603703910646e-15,2.074437165100567e-13,ACBI1,0.1,36000.0,360,180,360,0,23.29951810515372,2.49e-11
24.0,0.001,0.0,94.97168006107698,5.028319938923015,0.029990753749185098,4.907475967421955,94.91735276855199,-1.2419002147286925e-15,2.1323058510360387e-18,-3.0724895324459023e-20,-1.3724359933844371e-15,2.6348396479956596e-13,2.771934831497056e-15,1.571515496457299e-15,2.571517406929104e-13,3.3716130881920526e-13,1.3858152881521452e-15,2.4995415420701816e-13,ACBI1,0.1,36000.0,360,180,360,0,28.11768697974228,2.49e-11
24.0,0.001,0.0,93.99167579202519,6.008324207974814,0.02978632222282401,5.892619531591892,94.10237867243994,-2.101060235415906e-15,2.5304025438164805e-18,-8.47025160124315e-20,-2.2638447174380417e-15,3.1483618849788024e-13,2.6871705046322375e-15,1.5608032844759779e-15,3.0877326345541514e-13,3.9234257142014784e-13,1.373937337182299e-15,3.0161809610960766e-13,ACBI1,0.1,36000.0,360,180,360,0,33.93221771895326,2.49e-11
24.0,0.001,0.0,92.79904895495045,7.2009510450495435,0.02956917414705531,7.0911465983929975,92.18976015459597,-3.3932955088334e-15,2.7886547150480953e-18,-1.7812738420456401e-19,-3.583760942683683e-15,3.7732983476059604e-13,2.592221471830366e-15,1.549424725305698e-15,3.71576081755793e-13,4.599107552512617e-13,1.360167533424372e-15,3.6446833855347263e-13,ACBI1,0.1,36000.0,360,180,360,0,40.94915062380423,2.49e-11
24.0,0.001,0.0,91.33067801896335,8.66932198103665,0.029398848945747867,8.564417806383544,90.75602827012261,-8.088547760870787e-15,2.928974998088844e-17,-1.9674519708308974e-17,-8.083270172796668e-15,4.5427247180632034e-13,2.5171948676760238e-15,1.5404996847571882e-15,4.487754930544976e-13,5.416956246560833e-13,1.3518369460562181e-15,4.41703482590598e-13,ACBI1,0.1,36000.0,360,180,360,0,49.417133613238335,2.49e-11
24.0,0.001,0.0,83.28390699204319,16.716093007956818,0.05911174919232038,11.24515146689476,65.72888515899274,-2.611913389289708e-13,5.5955763376461345e-18,5.748371534715364e-17,2.1562009948962987e-14,8.759232736169373e-13,7.579255891315546e-15,3.0974556576775876e-15,5.892459368652853e-13,5.912974516716873e-13,1.937775032131325e-15,5.768125878741025e-13,ACBI1,0.1,36000.0,360,180,360,0,59.63623316594643,2.49e-11
24.0,0.001,0.0,69.3813854878701,30.618614512129895,0.05107387179165881,11.29024117955193,95.70383920613659,-2.2181295414011346e-13,1.0304966527691545e-16,6.504914221641979e-17,2.3792908859746052e-14,1.6044154004356062e-12,6.493236765401061e-15,2.6762708818829217e-15,5.916086378085212e-13,5.921445029482271e-13,1.6260317058237574e-15,5.809355495418603e-13,ACBI1,0.1,36000.0,360,180,360,0,71.96856730011514,2.49e-11
24.0,0.001,0.0,57.69559140779203,42.30440859220797,0.04328236229410478,11.300390403966325,83.69723915399312,-1.8494363583665315e-13,9.057545429369261e-17,5.4934525324330163e-17,2.402573884801805e-14,2.2167510102316975e-12,5.408126942689754e-15,2.2679957842110903e-15,5.921404571678354e-13,5.924423216874549e-13,1.3535237078152322e-15,5.830968831316717e-13,ACBI1,0.1,36000.0,360,180,360,0,86.85113737513521,2.49e-11
24.0,0.001,0.0,47.94063092065544,52.05936907934456,0.036705419665066394,11.305421810890785,75.50778922609935,-1.5382704805543512e-13,7.712215681674939e-17,4.583972358614434e-17,2.4137011216651825e-14,2.727910939757655e-12,4.490258469989722e-15,1.923363990449479e-15,5.92404102890677e-13,5.926088878245418e-13,1.1250998724435273e-15,5.847317907881529e-13,ACBI1,0.1,36000.0,360,180,360,0,104.81131341546853,2.49e-11
24.0,0.001,0.0,39.81367030509968,60.18632969490032,0.031217267999064165,11.308513133200918,63.338911048527734,-1.2781444365074376e-13,6.53943164069619e-17,3.8137295492268885e-17,2.4210914664684282e-14,3.1537636760127762e-12,3.724530731217035e-15,1.635784843150962e-15,5.925660881797281e-13,5.927169858940498e-13,9.34550211248517e-16,5.860379850665881e-13,ACBI1,0.1,36000.0,360,180,360,0,126.48552168552958,2.49e-11
24.0,0.001,0.0,33.05088138808381,66.94911861191619,0.026652470521670732,11.310613949036998,37.888019311257004,-1.0613523237505784e-13,5.549705333954162e-17,3.168911344735498e-17,2.4265848366860203e-14,3.508133815264408e-12,3.088078064853417e-15,1.3965894553355463e-15,5.926761709295387e-13,5.927926463174548e-13,7.758940301350469e-16,5.871003125178466e-13,ACBI1,0.1,36000.0,360,180,360,0,152.6417967175232,2.49e-11
24.0,0.001,0.0,27.427922337778924,72.57207766222108,0.022860873632993946,11.312126387519228,37.43206486102763,-8.809526185795076e-14,4.722398182967302e-17,2.6312597344671072e-17,2.4308679321529144e-14,3.802776869500384e-12,2.5598298532477723e-15,1.1979097783688826e-15,5.927554227060075e-13,5.928480721633389e-13,6.43937708077534e-16,5.879710559153793e-13,ACBI1,0.1,36000.0,360,180,360,0,184.20699693267144,2.49e-11
24.0,0.001,0.0,22.75563385852601,77.24436614147399,0.019713786019491548,11.313255935326737,24.28365340878994,-7.309801123857656e-14,4.0334836092515086e-17,2.1838224905121234e-17,2.4342867992594844e-14,4.047604785813236e-12,2.1216841528959236e-15,1.033002387421357e-15,5.92814611011121e-13,5.92889918651446e-13,5.342709240479252e-16,5.886876272025713e-13,ACBI1,0.1,36000.0,360,180,360,0,222.29964825261933,2.49e-11
24.0,0.001,0.0,18.875226920977767,81.12477307902223,0.017102795818149805,11.314120856420312,15.565998172531458,-6.063865884446137e-14,3.4608602966480905e-17,1.8118759557746248e-17,2.4370511700068758e-14,4.250938109340765e-12,1.7584015901806184e-15,8.961865008710497e-16,5.928599328764242e-13,5.929221889304709e-13,4.4318013308440197e-16,5.89278669755971e-13,ACBI1,0.1,36000.0,360,180,360,0,268.26957952797244,2.49e-11
24.0,0.001,0.0,15.653786429182915,84.34621357081708,0.014937209926786457,11.314795033983387,66.03530145480762,-5.029292879755315e-14,2.9853742498775686e-17,1.502908977339491e-17,2.4393034773312754e-14,4.419741591110815e-12,1.4572524225433612e-15,7.827098001636102e-16,5.928952597807294e-13,5.929474622943612e-13,3.675521380179771e-16,5.897668549861687e-13,ACBI1,0.1,36000.0,360,180,360,0,323.74575428176433,2.49e-11
24.0,0.001,0.0,12.980282180407997,87.019717819592,0.013141415818487646,11.315327461380809,14.787360012347495,-4.170560549068958e-14,2.5907850805935852e-17,1.2463903973592858e-17,2.441147443636127e-14,4.55983321374662e-12,1.2076409401450562e-15,6.886101888887526e-16,5.929231589763543e-13,5.92967487145561e-13,3.0478412254452064e-16,5.901704469549969e-13,ACBI1,0.1,36000.0,360,180,360,0,390.6939937054613,2.49e-11
24.0,0.001,0.0,10.762108852034814,89.23789114796519,0.011652493110678378,11.315752118610181,32.55321527911163,-3.4580017937683913e-14,2.2634564516893004e-17,1.0334990460968702e-17,2.4426619313045843e-14,4.676065496153376e-12,1.000763628114529e-15,6.10590638999547e-16,5.929454110151734e-13,5.929834954842818e-13,2.527040786731842e-16,5.90504307010828e-13,ACBI1,0.1,36000.0,360,180,360,0,471.486636345739,2.49e-11
24.0,0.001,0.0,8.922121895993826,91.07787810400617,0.010418143736667856,11.316093402894582,7.927140312704584,-2.866881111492223e-14,1.991995028060704e-17,8.568675105481255e-18,2.443908551505057e-14,4.772480812649923e-12,8.293133027234048e-16,5.459107318013956e-16,5.92963294311676e-13,5.929963821239372e-13,2.095020273609164e-16,5.907806002756863e-13,ACBI1,0.1,36000.0,360,180,360,0,568.9866029018293,2.49e-11
24.0,0.001,0.0,7.396118242178517,92.60388175782148,0.009394931812637322,11.3163693131882,29.159013395521992,-2.3766005591066152e-14,1.766907773997614e-17,7.10354191171192e-18,2.4449362882758767e-14,4.852443404109845e-12,6.872283086621125e-16,4.922944269821957e-16,5.929777520110616e-13,5.930068128029217e-13,1.736712921668933e-16,5.910093221608495e-13,ACBI1,0.1,36000.0,360,180,360,0,686.6488450042998,2.49e-11
24.0,0.001,0.0,6.130706797485487,93.86929320251451,0.00854680100358338,11.316593417554468,45.49422801054133,-1.9700239999578213e-14,1.580298120167284e-17,5.888461095137793e-18,2.4457845407755216e-14,4.91875096381176e-12,5.694820077353547e-16,4.47852372587769e-16,5.929894950798541e-13,5.93015292501153e-13,1.4395873227333853e-16,5.911987053658881e-13,ACBI1,0.1,36000.0,360,180,360,0,828.6427728546843,2.49e-11
24.0,0.001,0.0,5.081515697721301,94.9184843022787,0.007843832244170063,11.31677612225523,23.824428566261247,-1.6329059138772552e-14,1.425604437980809e-17,4.880907479974398e-18,2.4464852496915867e-14,4.973728577439404e-12,4.719069962714762e-16,4.1101680959451125e-16,5.92999068806174e-13,5.930222103111534e-13,1.1932278165231164e-16,5.913555418364316e-13,ACBI1,0.1,36000.0,360,180,360,0,1000.0,2.49e-11
24.0,0.001,0.0,0.580287778129204,99.4197122218708,1.259303394193762,1.3449957516899447,1.0764932253649606,-9.819581132292347e-16,1.7548822810950307e-16,7.022871973631515e-20,5.5135923942619805e-21,5.209592920426029e-12,1.4077597285881813e-13,6.598749785575312e-14,7.04777773885531e-14,1.4795126443040013e-13,1.117407241832552e-17,8.034824221402627e-19,ACBI1,1.0,36000.0,360,180,360,0,0.1,2.49e-11
24.0,0.001,0.0,1.128657602803301,98.8713423971967,1.4740997909026694,1.5953409530822515,1.5525929579309428,-2.0520133807776238e-15,2.516042097578501e-16,1.7499462476179247e-19,1.6579724406879955e-20,5.180858341613106e-12,1.6690314642794215e-13,7.724282904329986e-14,8.359586594150997e-14,1.6034064094432034e-13,2.212827560951765e-17,1.9168514048113196e-18,ACBI1,1.0,36000.0,360,180,360,0,0.12067926406393285,2.49e-11
24.0,0.001,0.0,2.154806671446906,97.8451933285531,1.708571100164424,1.8784435061200915,3.165389816581765,-4.210938505733532e-15,3.427492441240816e-16,4.1970109993732648e-19,4.802469448682417e-20,5.127088130416182e-12,1.9637695143688752e-13,8.952912564861581e-14,9.843043972069279e-14,1.7427962122005276e-13,4.306145962253904e-17,4.492105377700295e-18,ACBI1,1.0,36000.0,360,180,360,0,0.14563484775012436,2.49e-11
